userId,collabType,currentTask,bPart,distance,timeElapsed
5,CoupledView,0,leftHandP1,0.4647391,2.50029
6,CoupledView,0,HeadP2,0.6001858,2.499886
6,CoupledView,0,leftHandP2,1.33,2.499901
5,CoupledView,1,HeadP1,0.50432,0.2640076
5,CoupledView,1,rightHandP1,0.4103075,1.127838
6,CoupledView,1,rightHandP2,0.610361,0.249939
6,CoupledView,1,rightHandP2,0.5981511,0.3051147
5,CoupledView,1,rightHandP1,0.4109046,1.504242
6,CoupledView,1,rightHandP2,0.6046699,0.9757385
6,CoupledView,1,rightHandP2,0.6099992,2.325211
6,CoupledView,1,rightHandP2,0.5887368,0.6691437
6,CoupledView,1,rightHandP2,0.6434489,2.073654
5,CoupledView,1,rightHandP1,0.6817949,3.299652
6,CoupledView,1,rightHandP2,0.9102302,3.606018
5,CoupledView,1,rightHandP1,0.4591975,0.4731293
6,CoupledView,1,leftHandP2,1.424365,82.25322
6,CoupledView,1,rightHandP2,0.5660274,10.60899
5,CoupledView,1,HeadP1,0.5389476,1.253357
6,CoupledView,1,leftHandP2,0.5847683,0.0131073
6,CoupledView,1,rightHandP2,0.645128,0.8500061
5,CoupledView,1,HeadP1,0.5066037,0.251709
6,CoupledView,1,leftHandP2,0.5951313,0.3341522
6,CoupledView,1,rightHandP2,0.6294461,0.4177094
6,CoupledView,1,leftHandP2,0.667415,0.5288239
6,CoupledView,1,rightHandP2,0.6441497,1.768829
5,CoupledView,1,HeadP1,0.5392942,2.269836
5,CoupledView,1,leftHandP1,0.4651219,115.6276
6,CoupledView,1,HeadP2,0.7156207,115.6276
6,CoupledView,2,rightHandP2,0.6163125,1.19754
6,CoupledView,2,rightHandP2,0.6015441,0.6685486
6,CoupledView,2,rightHandP2,0.5807025,1.572662
6,CoupledView,2,leftHandP2,0.9323644,3.146881
6,CoupledView,2,rightHandP2,0.9679173,8.980316
5,CoupledView,2,rightHandP1,0.4244705,0.2782288
6,CoupledView,2,rightHandP2,0.5768256,0.3064575
5,CoupledView,2,leftHandP1,0.4651893,152.9246
6,CoupledView,2,HeadP2,0.6938298,152.9246
5,CoupledView,3,rightHandP1,0.4391678,2.018463
6,CoupledView,3,leftHandP2,0.65244,1.420044
6,CoupledView,3,rightHandP2,0.8109946,2.087097
5,CoupledView,3,rightHandP1,0.4616165,1.405426
6,CoupledView,3,rightHandP2,0.5702298,1.517639
6,CoupledView,3,rightHandP2,0.6332852,0.04193115
6,CoupledView,3,rightHandP2,0.5745478,0.2920227
6,CoupledView,3,rightHandP2,0.5547033,0.09732056
5,CoupledView,3,rightHandP1,0.5223697,8.272736
6,CoupledView,3,rightHandP2,0.8422595,4.664398
6,CoupledView,3,rightHandP2,0.8071778,3.829163
6,CoupledView,3,rightHandP2,0.6835961,5.987823
5,CoupledView,3,rightHandP1,0.4867103,0.0138855
5,CoupledView,3,rightHandP1,0.5061842,1.461914
6,CoupledView,3,rightHandP2,0.5796041,2.172241
6,CoupledView,3,rightHandP2,0.957313,4.107849
5,CoupledView,3,rightHandP1,0.4612136,1.170624
6,CoupledView,3,rightHandP2,0.555858,6.850464
6,CoupledView,3,leftHandP2,0.5468113,0.4176025
5,CoupledView,3,HeadP1,0.5017335,0.2636414
5,CoupledView,3,HeadP1,0.5015989,0.6401978
5,CoupledView,3,rightHandP1,0.5548567,2.365936
6,CoupledView,3,rightHandP2,0.5362815,0.6404114
6,CoupledView,3,rightHandP2,0.7571722,10.79037
5,CoupledView,3,rightHandP1,0.4682121,3.243835
6,CoupledView,3,rightHandP2,0.5910378,0.9606323
6,CoupledView,3,leftHandP2,0.7279412,1.11377
6,CoupledView,3,rightHandP2,0.701599,1.141602
5,CoupledView,3,rightHandP1,0.5209675,1.489197
6,CoupledView,3,leftHandP2,0.5285882,2.505493
5,CoupledView,3,leftHandP1,0.4641775,230.161
6,CoupledView,3,HeadP2,0.713905,230.161
6,CoupledView,3,leftHandP2,0.600193,10.79047
