userId,collabType,currentTask,bPart,distance,timeElapsed
8,CoupledView,0,rightHandP2,0.3294027,0.02856827
8,CoupledView,0,leftHandP2,0.5024478,2.450867
8,CoupledView,1,rightHandP2,0.4576127,0.259613
8,CoupledView,1,leftHandP2,0.5703692,0.259613
8,CoupledView,2,leftHandP2,0.612712,1.849606
8,CoupledView,2,leftHandP2,0.3630787,2.06057
8,CoupledView,2,leftHandP2,0.6411331,1.601028
8,CoupledView,2,leftHandP2,0.3561623,0.01396179
8,CoupledView,2,leftHandP2,0.4792211,2.185028
8,CoupledView,2,leftHandP2,0.4172485,1.448059
8,CoupledView,2,leftHandP2,0.4740435,0.7935638
8,CoupledView,2,rightHandP2,0.6218311,136.2808
8,CoupledView,3,leftHandP2,0.4964647,1.699326
8,CoupledView,3,leftHandP2,0.433037,0.5577087
7,CoupledView,3,rightHandP1,0.3820004,0.1529846
8,CoupledView,3,leftHandP2,0.4232062,0.445282
7,CoupledView,3,rightHandP1,0.3777788,0.1805115
8,CoupledView,3,leftHandP2,0.352286,0.2081909
8,CoupledView,3,leftHandP2,0.4550146,0.8078613
8,CoupledView,3,leftHandP2,0.347192,0.2512207
8,CoupledView,3,HeadP2,0.4510829,1.364319
8,CoupledView,3,leftHandP2,0.3526834,1.448334
8,CoupledView,3,rightHandP2,0.758183,157.6916
8,CoupledView,3,leftHandP2,0.3430107,0.9324341
