userId,collabType,currentTask,bPart,distance,timeElapsed
1,SideBySide,0,HeadP1,1.54,12.6648
1,SideBySide,0,rightHandP1,1.54,12.66325
1,SideBySide,0,leftHandP1,1.54,12.66324
