userId,collabType,currentTask,bPart,distance,timeElapsed
1,FacetoFaceIntersect,0,rightHandP1,0.5068792,1.425278
2,FacetoFaceIntersect,0,rightHandP2,0.4393055,1.618263
2,FacetoFaceIntersect,0,rightHandP2,0.5043337,3.065613
2,FacetoFaceIntersect,0,rightHandP2,0.4663714,3.661339
2,FacetoFaceIntersect,0,rightHandP2,0.3730436,0.1527977
1,FacetoFaceIntersect,0,rightHandP1,0.4916304,3.908756
1,FacetoFaceIntersect,0,leftHandP1,0.4352053,13.54861
2,FacetoFaceIntersect,0,HeadP2,0.7611281,13.54857
1,FacetoFaceIntersect,1,rightHandP1,0.4603995,6.182507
1,FacetoFaceIntersect,1,leftHandP1,0.4351759,6.182507
2,FacetoFaceIntersect,1,HeadP2,0.7503163,6.182503
1,FacetoFaceIntersect,2,rightHandP1,0.4603996,5.830692
1,FacetoFaceIntersect,2,leftHandP1,0.4350094,5.830692
2,FacetoFaceIntersect,2,HeadP2,0.7075852,5.830688
1,FacetoFaceIntersect,3,rightHandP1,0.4672644,6.26178
1,FacetoFaceIntersect,3,leftHandP1,0.4350099,6.261776
2,FacetoFaceIntersect,3,HeadP2,0.7507045,6.261772
