userId,collabType,currentTask,bPart,distance,timeElapsed
24,FacetoFaceIntersect,0,rightHandP2,0.3698123,0.05644226
24,FacetoFaceIntersect,0,rightHandP2,0.4097102,0.3063354
24,FacetoFaceIntersect,0,leftHandP2,0.4461597,3.076843
23,FacetoFaceIntersect,1,leftHandP1,0.4907176,1.47464
23,FacetoFaceIntersect,1,rightHandP1,0.396834,0.9322815
23,FacetoFaceIntersect,1,rightHandP1,0.3236686,0.01315308
23,FacetoFaceIntersect,1,rightHandP1,0.3317706,0.1663208
23,FacetoFaceIntersect,1,rightHandP1,0.4487254,0.8768616
23,FacetoFaceIntersect,1,leftHandP1,0.5367078,1.684601
24,FacetoFaceIntersect,2,rightHandP2,0.4298563,0.334137
24,FacetoFaceIntersect,2,rightHandP2,0.4455052,1.183411
24,FacetoFaceIntersect,2,rightHandP2,0.3941005,0.06924438
24,FacetoFaceIntersect,2,rightHandP2,0.4155022,0.77948
24,FacetoFaceIntersect,2,rightHandP2,0.4417442,2.144012
24,FacetoFaceIntersect,2,rightHandP2,0.3820631,0.1395874
24,FacetoFaceIntersect,2,rightHandP2,0.4449922,2.561798
24,FacetoFaceIntersect,2,rightHandP2,0.4313633,1.141296
23,FacetoFaceIntersect,2,leftHandP1,0.3633569,2.589325
23,FacetoFaceIntersect,2,leftHandP1,0.3520297,0.2915649
23,FacetoFaceIntersect,2,leftHandP1,0.4012654,5.067566
24,FacetoFaceIntersect,2,rightHandP2,0.4523223,7.351593
24,FacetoFaceIntersect,2,rightHandP2,0.4198574,0.4177856
23,FacetoFaceIntersect,2,rightHandP1,0.4818491,2.046295
24,FacetoFaceIntersect,2,rightHandP2,0.4438828,0.194458
23,FacetoFaceIntersect,2,HeadP1,0.388094,1.614502
23,FacetoFaceIntersect,2,rightHandP1,0.4407023,2.227142
23,FacetoFaceIntersect,2,rightHandP1,0.4927401,0.473999
24,FacetoFaceIntersect,2,rightHandP2,0.4315072,3.341187
23,FacetoFaceIntersect,3,leftHandP1,0.48624,1.65686
23,FacetoFaceIntersect,3,leftHandP1,0.3964634,0.4309082
23,FacetoFaceIntersect,3,leftHandP1,0.3759948,5.276245
23,FacetoFaceIntersect,3,rightHandP1,0.4555917,4.969543
23,FacetoFaceIntersect,3,HeadP1,0.4038836,3.382751
23,FacetoFaceIntersect,3,rightHandP1,0.5889319,2.714294
23,FacetoFaceIntersect,3,HeadP1,0.3955951,0.9190063
23,FacetoFaceIntersect,3,leftHandP1,0.4558621,5.972839
23,FacetoFaceIntersect,3,leftHandP1,0.3603857,0.5285034
23,FacetoFaceIntersect,3,rightHandP1,0.3987665,0.7797241
23,FacetoFaceIntersect,3,rightHandP1,0.4277016,1.281006
23,FacetoFaceIntersect,3,leftHandP1,0.343443,2.436157
23,FacetoFaceIntersect,3,rightHandP1,0.361149,0.02838135
23,FacetoFaceIntersect,3,leftHandP1,0.3906932,2.743042
23,FacetoFaceIntersect,3,leftHandP1,0.3379748,0.1808472
23,FacetoFaceIntersect,3,HeadP1,0.3777728,0.501709
23,FacetoFaceIntersect,3,rightHandP1,0.4600338,3.230164
23,FacetoFaceIntersect,3,leftHandP1,0.3942181,0.6549683
23,FacetoFaceIntersect,3,leftHandP1,0.3564404,0.1665649
23,FacetoFaceIntersect,3,leftHandP1,0.3610424,4.970825
23,FacetoFaceIntersect,3,leftHandP1,0.3434601,0.1676025
23,FacetoFaceIntersect,3,leftHandP1,0.3535171,2.241821
23,FacetoFaceIntersect,3,leftHandP1,0.340457,0.5834351
23,FacetoFaceIntersect,3,leftHandP1,0.4627532,4.051086
23,FacetoFaceIntersect,3,leftHandP1,0.3624837,0.2925415
23,FacetoFaceIntersect,3,leftHandP1,0.3630757,0.6264648
23,FacetoFaceIntersect,3,rightHandP1,0.3922913,0.5144043
23,FacetoFaceIntersect,3,leftHandP1,0.3542927,0.2778931
23,FacetoFaceIntersect,3,leftHandP1,0.5774876,0.7520142
23,FacetoFaceIntersect,3,rightHandP1,0.4399047,4.20459
24,FacetoFaceIntersect,3,rightHandP2,0.4218888,0.1672974
23,FacetoFaceIntersect,3,leftHandP1,0.3339865,0.1677856
23,FacetoFaceIntersect,3,leftHandP1,0.343107,0.1116943
23,FacetoFaceIntersect,3,leftHandP1,0.3444225,0.1809692
23,FacetoFaceIntersect,3,leftHandP1,0.3428215,0.2783203
23,FacetoFaceIntersect,3,leftHandP1,0.3460723,0.5985107
23,FacetoFaceIntersect,3,leftHandP1,0.3397292,0.4445801
23,FacetoFaceIntersect,3,HeadP1,0.3903202,0.4871826
23,FacetoFaceIntersect,3,leftHandP1,0.3797439,1.796326
23,FacetoFaceIntersect,3,leftHandP1,0.4649731,4.232117
23,FacetoFaceIntersect,3,leftHandP1,0.3582602,0.2645264
23,FacetoFaceIntersect,3,leftHandP1,0.3577033,0.1110229
23,FacetoFaceIntersect,3,leftHandP1,0.359535,9.509338
23,FacetoFaceIntersect,3,leftHandP1,0.3571905,0.2225952
24,FacetoFaceIntersect,3,rightHandP2,0.4697604,0.7793579
