userId,collabType,trialNumber,dominantPlayer,puzzleId,centerPosAreaX,centerPosAreaY,centerPosAreaZ,centerRotAreaX,centerRotAreaY,centerRotAreaZ,SideBySide,boundsSizeX,boundsSizeY,boundsSizeZ,numberOfBoundViolationsP1,timeOutsideBoundsP1,numberOfBoundViolationsP2,timeOutsideBoundsP2,totalTime,isTraining
7,SideBySide,0,P1,2,0,0.471,-0.372,0,0,0,SideBySide,0.6,1,0.8,4,2.394592,26,-30.20068,191.4935
8,SideBySide,0,P2,3,0.59,0.471,-0.372,0,0,0,SideBySide,0.6,1,0.8,8,3.368866,6,-3.173157,169.248
