9,P1,CoupledView,150.7079,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0.0208026,0.8305016,-0.2999632,32.98731,5.573584,359.811,0.1468669,0.3935128,-0.02268472,355.0946,4.002059,339.5941-0.1070552,0.3587466,-0.03711909,1.71704,2.130378,4.249441
9,P1,CoupledView,150.722,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0.02178726,0.8269503,-0.2967526,34.34703,6.217165,0.2529731,0.1499802,0.3918575,-0.02146703,355.1698,4.551151,339.1722-0.1069686,0.3583623,-0.03668621,1.863529,1.98508,4.198836
9,P1,CoupledView,150.7377,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0.02301623,0.823463,-0.2935224,35.77473,6.916952,0.6960697,0.1528694,0.3895701,-0.02013126,355.4909,5.025546,338.4941-0.1067435,0.3579535,-0.03627902,2.071457,1.955498,4.098892
9,P1,CoupledView,150.7529,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0.0260196,0.8163638,-0.2869959,38.42868,8.454355,1.752455,0.158292,0.3854693,-0.01761311,356.2065,5.872715,337.4679-0.1064756,0.3576277,-0.03601035,2.194482,1.977938,3.947192
9,P1,CoupledView,150.7677,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0.02812744,0.8130162,-0.2838122,39.71279,9.609257,2.380632,0.1601927,0.3826536,-0.01595762,357.2876,6.272094,336.926-0.1060746,0.3572593,-0.03573418,2.271613,2.050122,3.660988
9,P1,CoupledView,150.7821,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0.03035316,0.8098171,-0.2806457,40.79655,11.08415,3.112333,0.1613144,0.3802356,-0.01446733,358.3275,6.40628,336.6978-0.1057351,0.3570832,-0.03558657,2.264621,2.114327,3.455682
9,P1,CoupledView,150.7976,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0.03242685,0.8065696,-0.2775261,41.78511,12.70362,3.946148,0.1623636,0.3783096,-0.01355129,358.6218,6.57136,336.4123-0.1056379,0.3570931,-0.0355753,2.248475,2.185205,3.462264
9,P1,CoupledView,150.8119,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0.03459149,0.8032672,-0.2745589,42.67181,14.20391,4.720287,0.1631628,0.3766369,-0.01298362,358.6335,6.778344,336.1754-0.1056091,0.3570727,-0.03553966,2.240426,2.196375,3.478195
9,P1,CoupledView,150.8259,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0.0368952,0.7999434,-0.2720685,43.5024,15.64422,5.551904,0.1637777,0.3750911,-0.01232401,358.808,6.88465,335.8366-0.1055555,0.3569449,-0.03545195,2.26103,2.169979,3.451823
9,P1,CoupledView,150.841,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0.03923258,0.7967281,-0.2699182,44.37511,17.07596,6.397532,0.1641516,0.3736825,-0.01146132,359.0992,6.86311,335.4532-0.1053668,0.3566542,-0.03528315,2.374701,2.189916,3.37552
9,P1,CoupledView,150.8552,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0.04158046,0.7934077,-0.2682151,45.24288,18.51287,7.364568,0.1641577,0.3725744,-0.01046166,359.4627,6.852109,335.3878-0.105128,0.3562712,-0.03510308,2.557125,2.279362,3.319314
9,P1,CoupledView,150.8696,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0.04378205,0.7904112,-0.2667982,46.21135,19.89399,8.220817,0.1640177,0.3718053,-0.009459913,359.7998,6.805068,335.4871-0.1048833,0.3557898,-0.03494087,2.77679,2.367151,3.229603
9,P1,CoupledView,150.883,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0.04590595,0.7873619,-0.2656358,47.05669,21.13997,8.978569,0.1637757,0.3714602,-0.008608133,0.02370481,6.759253,335.6325-0.1046623,0.3553754,-0.03488463,2.935478,2.490081,3.154258
9,P1,CoupledView,150.8968,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0.04773975,0.7845926,-0.2645261,47.8656,22.29912,9.599788,0.1637046,0.3714111,-0.007863402,0.1208434,6.746523,335.5984-0.1044967,0.3551652,-0.03494236,2.99823,2.533085,3.10625
9,P1,CoupledView,150.9116,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0.0495138,0.7821267,-0.2637215,48.60484,23.25089,10.09006,0.1636066,0.372104,-0.007383555,359.9241,6.796282,335.3737-0.104341,0.355114,-0.03506657,3.037045,2.577168,3.080796
9,P1,CoupledView,150.9254,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0.05119516,0.7801051,-0.2631583,49.26208,23.95282,10.43433,0.1635093,0.37284,-0.007101864,359.5841,6.738141,335.1107-0.1042076,0.3551362,-0.03526124,3.037551,2.599835,3.036347
9,P1,CoupledView,150.9401,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0.05280459,0.7782981,-0.2626213,49.73816,24.50854,10.67416,0.1632865,0.3736388,-0.006978661,359.1176,6.579456,334.9952-0.1040152,0.3551337,-0.03548905,3.017361,2.666654,3.016996
9,P1,CoupledView,150.9541,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0.05414774,0.776916,-0.2622837,50.10654,24.91664,10.67146,0.1629295,0.3742948,-0.006845087,358.6903,6.478782,335.0958-0.1037666,0.3551343,-0.03576994,3.036193,2.767503,3.0098
9,P1,CoupledView,150.9681,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0.05537104,0.7756755,-0.262059,50.35029,25.25543,10.62167,0.1623663,0.374908,-0.00678429,358.3199,6.39341,335.4883-0.1034675,0.3550475,-0.0360474,3.114305,2.89185,3.028808
