userId,collabType,currentTask,bPart,distance,timeElapsed
9,CoupledView,0,rightHandP1,0.4500044,0.2369843
9,CoupledView,0,leftHandP1,0.4440417,0.3614349
9,CoupledView,0,rightHandP1,0.4562793,0.3066711
9,CoupledView,0,leftHandP1,0.4806381,0.2081909
9,CoupledView,0,rightHandP1,0.4410743,0.4310608
9,CoupledView,0,rightHandP1,0.4960531,0.6544342
9,CoupledView,0,rightHandP1,0.3972361,0.2928162
9,CoupledView,3,rightHandP1,0.6197408,5.958511
9,CoupledView,3,rightHandP1,0.4935393,0.1790161
9,CoupledView,3,rightHandP1,0.5371003,9.341568
9,CoupledView,3,rightHandP1,0.5273218,3.855789
9,CoupledView,3,rightHandP1,0.5169476,3.118378
9,CoupledView,3,rightHandP1,0.5068162,0.02787781
9,CoupledView,3,rightHandP1,0.505146,0.3619232
9,CoupledView,3,rightHandP1,0.5005757,3.647491
9,CoupledView,3,rightHandP1,0.4618517,0.208252
9,CoupledView,3,rightHandP1,0.4879173,0.5843811
9,CoupledView,3,rightHandP1,0.5122623,1.963409
9,CoupledView,3,leftHandP1,0.4598546,2.43602
9,CoupledView,3,rightHandP1,0.5031518,4.663605
9,CoupledView,3,leftHandP1,0.433903,0.3475342
9,CoupledView,3,rightHandP1,0.4138268,0.2514038
9,CoupledView,3,leftHandP1,0.4434077,2.102921
9,CoupledView,3,rightHandP1,0.5257578,2.672958
9,CoupledView,3,leftHandP1,0.4400229,3.425186
9,CoupledView,3,rightHandP1,0.529787,0.8351135
9,CoupledView,3,leftHandP1,0.4404375,1.795441
9,CoupledView,3,rightHandP1,0.5350701,2.90947
9,CoupledView,3,leftHandP1,0.4528492,3.202286
9,CoupledView,3,rightHandP1,0.4955425,1.866226
9,CoupledView,3,leftHandP1,0.4416092,0.2775726
9,CoupledView,3,rightHandP1,0.4617527,1.810547
9,CoupledView,3,rightHandP1,0.4947189,0.3757477
9,CoupledView,3,rightHandP1,0.5286858,0.9884491
9,CoupledView,3,rightHandP1,0.5109137,1.810425
9,CoupledView,3,rightHandP1,0.4174409,0.1681976
9,CoupledView,3,rightHandP1,0.5094436,3.591217
9,CoupledView,3,rightHandP1,0.4549238,3.272293
9,CoupledView,3,rightHandP1,0.4790759,1.141632
9,CoupledView,3,rightHandP1,0.4846063,0.4882813
9,CoupledView,3,rightHandP1,0.4613397,4.135101
9,CoupledView,3,rightHandP1,0.4559157,1.239227
9,CoupledView,3,rightHandP1,0.4491646,0.1812134
9,CoupledView,3,leftHandP1,0.4724934,19.10039
9,CoupledView,3,leftHandP1,0.4354403,0.3337708
9,CoupledView,3,leftHandP1,0.4393921,0.4312134
9,CoupledView,3,rightHandP1,0.6661927,10.97006
9,CoupledView,3,rightHandP1,0.456185,1.977081
9,CoupledView,3,leftHandP1,0.4519034,1.113281
9,CoupledView,3,rightHandP1,0.4552398,1.016296
9,CoupledView,3,leftHandP1,0.4737017,2.700867
10,CoupledView,3,leftHandP2,0.3984804,1.224609
9,CoupledView,3,leftHandP1,0.4599341,1.851868
9,CoupledView,3,HeadP1,0.5863411,1.2659
9,CoupledView,3,rightHandP1,0.4880102,2.728912
9,CoupledView,3,leftHandP1,0.4633731,2.687408
