userId,collabType,currentTask,bPart,distance,timeElapsed
11,Angled90,0,rightHandP1,0.5885344,0.7305756
12,Angled90,0,leftHandP2,0.6855964,1.5812
12,Angled90,1,leftHandP2,0.6855964,0.4969177
11,Angled90,2,rightHandP1,0.6485358,4.300804
11,Angled90,2,rightHandP1,0.5951948,0.3204269
11,Angled90,2,rightHandP1,0.4159531,2.754097
12,Angled90,2,HeadP2,0.3625877,0.4460297
11,Angled90,2,rightHandP1,0.4784245,0.06983948
12,Angled90,2,rightHandP2,0.4312031,7.879807
12,Angled90,2,HeadP2,0.4891926,9.230606
12,Angled90,2,rightHandP2,0.31988,0.2227783
12,Angled90,2,rightHandP2,0.3177266,1.755219
12,Angled90,2,HeadP2,0.3873809,2.882706
12,Angled90,2,HeadP2,0.3869074,3.606781
12,Angled90,2,HeadP2,0.3594312,0.3068085
12,Angled90,2,HeadP2,0.4311229,6.403534
12,Angled90,2,rightHandP2,0.3422981,6.126038
11,Angled90,2,rightHandP1,0.3692076,2.700317
12,Angled90,2,rightHandP2,0.3271528,3.633209
12,Angled90,2,rightHandP2,0.3915061,0.9191895
12,Angled90,2,HeadP2,0.4677161,1.072296
12,Angled90,2,rightHandP2,0.4313001,4.036835
12,Angled90,2,HeadP2,0.4988531,4.385437
11,Angled90,2,rightHandP1,0.3719218,0.5282898
12,Angled90,2,HeadP2,0.3882184,0.7524719
12,Angled90,2,rightHandP2,0.3522909,1.266724
12,Angled90,2,HeadP2,0.4291434,2.185913
12,Angled90,2,rightHandP2,0.3914425,2.589386
12,Angled90,2,leftHandP2,0.6855964,240.0122
11,Angled90,3,rightHandP1,0.3600137,0.7658386
11,Angled90,3,rightHandP1,0.4758332,0.0557251
12,Angled90,3,rightHandP2,0.3691794,0.5982361
11,Angled90,3,rightHandP1,0.3691752,1.740112
11,Angled90,3,rightHandP1,0.3855051,2.060455
11,Angled90,3,leftHandP1,0.5743009,0.4457092
11,Angled90,3,rightHandP1,0.3258535,0.09741211
11,Angled90,3,rightHandP1,0.3704811,1.54538
11,Angled90,3,leftHandP1,0.688781,5.109985
11,Angled90,3,HeadP1,0.4982142,2.436676
11,Angled90,3,rightHandP1,0.8529233,3.940155
12,Angled90,3,rightHandP2,0.3768362,1.55896
11,Angled90,3,rightHandP1,0.4177056,0.3058777
11,Angled90,3,rightHandP1,0.5109065,0.6542358
11,Angled90,3,rightHandP1,0.6071399,0.2647095
11,Angled90,3,rightHandP1,0.5969546,0.09786987
11,Angled90,3,rightHandP1,0.6455673,1.211517
12,Angled90,3,leftHandP2,0.6855964,208.771
