UserId,collaborationType,dominantPlayer,currentTask,NameBlueprintObj,blueprintPosX,blueprintPosY,blueprintPosZ,NameUserPlacedObj,UserPlacedPosX,UserPlacedPosY,UserPlacedPosZ,AbsoluteDistance,RelativeDistanceX,RelativeDistanceY,RelativeDistanceZ,correctObject
7,SideBySide,P1,0,p22,0.162,0.511,-0.223,p22_root,0.1623608,0.5146282,-0.2249598,p22_root,0.0003608018,0.003628194,-0.001959756,0.004139398,True
7,SideBySide,P1,0,p23,0.072,0.511,-0.223,p23_root,0.07489104,0.5115203,-0.218458,p23_root,0.002891041,0.0005202293,0.004541963,0.005409084,True
7,SideBySide,P1,0,p03,-0.108,0.511,-0.223,p03_root,-0.1102857,0.5096214,-0.22304,p03_root,-0.002285689,-0.001378596,-4.000962E-05,0.002669551,True
7,SideBySide,P1,0,p10,0,-100,0,p10_root,0,-100,0,p10_root,0,0,0,0,True
7,SideBySide,P1,0,p18,0,-100,0,p18_root,0,-100,0,p18_root,0,0,0,0,True
7,SideBySide,P1,0,p24,0,-100,0,p24_root,0,-100,0,p24_root,0,0,0,0,True
7,SideBySide,P1,0,p26,0,-100,0,p26_root,0,-100,0,p26_root,0,0,0,0,True
7,SideBySide,P1,0,p09,0,-100,0,p09_root,0,-100,0,p09_root,0,0,0,0,True
7,SideBySide,P1,0,p05,0,-100,0,p05_root,0,-100,0,p05_root,0,0,0,0,True
7,SideBySide,P1,0,p17,0,-100,0,p17_root,0,-100,0,p17_root,0,0,0,0,True
7,SideBySide,P1,0,p06,0,-100,0,p06_root,0,-100,0,p06_root,0,0,0,0,True
7,SideBySide,P1,0,p01,0,-100,0,p01_root,0,-100,0,p01_root,0,0,0,0,True
7,SideBySide,P2,1,p02,0.842,0.421,-0.04300001,p02_root,0.8237476,0.4228769,-0.06778157,p02_root,-0.01825243,0.001876891,-0.02478155,0.03083504,True
7,SideBySide,P2,1,p11,0.665,0.691,-0.133,p11_root,0.6637223,0.6870054,-0.1363016,p11_root,-0.001277685,-0.003994584,-0.003301635,0.0053376,True
7,SideBySide,P2,1,p10,0.6619999,0.601,-0.133,p10_root,0.6537449,0.5955832,-0.1223473,p10_root,-0.008255064,-0.005416751,0.01065271,0.01452472,True
7,SideBySide,P2,1,p27,0,-100,0,p27_root,0,-100,0,p27_root,0,0,0,0,True
7,SideBySide,P2,1,p17,0,-100,0,p17_root,0,-100,0,p17_root,0,0,0,0,True
7,SideBySide,P2,1,p24,0,-100,0,p24_root,0,-100,0,p24_root,0,0,0,0,True
7,SideBySide,P2,1,p12,0,-100,0,p12_root,0,-100,0,p12_root,0,0,0,0,True
7,SideBySide,P2,1,p04,0,-100,0,p04_root,0,-100,0,p04_root,0,0,0,0,True
7,SideBySide,P2,1,p25,0,-100,0,p25_root,0,-100,0,p25_root,0,0,0,0,True
7,SideBySide,P2,1,p08,0,-100,0,p08_root,0,-100,0,p08_root,0,0,0,0,True
7,SideBySide,P2,1,p26,0,-100,0,p26_root,0,-100,0,p26_root,0,0,0,0,True
7,SideBySide,P2,1,p01,0,-100,0,p01_root,0,-100,0,p01_root,0,0,0,0,True
7,SideBySide,P1,2,p12,0.162,0.601,-0.223,p12_root,0.1584479,0.6099261,-0.2276115,p12_root,-0.003552109,0.008926153,-0.004611462,0.01065642,True
7,SideBySide,P1,2,p01,-0.198,0.601,-0.04300001,p01_root,-0.1988637,0.5989921,-0.04442409,p01_root,-0.0008636564,-0.002007842,-0.001424074,0.002608701,True
7,SideBySide,P1,2,p09,-0.01800001,0.601,-0.133,p09_root,-0.01919314,0.6033603,-0.1302507,p09_root,-0.001193129,0.002360344,0.002749339,0.003814924,True
7,SideBySide,P1,2,p04,0.162,0.511,-0.133,p04_root,0.1622356,0.5203031,-0.1281478,p04_root,0.0002355874,0.009303093,0.004852191,0.01049508,True
7,SideBySide,P1,2,p13,0.252,0.511,-0.04300001,p13_root,0.2442566,0.516669,-0.04138649,p13_root,-0.007743359,0.005668998,0.001613528,0.009731424,True
7,SideBySide,P1,2,p27,-0.108,0.601,-0.223,p27_root,-0.1057353,0.6113483,-0.2257797,p27_root,0.002264678,0.01034832,-0.002779648,0.01095185,True
7,SideBySide,P1,2,p15,0.072,0.421,-0.223,p15_root,0.06563184,0.4318962,-0.2285352,p15_root,-0.00636816,0.01089627,-0.0055352,0.01378116,True
7,SideBySide,P1,2,p06,-0.108,0.691,-0.04300001,p06_root,-0.1089407,0.6959529,-0.05361736,p06_root,-0.0009407401,0.004952908,-0.01061735,0.01175348,True
7,SideBySide,P1,2,p18,-0.198,0.421,-0.133,p18_root,-0.2034665,0.4347342,-0.1347275,p18_root,-0.005466476,0.01373422,-0.001727462,0.01488272,True
7,SideBySide,P1,2,p19,-0.108,0.511,-0.133,p19_root,-0.1098662,0.5060011,-0.1285896,p19_root,-0.001866251,-0.004998982,0.004410416,0.006922751,True
7,SideBySide,P1,2,p03,-0.01800001,0.421,-0.223,p03_root,-0.01778728,0.4234209,-0.2277701,p03_root,0.0002127271,0.002420962,-0.004770145,0.005353559,True
7,SideBySide,P1,2,p25,0.162,0.911,-0.133,p25_root,0.1584092,0.9191539,-0.1335529,p25_root,-0.003590807,0.008153915,-0.0005529374,0.0089267,True
7,SideBySide,P2,3,p08,0.842,0.511,-0.223,p08_root,0.8412843,0.5201852,-0.2190264,p08_root,-0.000715673,0.009185195,0.003973648,0.01003344,True
7,SideBySide,P2,3,p24,0.482,0.421,-0.223,p24_root,0.4871924,0.4235486,-0.2300122,p24_root,0.005192369,0.002548665,-0.007012159,0.009089926,True
7,SideBySide,P2,3,p09,0.572,0.421,-0.133,p09_root,0.5716957,0.4436732,-0.1288467,p09_root,-0.0003042817,0.02267322,0.004153326,0.0230525,True
7,SideBySide,P2,3,p17,0.392,0.421,-0.133,p17_root,0.3854173,0.4385921,-0.1176871,p17_root,-0.006582648,0.0175921,0.01531292,0.02423425,True
7,SideBySide,P2,3,p01,0.572,0.601,-0.133,p01_root,0.5930272,0.60694,-0.1295318,p01_root,0.02102721,0.00594008,0.003468245,0.02212367,True
7,SideBySide,P2,3,p12,0.392,0.511,-0.04300001,p12_root,0.403945,0.5193818,-0.05928853,p12_root,0.01194501,0.008381784,-0.01628852,0.02186901,True
7,SideBySide,P2,3,p05,0.842,0.601,-0.04300001,p05_root,0.8413196,0.5939085,-0.06291845,p05_root,-0.0006804466,-0.007091403,-0.01991844,0.02115409,True
7,SideBySide,P2,3,p23,0.752,0.601,-0.04300001,p23_root,0.7376722,0.5976739,-0.07886645,p23_root,-0.01432776,-0.003326058,-0.03586644,0.03876531,True
7,SideBySide,P2,3,p18,0.6619999,0.421,-0.04300001,p18_root,0.669362,0.4266225,-0.0734629,p18_root,0.007362068,0.005622566,-0.03046289,0.03184024,True
7,SideBySide,P2,3,p06,0.482,0.691,-0.04300001,p06_root,0.4955904,0.6845504,-0.07122669,p06_root,0.01359037,-0.00644958,-0.02822667,0.031985,True
