userId,collabType,currentTask,bPart,distance,timeElapsed
14,SideBySide,0,rightHandP2,0.4279019,2.060844
14,SideBySide,0,leftHandP2,0.6953623,34.61886
13,SideBySide,1,rightHandP1,0.3666373,0.1943817
14,SideBySide,1,rightHandP2,0.6079968,1.085953
14,SideBySide,1,rightHandP2,0.7216801,1.781921
14,SideBySide,1,rightHandP2,0.4284801,0.7646332
14,SideBySide,1,rightHandP2,0.4716233,0.5565338
14,SideBySide,1,leftHandP2,0.6931636,34.96715
14,SideBySide,2,rightHandP2,0.4427803,0.612442
13,SideBySide,2,leftHandP1,0.3971459,0.1478729
14,SideBySide,2,rightHandP2,0.4085529,0.8499603
14,SideBySide,2,rightHandP2,0.400412,1.016052
13,SideBySide,2,rightHandP1,0.3752983,0.3336792
14,SideBySide,2,rightHandP2,0.4239178,0.794281
13,SideBySide,2,rightHandP1,0.4150664,0.3898621
14,SideBySide,2,rightHandP2,0.4369863,1.28064
13,SideBySide,2,leftHandP1,0.3626697,0.6401978
14,SideBySide,2,leftHandP2,0.6939976,176.5006
13,SideBySide,3,rightHandP1,0.4130805,0.5713196
13,SideBySide,3,rightHandP1,0.4219844,0.6264343
13,SideBySide,3,rightHandP1,0.3938354,0.2082825
14,SideBySide,3,rightHandP2,0.4276142,0.1254883
13,SideBySide,3,rightHandP1,0.4450032,0.640625
13,SideBySide,3,rightHandP1,0.4452458,0.6678162
13,SideBySide,3,rightHandP1,0.5232478,1.322327
13,SideBySide,3,rightHandP1,0.451969,0.8077698
13,SideBySide,3,rightHandP1,0.5997746,2.36731
13,SideBySide,3,rightHandP1,0.4227967,0.2364502
13,SideBySide,3,rightHandP1,0.4532787,0.7522583
14,SideBySide,3,leftHandP2,0.6918237,102.9078
