UserId,collaborationType,dominantPlayer,currentTask,NameBlueprintObj,blueprintPosX,blueprintPosY,blueprintPosZ,NameUserPlacedObj,UserPlacedPosX,UserPlacedPosY,UserPlacedPosZ,AbsoluteDistance,RelativeDistanceX,RelativeDistanceY,RelativeDistanceZ,correctObject
7,Angled90,P1,0,p25,0.072,0.691,-0.04300001,p25_root,0.06681931,0.6943947,-0.0476267,p25_root,-0.005180687,0.003394723,-0.004626691,0.007731101,True
7,Angled90,P1,0,p15,-0.01800001,0.691,-0.04300001,p15_root,-0.01877454,0.7002039,-0.04298511,p15_root,-0.0007745344,0.009203911,1.490116E-05,0.009236455,True
7,Angled90,P1,0,p06,-0.01800001,0.511,-0.223,p06_root,-0.03503991,0.5064166,-0.2050937,p06_root,-0.01703991,-0.004583418,0.01790628,0.02513963,True
7,Angled90,P1,0,p09,0,-100,0,p09_root,0,-100,0,p09_root,0,0,0,0,True
7,Angled90,P1,0,p10,0,-100,0,p10_root,0,-100,0,p10_root,0,0,0,0,True
7,Angled90,P1,0,p03,0,-100,0,p03_root,0,-100,0,p03_root,0,0,0,0,True
7,Angled90,P1,0,p12,0,-100,0,p12_root,0,-100,0,p12_root,0,0,0,0,True
7,Angled90,P1,0,p08,0,-100,0,p08_root,0,-100,0,p08_root,0,0,0,0,True
7,Angled90,P1,0,p13,0,-100,0,p13_root,0,-100,0,p13_root,0,0,0,0,True
7,Angled90,P1,0,p24,0,-100,0,p24_root,0,-100,0,p24_root,0,0,0,0,True
7,Angled90,P1,0,p07,0,-100,0,p07_root,0,-100,0,p07_root,0,0,0,0,True
7,Angled90,P1,0,p01,0,-100,0,p01_root,0,-100,0,p01_root,0,0,0,0,True
7,Angled90,P2,1,p09,0.412,0.601,0.06899995,p09_root,0.4239391,0.605548,0.07620925,p09_root,0.01193908,0.004548073,0.007209301,0.01466972,True
7,Angled90,P2,1,p10,0.412,0.511,0.429,p10_root,0.4107375,0.5167056,0.4233353,p10_root,-0.001262456,0.005705535,-0.005664647,0.008138498,True
7,Angled90,P2,1,p25,0.502,0.421,0.5190001,p25_root,0.4947533,0.4326264,0.5280856,p25_root,-0.007246673,0.01162639,0.009085536,0.0164388,True
7,Angled90,P2,1,p11,-1.192093E-07,-100,-2.980232E-08,p11_root,0,-100,0,p11_root,1.192093E-07,0,2.980232E-08,1.228781E-07,True
7,Angled90,P2,1,p21,-1.192093E-07,-100,-2.980232E-08,p21_root,0,-100,0,p21_root,1.192093E-07,0,2.980232E-08,1.228781E-07,True
7,Angled90,P2,1,p27,-1.192093E-07,-100,-2.980232E-08,p27_root,0,-100,0,p27_root,1.192093E-07,0,2.980232E-08,1.228781E-07,True
7,Angled90,P2,1,p07,-1.192093E-07,-100,-2.980232E-08,p07_root,0,-100,0,p07_root,1.192093E-07,0,2.980232E-08,1.228781E-07,True
7,Angled90,P2,1,p04,-1.192093E-07,-100,-2.980232E-08,p04_root,0,-100,0,p04_root,1.192093E-07,0,2.980232E-08,1.228781E-07,True
7,Angled90,P2,1,p20,-1.192093E-07,-100,-2.980232E-08,p20_root,0,-100,0,p20_root,1.192093E-07,0,2.980232E-08,1.228781E-07,True
7,Angled90,P2,1,p12,-1.192093E-07,-100,-2.980232E-08,p12_root,0,-100,0,p12_root,1.192093E-07,0,2.980232E-08,1.228781E-07,True
7,Angled90,P2,1,p08,-1.192093E-07,-100,-2.980232E-08,p08_root,0,-100,0,p08_root,1.192093E-07,0,2.980232E-08,1.228781E-07,True
7,Angled90,P2,1,p14,-1.192093E-07,-100,-2.980232E-08,p14_root,-7.263801E-07,-99.99966,5.543232E-06,p14_root,-6.071708E-07,0.0003356934,5.573034E-06,0.0003357402,True
7,Angled90,P1,2,p20,-0.108,0.601,-0.133,p20_root,-0.1097007,0.6019351,-0.1371829,p20_root,-0.001700684,0.0009351969,-0.004182875,0.004611222,True
7,Angled90,P1,2,p08,0.03999999,0.601,-0.223,p08_root,0.04936026,0.6084276,-0.2071497,p08_root,0.009360265,0.007427692,0.01585029,0.01984986,True
7,Angled90,P1,2,p12,0.252,0.601,-0.133,p12_root,0.2518352,0.6002001,-0.1337567,p12_root,-0.0001648068,-0.0007998943,-0.0007567406,0.001113395,True
7,Angled90,P1,2,p13,-0.1885512,0.7893648,-0.1878342,p13_root,-0.1957839,0.7932367,-0.1813454,p13_root,-0.007232711,0.003871918,0.006488815,0.01045986,True
7,Angled90,P1,2,p15,0.162,0.691,-0.223,p15_root,0.1548391,0.6833869,-0.2221428,p15_root,-0.007160917,-0.007613063,0.0008571893,0.01048676,True
7,Angled90,P1,2,p06,0.162,0.421,-0.04300001,p06_root,0.1688357,0.417477,-0.04244938,p06_root,0.006835699,-0.003522962,0.0005506277,0.007709814,True
7,Angled90,P1,2,p03,0.252,0.511,-0.223,p03_root,0.2499072,0.5041585,-0.2201909,p03_root,-0.002092838,-0.00684154,0.002809092,0.007686198,True
7,Angled90,P1,2,p07,0.252,0.684,-0.133,p07_root,0.2497429,0.6806816,-0.1310234,p07_root,-0.002257064,-0.003318429,0.001976609,0.004473622,True
7,Angled90,P1,2,p17,0.162,0.601,-0.04300001,p17_root,0.1659763,0.6038721,-0.0360488,p17_root,0.0039763,0.002872109,0.006951213,0.008507605,True
7,Angled90,P1,2,p26,-0.01800001,0.421,-0.223,p26_root,-0.02687243,0.4510923,-0.2050488,p26_root,-0.008872421,0.03009236,0.01795121,0.03614576,True
7,Angled90,P1,2,p23,-0.01800001,0.421,-0.04300001,p23_root,-0.01871855,0.4268431,-0.04379904,p23_root,-0.0007185452,0.005843163,-0.0007990301,0.005941154,True
7,Angled90,P1,2,p25,-0.209,0.601,-0.223,p25_root,-0.2097344,0.6170583,-0.2267564,p25_root,-0.0007344335,0.01605833,-0.003756404,0.01650817,True
7,Angled90,P2,3,p12,0.502,0.601,0.429,p12_root,0.4918522,0.5665308,0.4146037,p12_root,-0.01014778,-0.03446919,-0.01439625,0.03870858,True
7,Angled90,P2,3,p09,0.322,0.601,0.06899995,p09_root,0.3204758,0.619265,0.079438,p09_root,-0.00152424,0.01826501,0.01043805,0.02109234,True
7,Angled90,P2,3,p25,0.412,0.601,0.2489999,p25_root,0.4225743,0.6038662,0.2441935,p25_root,0.01057434,0.002866268,-0.004806399,0.01196385,True
7,Angled90,P2,3,p24,0.412,0.511,0.429,p24_root,0.4058498,0.5418307,0.4322173,p24_root,-0.006150216,0.03083068,0.00321734,0.03160233,True
7,Angled90,P2,3,p22,0.322,0.511,0.5189999,p22_root,0.3390459,0.5320876,0.4925604,p22_root,0.01704597,0.02108759,-0.02643958,0.03787219,True
7,Angled90,P2,3,p27,0.502,0.601,0.159,p27_root,0.1210711,0.5112952,-0.03233808,p27_root,-0.3809289,-0.08970475,-0.1913381,0.4356192,False
7,Angled90,P2,3,p16,0.502,0.421,0.339,p16_root,0.5103016,0.4113092,0.3399008,p16_root,0.008301556,-0.009690791,0.0009008646,0.01279214,True
7,Angled90,P2,3,p11,0.322,0.691,0.1589999,p11_root,-0.1354207,0.5938311,1.444776,p11_root,-0.4574207,-0.09716892,1.285776,1.368172,False
