UserId,collaborationType,dominantPlayer,currentTask,NameBlueprintObj,blueprintPosX,blueprintPosY,blueprintPosZ,NameUserPlacedObj,UserPlacedPosX,UserPlacedPosY,UserPlacedPosZ,AbsoluteDistance,RelativeDistanceX,RelativeDistanceY,RelativeDistanceZ,correctObject
9,SideBySide,P1,0,p22,-0.01800001,0.601,-0.133,p22_root,-0.02083468,0.6031693,-0.1435478,p22_root,-0.00283467,0.002169371,-0.01054782,0.01113544,True
9,SideBySide,P1,0,p05,0.162,0.421,-0.133,p05_root,0.1618907,0.423407,-0.1215662,p05_root,-0.0001092851,0.002407014,0.01143382,0.01168495,True
9,SideBySide,P1,0,p11,-0.198,0.691,-0.133,p11_root,-0.1960475,0.695805,-0.1439465,p11_root,0.001952469,0.004804969,-0.01094647,0.01211301,True
9,SideBySide,P1,0,p02,0,-100,0,p02_root,0,-100,0,p02_root,0,0,0,0,True
9,SideBySide,P1,0,p24,0,-100,0,p24_root,0,-100,0,p24_root,0,0,0,0,True
9,SideBySide,P1,0,p14,0,-100,0,p14_root,0,-100,0,p14_root,0,0,0,0,True
9,SideBySide,P1,0,p15,0,-100,0,p15_root,0,-100,0,p15_root,0,0,0,0,True
9,SideBySide,P1,0,p06,0,-100,0,p06_root,0,-100,0,p06_root,0,0,0,0,True
9,SideBySide,P1,0,p10,0,-100,0,p10_root,0,-100,0,p10_root,0,0,0,0,True
9,SideBySide,P1,0,p12,0,-100,0,p12_root,0,-100,0,p12_root,0,0,0,0,True
9,SideBySide,P1,0,p04,0,-100,0,p04_root,0,-100,0,p04_root,0,0,0,0,True
9,SideBySide,P1,0,p08,0,-100,0,p08_root,0,-100,0,p08_root,0,0,0,0,True
9,SideBySide,P2,1,p21,0.752,0.437,-0.223,p21_root,0.7504011,0.4282978,-0.2397622,p21_root,-0.001598835,-0.008702189,-0.01676223,0.01895407,True
9,SideBySide,P2,1,p07,0.6619999,0.511,-0.133,p07_root,0.6752751,0.5250155,-0.1445575,p07_root,0.01327521,0.0140155,-0.01155753,0.02249982,True
9,SideBySide,P2,1,p11,0.6619999,0.601,-0.223,p11_root,0.6625693,0.5799251,-0.230309,p11_root,0.0005694032,-0.02107489,-0.00730902,0.02231361,True
9,SideBySide,P2,1,p03,0,-100,0,p03_root,0,-100,0,p03_root,0,0,0,0,True
9,SideBySide,P2,1,p09,0,-100,0,p09_root,0,-100,0,p09_root,0,0,0,0,True
9,SideBySide,P2,1,p14,0,-100,0,p14_root,0,-100,0,p14_root,0,0,0,0,True
9,SideBySide,P2,1,p25,0,-100,0,p25_root,0,-100,0,p25_root,0,0,0,0,True
9,SideBySide,P2,1,p01,0,-100,0,p01_root,0,-100,0,p01_root,0,0,0,0,True
9,SideBySide,P2,1,p13,0,-100,0,p13_root,0,-100,0,p13_root,0,0,0,0,True
9,SideBySide,P2,1,p22,0,-100,0,p22_root,0,-100,0,p22_root,0,0,0,0,True
9,SideBySide,P2,1,p04,0,-100,0,p04_root,0,-100,0,p04_root,0,0,0,0,True
9,SideBySide,P2,1,p27,0,-100,0,p27_root,0,-100,0,p27_root,0,0,0,0,True
9,SideBySide,P1,2,p06,0.072,0.601,-0.133,p06_root,0.07779627,0.6011683,-0.1201583,p06_root,0.005796276,0.0001683235,0.01284172,0.01409024,True
9,SideBySide,P1,2,p15,0.162,0.816,-0.223,p15_root,0.1666975,0.8244463,-0.224939,p15_root,0.004697546,0.008446336,-0.001938999,0.009857344,True
9,SideBySide,P1,2,p18,0.072,0.511,-0.223,p18_root,0.07261282,0.5139821,-0.2128824,p18_root,0.0006128252,0.00298208,0.01011762,0.01056573,True
9,SideBySide,P1,2,p09,-0.01800001,0.601,-0.223,p09_root,-0.01227325,0.6005177,-0.2261561,p09_root,0.005726755,-0.0004822016,-0.003156096,0.006556613,True
9,SideBySide,P1,2,p19,-0.108,0.691,-0.133,p19_root,-0.1107473,0.6970081,-0.1415041,p19_root,-0.00274732,0.006008148,-0.008504078,0.0107687,True
9,SideBySide,P1,2,p16,0.162,0.601,-0.133,p16_root,0.1636242,0.6036232,-0.1298219,p16_root,0.001624197,0.0026232,0.003178135,0.004429417,True
9,SideBySide,P1,2,p05,0.252,0.585,-0.223,p05_root,0.2497613,0.5931078,-0.2271073,p05_root,-0.002238706,0.008107781,-0.004107282,0.009360432,True
9,SideBySide,P1,2,p21,-0.198,0.601,-0.223,p21_root,-0.1910787,0.6043164,-0.233376,p21_root,0.006921306,0.003316402,-0.01037596,0.01290595,True
9,SideBySide,P1,2,p25,-0.198,0.691,-0.04300001,p25_root,-0.1906454,0.6904722,-0.06351003,p25_root,0.007354632,-0.0005277395,-0.02051002,0.02179518,True
9,SideBySide,P1,2,p10,-0.01800001,0.511,-0.04300001,p10_root,-0.01158468,0.5136774,-0.0403592,p10_root,0.00641533,0.002677381,0.002640814,0.007436311,True
9,SideBySide,P1,2,p24,0.162,0.691,-0.133,p24_root,0.1646106,0.6948915,-0.1385235,p24_root,0.002610624,0.003891468,-0.005523458,0.007243443,True
9,SideBySide,P1,2,p03,0.252,0.691,-0.133,p03_root,0.2538065,0.7005302,-0.1208405,p03_root,0.001806498,0.009530187,0.01215954,0.0155545,True
9,SideBySide,P2,3,p16,0.482,0.511,-0.223,p16_root,0.4810146,0.4875231,-0.21953,p16_root,-0.0009854138,-0.02347696,0.003470048,0.02375247,True
9,SideBySide,P2,3,p21,0.392,0.691,-0.223,p21_root,0.3907922,0.678838,-0.2282284,p21_root,-0.001207739,-0.01216197,-0.00522837,0.01329316,True
9,SideBySide,P2,3,p06,0.752,0.511,-0.133,p06_root,0.7419332,0.4926389,-0.1272503,p06_root,-0.01006681,-0.01836115,0.005749658,0.02171477,True
9,SideBySide,P2,3,p12,0.392,0.421,-0.04300001,p12_root,0.392714,0.4362333,-0.0638175,p12_root,0.0007140338,0.01523337,-0.02081749,0.02580568,True
9,SideBySide,P2,3,p26,0.482,0.601,-0.223,p26_root,0.4775281,0.5807495,-0.2258623,p26_root,-0.004471928,-0.02025044,-0.002862319,0.02093493,True
9,SideBySide,P2,3,p14,0.6619999,0.511,-0.04300001,p14_root,0.6619512,0.5057914,-0.07233781,p14_root,-4.87566E-05,-0.005208611,-0.02933779,0.02979661,True
9,SideBySide,P2,3,p01,0.574,0.421,-0.133,p01_root,0.5747156,0.4407045,-0.159913,p01_root,0.0007156134,0.01970449,-0.02691297,0.03336296,True
9,SideBySide,P2,3,p02,0.752,0.911,-0.133,p02_root,0.7506489,0.903126,-0.1619783,p02_root,-0.001351118,-0.007874012,-0.02897827,0.03005937,True
9,SideBySide,P2,3,p10,0.572,0.601,-0.04300001,p10_root,0.5843932,0.6030918,-0.09310591,p10_root,0.01239324,0.002091885,-0.0501059,0.0516582,True
9,SideBySide,P2,3,p08,0.6619999,0.601,-0.223,p08_root,0.6570505,0.602873,-0.2345423,p08_root,-0.004949391,0.001873016,-0.01154228,0.01269759,True
9,SideBySide,P2,3,p24,0.482,0.421,-0.133,p24_root,0.520227,0.4261306,-0.1523332,p24_root,0.03822696,0.005130589,-0.01933315,0.04314388,True
9,SideBySide,P2,3,p17,0.392,0.691,-0.04300001,p17_root,0.4130117,0.6906571,-0.05068064,p17_root,0.02101171,-0.0003428459,-0.007680625,0.02237413,True
