UserId,collaborationType,dominantPlayer,currentTask,NameBlueprintObj,blueprintPosX,blueprintPosY,blueprintPosZ,NameUserPlacedObj,UserPlacedPosX,UserPlacedPosY,UserPlacedPosZ,AbsoluteDistance,RelativeDistanceX,RelativeDistanceY,RelativeDistanceZ,correctObject
1,FacetoFaceIntersect,P1,0,p06,0.072,0.601,-0.133,p06_root,1.358831,0.5934917,0.8846998,p06_root,1.286831,-0.007508278,1.0177,1.640641,False
1,FacetoFaceIntersect,P1,0,p17,0.162,0.816,-0.223,p17_root,0.6727493,0.7001593,-1.179755,p17_root,0.5107493,-0.1158407,-0.9567547,1.090717,False
1,FacetoFaceIntersect,P1,0,p11,0.072,0.511,-0.223,p11_root,-1.768439,0.4802269,-0.5599158,p11_root,-1.840439,-0.03077313,-0.3369158,1.871276,False
1,FacetoFaceIntersect,P1,0,p26,0,-100,0,p26_root,0,-100,0,p26_root,0,0,0,0,True
1,FacetoFaceIntersect,P1,0,p03,0,-100,0,p03_root,0,-100,0,p03_root,0,0,0,0,True
1,FacetoFaceIntersect,P1,0,p01,0,-100,0,p01_root,0,-100,0,p01_root,0,0,0,0,True
1,FacetoFaceIntersect,P1,0,p04,0,-100,0,p04_root,0,-100,0,p04_root,0,0,0,0,True
1,FacetoFaceIntersect,P1,0,p08,0,-100,0,p08_root,0,-100,0,p08_root,0,0,0,0,True
1,FacetoFaceIntersect,P1,0,p12,0,-100,0,p12_root,0,-100,0,p12_root,0,0,0,0,True
1,FacetoFaceIntersect,P1,0,p22,0,-100,0,p22_root,0,-100,0,p22_root,0,0,0,0,True
1,FacetoFaceIntersect,P1,0,p09,0,-100,0,p09_root,0,-100,0,p09_root,0,0,0,0,True
1,FacetoFaceIntersect,P1,0,p27,0,-100,0,p27_root,0,-100,0,p27_root,0,0,0,0,True
1,FacetoFaceIntersect,P2,1,p02,-0.252,0.421,-0.211,p02_root,1.30832,0.6741405,0.06169012,p02_root,1.56032,0.2531405,0.2726901,1.604069,False
1,FacetoFaceIntersect,P2,1,p23,-0.075,0.691,-0.121,p23_root,-1.428,0.6383958,-1.531438,p23_root,-1.353,-0.0526042,-1.410438,1.955176,False
1,FacetoFaceIntersect,P2,1,p13,-0.07200001,0.601,-0.121,p13_root,1.240888,0.5685444,0.5893633,p13_root,1.312888,-0.03245556,0.7103634,1.493098,False
1,FacetoFaceIntersect,P2,1,p09,0,-100,0,p09_root,0,-100,0,p09_root,0,0,0,0,True
1,FacetoFaceIntersect,P2,1,p22,0,-100,0,p22_root,0,-100,0,p22_root,0,0,0,0,True
1,FacetoFaceIntersect,P2,1,p11,0,-100,0,p11_root,0,-100,0,p11_root,0,0,0,0,True
1,FacetoFaceIntersect,P2,1,p19,0,-100,0,p19_root,0,-100,0,p19_root,0,0,0,0,True
1,FacetoFaceIntersect,P2,1,p08,0,-100,0,p08_root,0,-100,0,p08_root,0,0,0,0,True
