userId,collabType,currentTask,bPart,distance,timeElapsed
12,SideBySide,0,rightHandP2,0.4112711,0.5687485
11,SideBySide,0,leftHandP1,0.3573382,1.628342
11,SideBySide,0,rightHandP1,0.37429,0.097435
11,SideBySide,0,leftHandP1,0.3388073,4.956703
11,SideBySide,0,leftHandP1,0.4231869,0.6278229
12,SideBySide,0,leftHandP2,0.6755179,46.63344
11,SideBySide,1,leftHandP1,0.5788156,0.594162
12,SideBySide,1,leftHandP2,0.6755179,34.04863
12,SideBySide,2,rightHandP2,0.3351152,2.241531
11,SideBySide,2,rightHandP1,0.3840847,0.404007
11,SideBySide,2,rightHandP1,0.3715739,0.4317169
11,SideBySide,2,rightHandP1,0.3438368,0.3079376
12,SideBySide,2,rightHandP2,0.346462,1.406876
12,SideBySide,2,rightHandP2,0.3681667,1.93576
12,SideBySide,2,rightHandP2,0.3751745,5.05307
12,SideBySide,2,rightHandP2,0.4025805,0.02770996
11,SideBySide,2,leftHandP1,0.5497774,0.1111755
11,SideBySide,2,leftHandP1,0.5794623,1.39209
11,SideBySide,2,rightHandP1,0.5968677,3.828156
11,SideBySide,2,rightHandP1,0.4050456,0.2788086
12,SideBySide,2,leftHandP2,0.6755179,193.9999
11,SideBySide,3,rightHandP1,0.4453447,0.1116028
12,SideBySide,3,rightHandP2,0.3841279,0.1673584
11,SideBySide,3,rightHandP1,0.4947007,0.1665649
11,SideBySide,3,rightHandP1,0.57508,1.29422
11,SideBySide,3,leftHandP1,0.5443926,0.1664429
11,SideBySide,3,rightHandP1,0.5753408,1.921204
12,SideBySide,3,rightHandP2,0.3752734,0.5296021
12,SideBySide,3,leftHandP2,0.6755179,210.6655
