UserId,collaborationType,dominantPlayer,currentTask,NameBlueprintObj,blueprintPosX,blueprintPosY,blueprintPosZ,NameUserPlacedObj,UserPlacedPosX,UserPlacedPosY,UserPlacedPosZ,AbsoluteDistance,RelativeDistanceX,RelativeDistanceY,RelativeDistanceZ,correctObject
7,CoupledView,P1,0,p20,-0.108,0.601,-0.133,p20_root,-0.10795,0.6025205,-0.1293355,p20_root,5.00083E-05,0.001520514,0.003664479,0.003967728,True
7,CoupledView,P1,0,p05,0.03999999,0.601,-0.223,p05_root,0.03060122,0.6175491,-0.1983454,p05_root,-0.009398768,0.01654911,0.02465458,0.03114576,True
7,CoupledView,P1,0,p11,0.252,0.601,-0.133,p11_root,0.2501814,0.6127961,-0.1339071,p11_root,-0.001818597,0.01179612,-0.0009071231,0.0119699,True
7,CoupledView,P1,0,p07,0,-100,0,p07_root,0,-100,0,p07_root,0,0,0,0,True
7,CoupledView,P1,0,p02,0,-100,0,p02_root,0,-100,0,p02_root,0,0,0,0,True
7,CoupledView,P1,0,p04,0,-100,0,p04_root,0,-100,0,p04_root,0,0,0,0,True
7,CoupledView,P1,0,p06,0,-100,0,p06_root,0,-100,0,p06_root,0,0,0,0,True
7,CoupledView,P1,0,p24,0,-100,0,p24_root,0,-100,0,p24_root,0,0,0,0,True
7,CoupledView,P1,0,p12,0,-100,0,p12_root,0,-100,0,p12_root,0,0,0,0,True
7,CoupledView,P1,0,p01,0,-100,0,p01_root,0,-100,0,p01_root,0,0,0,0,True
7,CoupledView,P1,0,p16,0,-100,0,p16_root,0,-100,0,p16_root,0,0,0,0,True
7,CoupledView,P1,0,p19,0,-100,0,p19_root,0,-100,0,p19_root,0,0,0,0,True
7,CoupledView,P2,1,p17,-0.108,0.511,-0.223,p17_root,-0.09879068,0.5182821,-0.2255062,p17_root,0.00920932,0.007282078,-0.002506182,0.01200505,True
7,CoupledView,P2,1,p15,-0.198,0.691,-0.223,p15_root,-0.205635,0.6917374,-0.2193272,p15_root,-0.007634997,0.0007374287,0.003672838,0.008504512,True
7,CoupledView,P2,1,p14,0.266,0.511,-0.133,p14_root,0.2346174,0.5246359,-0.1143191,p14_root,-0.03138262,0.01363581,0.01868095,0.03898438,True
7,CoupledView,P2,1,p07,0,-100,0,p07_root,0,-100,0,p07_root,0,0,0,0,True
7,CoupledView,P2,1,p10,0,-100,0,p10_root,0,-100,0,p10_root,0,0,0,0,True
7,CoupledView,P2,1,p08,0,-100,0,p08_root,0,-100,0,p08_root,0,0,0,0,True
7,CoupledView,P2,1,p16,0,-100,0,p16_root,0,-100,0,p16_root,0,0,0,0,True
7,CoupledView,P2,1,p18,0,-100,0,p18_root,0,-100,0,p18_root,0,0,0,0,True
7,CoupledView,P2,1,p19,0,-100,0,p19_root,0,-100,0,p19_root,0,0,0,0,True
7,CoupledView,P2,1,p27,0,-100,0,p27_root,0,-100,0,p27_root,0,0,0,0,True
7,CoupledView,P2,1,p23,0,-100,0,p23_root,0,-100,0,p23_root,0,0,0,0,True
7,CoupledView,P2,1,p03,0,-100,0,p03_root,0,-100,0,p03_root,0,0,0,0,True
7,CoupledView,P1,2,p22,0.162,0.421,-0.133,p22_root,0.1699833,0.4164503,-0.1328038,p22_root,0.007983267,-0.004549682,0.0001962185,0.009190792,True
7,CoupledView,P1,2,p14,0.072,0.601,-0.04300001,p14_root,0.06638514,0.6084216,-0.04862037,p14_root,-0.005614862,0.007421613,-0.00562036,0.01087177,True
7,CoupledView,P1,2,p11,0.162,0.511,-0.133,p11_root,0.1655603,0.5182774,-0.1268032,p11_root,0.003560349,0.007277369,0.006196782,0.01019982,True
7,CoupledView,P1,2,p06,0.162,0.911,-0.133,p06_root,0.1618316,0.9193336,-0.134827,p06_root,-0.0001683533,0.008333564,-0.001826957,0.008533135,True
7,CoupledView,P1,2,p05,0.252,0.511,-0.04300001,p05_root,0.2582406,0.5095666,-0.03757921,p05_root,0.006240636,-0.001433432,0.005420804,0.0083896,True
7,CoupledView,P1,2,p24,-0.108,0.691,-0.133,p24_root,-0.101501,0.6958796,-0.1305095,p24_root,0.006498985,0.004879594,0.00249052,0.008499996,True
7,CoupledView,P1,2,p10,-0.01800001,0.603,-0.223,p10_root,-0.01418937,0.6126958,-0.2083061,p10_root,0.003810637,0.009695768,0.01469392,0.01801222,True
7,CoupledView,P1,2,p25,0.162,0.601,-0.223,p25_root,0.1619569,0.6052227,-0.2179717,p25_root,-4.307926E-05,0.004222751,0.005028322,0.006566392,True
7,CoupledView,P1,2,p23,-0.01800001,0.691,-0.223,p23_root,-0.02589728,0.6928449,-0.2141499,p23_root,-0.007897271,0.001844883,0.008850083,0.01200393,True
7,CoupledView,P1,2,p01,-0.01800001,0.421,-0.223,p01_root,-0.03008994,0.4438152,-0.2150497,p01_root,-0.01208993,0.02281523,0.007950336,0.02701683,True
7,CoupledView,P1,2,p09,0.252,0.691,-0.223,p09_root,0.2496533,0.6940453,-0.2208781,p09_root,-0.002346665,0.003045321,0.002121925,0.004391285,True
7,CoupledView,P1,2,p17,0.06900001,0.421,-0.223,p17_root,0.07508041,0.4447176,-0.2185576,p17_root,0.006080404,0.02371758,0.004442438,0.02488434,True
