userId,collabType,currentTask,bPart,distance,timeElapsed
20,Angled90,0,rightHandP2,0.6999704,2.352539
19,Angled90,1,rightHandP1,0.5468246,0.362854
19,Angled90,2,rightHandP1,0.5863309,1.860779
20,Angled90,2,rightHandP2,0.5798246,1.031189
19,Angled90,2,leftHandP1,0.4537447,3.911377
20,Angled90,2,rightHandP2,0.5369954,1.030396
19,Angled90,2,leftHandP1,0.4404782,2.589294
19,Angled90,2,leftHandP1,0.4310086,0.2781982
19,Angled90,2,leftHandP1,0.4308352,0.2783203
19,Angled90,2,leftHandP1,0.4345159,4.427551
19,Angled90,2,leftHandP1,0.4333686,0.1257324
20,Angled90,2,rightHandP2,0.5966133,1.210999
19,Angled90,2,leftHandP1,0.4361609,0.208313
20,Angled90,2,rightHandP2,0.6636296,1.016296
19,Angled90,2,leftHandP1,0.4388076,8.742432
19,Angled90,2,leftHandP1,0.4304939,0.291748
19,Angled90,2,leftHandP1,0.4313985,1.238831
19,Angled90,2,leftHandP1,0.4271671,1.935303
19,Angled90,2,leftHandP1,0.4302821,2.338989
19,Angled90,2,leftHandP1,0.4384225,0.4731445
20,Angled90,2,rightHandP2,0.6075654,1.030029
19,Angled90,2,leftHandP1,0.4321865,0.9327393
19,Angled90,2,leftHandP1,0.4329066,1.210632
19,Angled90,2,leftHandP1,0.4311172,0.571106
19,Angled90,2,leftHandP1,0.4317752,0.2643433
19,Angled90,2,leftHandP1,0.432986,0.3201294
19,Angled90,2,leftHandP1,0.431444,0.2086792
20,Angled90,2,rightHandP2,0.6203954,1.323303
20,Angled90,2,rightHandP2,0.4467415,0.5009155
20,Angled90,2,rightHandP2,0.6533369,1.169189
19,Angled90,3,rightHandP1,0.5605744,0.7792358
19,Angled90,3,rightHandP1,0.5105273,1.182983
19,Angled90,3,leftHandP1,0.4482165,0.09735107
19,Angled90,3,leftHandP1,0.458279,0.3480835
19,Angled90,3,rightHandP1,0.5294781,0.6954346
19,Angled90,3,leftHandP1,0.467237,0.2231445
19,Angled90,3,leftHandP1,0.4718712,0.1674194
19,Angled90,3,leftHandP1,0.4705194,0.124939
19,Angled90,3,leftHandP1,0.4655152,0.7379761
19,Angled90,3,rightHandP1,0.5917946,0.9882813
19,Angled90,3,rightHandP1,0.5845003,1.711609
19,Angled90,3,rightHandP1,0.5605006,0.862854
19,Angled90,3,rightHandP1,0.5986121,0.8773193
19,Angled90,3,rightHandP1,0.6144946,1.169861
19,Angled90,3,leftHandP1,0.4632824,27.73187
19,Angled90,3,leftHandP1,0.4438724,0.5285645
19,Angled90,3,leftHandP1,0.4434703,0.4595947
19,Angled90,3,leftHandP1,0.4432817,0.09716797
19,Angled90,3,leftHandP1,0.4430587,0.1942139
19,Angled90,3,leftHandP1,0.4428649,0.05554199
19,Angled90,3,leftHandP1,0.4436671,0.3894043
19,Angled90,3,leftHandP1,0.4433514,0.01403809
19,Angled90,3,leftHandP1,0.4434421,0.1116943
19,Angled90,3,leftHandP1,0.4432316,0.4040527
19,Angled90,3,leftHandP1,0.4436502,0.2913818
19,Angled90,3,leftHandP1,0.4438685,0.4453125
19,Angled90,3,leftHandP1,0.44392,0.09814453
19,Angled90,3,leftHandP1,0.4444167,0.3614502
19,Angled90,3,leftHandP1,0.4554123,1.656128
19,Angled90,3,rightHandP1,0.5743786,0.835083
20,Angled90,3,rightHandP2,0.4255001,0.2088623
19,Angled90,3,rightHandP1,0.5767305,1.57373
20,Angled90,3,rightHandP2,0.6757931,1.62915
19,Angled90,3,rightHandP1,0.6300682,1.614624
19,Angled90,3,leftHandP1,0.5317547,38.13293
