UserId,collaborationType,dominantPlayer,currentTask,NameBlueprintObj,blueprintPosX,blueprintPosY,blueprintPosZ,NameUserPlacedObj,UserPlacedPosX,UserPlacedPosY,UserPlacedPosZ,AbsoluteDistance,RelativeDistanceX,RelativeDistanceY,RelativeDistanceZ,correctObject
5,FaceToFaceNoIntersect,P1,0,p02,0.252,0.421,-0.04300001,p02_root,0.2531359,0.4258716,-0.04208711,p02_root,0.001135886,0.004871607,0.0009129047,0.005084898,True
5,FaceToFaceNoIntersect,P1,0,p19,0.07499999,0.691,-0.133,p19_root,0.07644027,0.6896801,-0.1344848,p19_root,0.001440287,-0.001319885,-0.001484782,0.002453793,True
5,FaceToFaceNoIntersect,P1,0,p12,0.072,0.601,-0.133,p12_root,0.07148709,0.5953379,-0.135727,p12_root,-0.0005129054,-0.005662084,-0.002726957,0.006305439,True
5,FaceToFaceNoIntersect,P1,0,p03,0,-100,0,p03_root,0,-100,0,p03_root,0,0,0,0,True
5,FaceToFaceNoIntersect,P1,0,p15,0,-100,0,p15_root,0,-100,0,p15_root,0,0,0,0,True
5,FaceToFaceNoIntersect,P1,0,p06,0,-100,0,p06_root,0,-100,0,p06_root,0,0,0,0,True
5,FaceToFaceNoIntersect,P1,0,p13,0,-100,0,p13_root,0,-100,0,p13_root,0,0,0,0,True
5,FaceToFaceNoIntersect,P1,0,p01,0,-100,0,p01_root,0,-100,0,p01_root,0,0,0,0,True
5,FaceToFaceNoIntersect,P1,0,p05,0,-100,0,p05_root,0,-100,0,p05_root,0,0,0,0,True
5,FaceToFaceNoIntersect,P1,0,p14,0,-100,0,p14_root,0,-100,0,p14_root,0,0,0,0,True
5,FaceToFaceNoIntersect,P1,0,p22,0,-100,0,p22_root,0,-100,0,p22_root,0,0,0,0,True
5,FaceToFaceNoIntersect,P1,0,p10,0,-100,0,p10_root,0,-100,0,p10_root,0,0,0,0,True
5,FaceToFaceNoIntersect,P2,1,p02,-0.252,0.421,0.113,p02_root,-0.2605366,0.4231475,0.1082519,p02_root,-0.008536577,0.002147555,-0.004748136,0.0100015,True
5,FaceToFaceNoIntersect,P2,1,p22,-0.075,0.691,0.203,p22_root,-0.07751638,0.7067505,0.1870736,p22_root,-0.002516381,0.01575053,-0.01592642,0.02254023,True
5,FaceToFaceNoIntersect,P2,1,p15,-0.07200001,0.601,0.203,p15_root,-0.08091231,0.6065232,0.1824939,p15_root,-0.008912303,0.005523205,-0.02050608,0.02303116,True
5,FaceToFaceNoIntersect,P2,1,p01,0,-100,0,p01_root,0,-100,0,p01_root,0,0,0,0,True
5,FaceToFaceNoIntersect,P2,1,p07,0,-100,0,p07_root,0,-100,0,p07_root,0,0,0,0,True
5,FaceToFaceNoIntersect,P2,1,p12,0,-100,0,p12_root,0,-100,0,p12_root,0,0,0,0,True
5,FaceToFaceNoIntersect,P2,1,p06,0,-100,0,p06_root,0,-100,0,p06_root,0,0,0,0,True
5,FaceToFaceNoIntersect,P2,1,p14,0,-100,0,p14_root,0,-100,0,p14_root,0,0,0,0,True
5,FaceToFaceNoIntersect,P2,1,p20,0,-100,0,p20_root,0,-100,0,p20_root,0,0,0,0,True
5,FaceToFaceNoIntersect,P2,1,p16,0,-100,0,p16_root,0,-100,0,p16_root,0,0,0,0,True
5,FaceToFaceNoIntersect,P2,1,p26,0,-100,0,p26_root,0,-100,0,p26_root,0,0,0,0,True
5,FaceToFaceNoIntersect,P2,1,p23,0,-100,0,p23_root,0,-100,0,p23_root,0,0,0,0,True
5,FaceToFaceNoIntersect,P1,2,p25,0.162,0.437,-0.223,p25_root,0.1570917,0.4471661,-0.2247318,p25_root,-0.004908293,0.01016617,-0.001731798,0.0114211,True
5,FaceToFaceNoIntersect,P1,2,p21,0.072,0.511,-0.133,p21_root,0.07452287,0.5109953,-0.1352067,p21_root,0.002522871,-4.708767E-06,-0.002206698,0.003351778,True
5,FaceToFaceNoIntersect,P1,2,p05,0.072,0.601,-0.223,p05_root,0.0760495,0.5962802,-0.2225658,p05_root,0.004049502,-0.004719734,0.0004341751,0.006234009,True
5,FaceToFaceNoIntersect,P1,2,p17,0.072,0.691,-0.04300001,p17_root,0.07310265,0.691286,-0.04192635,p17_root,0.001102649,0.0002859831,0.001073658,0.001565363,True
5,FaceToFaceNoIntersect,P1,2,p20,0.162,0.601,-0.223,p20_root,0.1655184,0.6049683,-0.2277604,p20_root,0.003518417,0.003968358,-0.00476037,0.007126587,True
5,FaceToFaceNoIntersect,P1,2,p08,0.252,0.511,-0.04300001,p08_root,0.2459253,0.52323,-0.05939308,p08_root,-0.006074741,0.01222992,-0.01639307,0.02133556,True
5,FaceToFaceNoIntersect,P1,2,p19,-0.01800001,0.691,-0.04300001,p19_root,-0.02024555,0.6902537,-0.04553011,p19_root,-0.002245545,-0.0007462502,-0.002530098,0.003464211,True
5,FaceToFaceNoIntersect,P1,2,p24,0.162,0.511,-0.133,p24_root,0.1597113,0.5110108,-0.1353112,p24_root,-0.002288654,1.072884E-05,-0.002311215,0.003252656,True
5,FaceToFaceNoIntersect,P1,2,p04,0.252,0.601,-0.04300001,p04_root,0.2499554,0.6033313,-0.0461525,p04_root,-0.002044618,0.002331376,-0.00315249,0.004421987,True
5,FaceToFaceNoIntersect,P1,2,p06,-0.108,0.421,-0.04300001,p06_root,-0.1072494,0.4298574,-0.04690394,p06_root,0.0007505566,0.008857399,-0.003903925,0.00970863,True
5,FaceToFaceNoIntersect,P1,2,p26,-0.198,0.691,-0.133,p26_root,-0.2022199,0.690038,-0.136713,p26_root,-0.004219949,-0.000962019,-0.003712982,0.005702604,True
5,FaceToFaceNoIntersect,P1,2,p13,0.162,0.911,-0.133,p13_root,0.1610384,0.9107529,-0.1342244,p13_root,-0.0009616017,-0.0002471209,-0.001224399,0.001576356,True
5,FaceToFaceNoIntersect,P2,3,p19,-0.252,0.691,0.113,p19_root,-0.2600343,0.6820959,0.1023633,p19_root,-0.008034289,-0.008904099,-0.01063675,0.01603038,True
5,FaceToFaceNoIntersect,P2,3,p12,0.198,0.691,0.203,p12_root,0.1912913,0.6990944,0.1893844,p12_root,-0.006708622,0.00809443,-0.01361555,0.01720199,True
5,FaceToFaceNoIntersect,P2,3,p14,0.01799999,0.601,0.293,p14_root,0.02725443,0.5967439,0.292895,p14_root,0.009254437,-0.00425601,-0.0001049638,0.01018672,True
5,FaceToFaceNoIntersect,P2,3,p10,0.108,0.601,0.203,p10_root,0.08288465,0.6362597,0.2013808,p10_root,-0.02511531,0.03525972,-0.00161916,0.0433203,True
5,FaceToFaceNoIntersect,P2,3,p15,-0.252,0.421,0.203,p15_root,-0.2571783,0.4437204,0.1863158,p15_root,-0.005178243,0.02272046,-0.01668423,0.02866002,True
5,FaceToFaceNoIntersect,P2,3,p17,0.01799998,0.691,0.113,p17_root,-0.01248814,0.7094665,0.1102236,p17_root,-0.03048811,0.01846647,-0.002776444,0.03575254,True
5,FaceToFaceNoIntersect,P2,3,p20,0.198,0.691,0.203,p20_root,0.2063864,0.689759,0.1850156,p20_root,0.008386403,-0.001240969,-0.01798439,0.01988241,True
5,FaceToFaceNoIntersect,P2,3,p06,-0.07200001,0.421,0.203,p06_root,-0.07000008,0.4624299,0.2040155,p06_root,0.00199993,0.04142994,0.001015484,0.04149061,True
5,FaceToFaceNoIntersect,P2,3,p18,-0.162,0.704,0.203,p18_root,-0.1301218,0.7186619,0.2125838,p18_root,0.0318782,0.01466191,0.009583771,0.03637362,True
5,FaceToFaceNoIntersect,P2,3,p16,0.22,0.601,0.293,p16_root,0.1897919,0.6046491,0.2763723,p16_root,-0.03020813,0.003649116,-0.01662761,0.03467455,True
5,FaceToFaceNoIntersect,P2,3,p08,0.108,0.511,0.203,p08_root,0.1031794,0.5173491,0.1958576,p08_root,-0.004820578,0.006349027,-0.007142425,0.01070338,True
5,FaceToFaceNoIntersect,P2,3,p27,0.198,0.601,0.113,p27_root,0.1753846,0.6141282,0.1070593,p27_root,-0.0226154,0.01312828,-0.005940706,0.02681604,True
