userId,collabType,currentTask,bPart,distance,timeElapsed
6,SideBySide,0,rightHandP2,0.4607958,1.378357
6,SideBySide,0,leftHandP2,0.6997809,36.30605
6,SideBySide,1,rightHandP2,0.5171135,2.492218
6,SideBySide,1,leftHandP2,0.698302,31.61559
6,SideBySide,2,rightHandP2,0.4007954,0.3760376
5,SideBySide,2,rightHandP1,0.4338116,0.9743195
6,SideBySide,2,rightHandP2,0.4159585,0.6547089
6,SideBySide,2,rightHandP2,0.3964545,0.4176025
5,SideBySide,2,rightHandP1,0.3989459,0.8630981
5,SideBySide,2,rightHandP1,0.4194523,1.001846
5,SideBySide,2,rightHandP1,0.3736736,0.4310455
6,SideBySide,2,rightHandP2,0.5316622,2.6875
6,SideBySide,2,rightHandP2,0.4069862,0.2082214
5,SideBySide,2,rightHandP1,0.4783132,1.935547
6,SideBySide,2,rightHandP2,0.4590245,0.1685486
6,SideBySide,2,rightHandP2,0.4844387,0.1807861
6,SideBySide,2,rightHandP2,0.5323614,1.280731
6,SideBySide,2,leftHandP2,0.698302,146.774
6,SideBySide,3,rightHandP2,0.5282831,5.037354
5,SideBySide,3,rightHandP1,0.3704762,0.1952209
6,SideBySide,3,rightHandP2,0.3554834,0.4735718
6,SideBySide,3,leftHandP2,0.6983027,88.71558
