userId,dominantPlayer,timestamp,collabType,currentTask,dominantPlayer,isViolatingBoundary,Player2AreaCenterX,Player2AreaCenterY,Player2AreaCenterZ,Player2AreaRotX,Player2AreaRotY,Player2AreaRotZheadPosP2X,headPosP2Y,headPosP2Z,headRotP2X,headRotP2Y,headRotP2Z,rightHandPosP2X,rightHandPosP2Y,rightHandPosP2ZrightHandRotP2X,rightHandRotP2Y,rightHandRotP2ZleftHandPosP2X,leftHandPosP2Y,leftHandPosP2Z,leftHandRotP2X,leftHandRotP2Y,leftHandRotP2Z
6,P1,SideBySide,119.9907,2,False,ViolationP2,0.59,0.471,-0.372,0,0,0,0.5277213,0.7315478,-0.3885807,29.71675,310.5578,4.740859,0.3315922,0.4538854,-0.2494819,349.8234,293.4935,40.83455-0.00640136,0.1159623,-0.2953229,19.86065,332.3949,59.97052
6,P1,SideBySide,120.0056,2,False,ViolationP2,0.59,0.471,-0.372,0,0,0,0.5277302,0.7315218,-0.3885671,29.71675,310.5578,4.740859,0.3315936,0.4538901,-0.2494727,349.6003,293.6276,41.55017-0.00640136,0.1159623,-0.2953229,19.86065,332.3949,59.97052
6,P1,SideBySide,120.0197,2,False,ViolationP2,0.59,0.471,-0.372,0,0,0,0.5277389,0.7314963,-0.3885538,29.71675,310.5578,4.740859,0.331595,0.4538946,-0.2494636,349.3795,293.7566,42.25329-0.00640136,0.1159623,-0.2953229,19.86065,332.3949,59.97052
6,P1,SideBySide,120.0358,2,False,ViolationP2,0.59,0.471,-0.372,0,0,0,0.5277455,0.731477,-0.3885437,29.71675,310.5578,4.740859,0.3315961,0.4538981,-0.2494567,349.2109,293.8527,42.78669-0.00640136,0.1159623,-0.2953229,19.86065,332.3949,59.97052
6,P1,SideBySide,120.05,2,False,ViolationP2,0.59,0.471,-0.372,0,0,0,0.5277642,0.7314219,-0.388515,29.71675,310.5578,4.740859,0.3315991,0.453908,-0.2494372,349.2339,293.9123,43.07557-0.00640136,0.1159623,-0.2953229,19.86065,332.3949,59.97052
6,P1,SideBySide,120.0647,2,False,ViolationP2,0.59,0.471,-0.372,0,0,0,0.5277893,0.7313483,-0.3884766,29.71675,310.5578,4.740859,0.3316032,0.4539211,-0.249411,349.2643,293.9922,43.46248-0.00640136,0.1159623,-0.2953229,19.86065,332.3949,59.97052
6,P1,SideBySide,120.0797,2,False,ViolationP2,0.59,0.471,-0.372,0,0,0,0.5278063,0.7312982,-0.3884504,29.71675,310.5578,4.740859,0.3316059,0.45393,-0.2493932,349.2846,294.0467,43.72581-0.00640136,0.1159623,-0.2953229,19.86065,332.3949,59.97052
6,P1,SideBySide,120.0946,2,False,ViolationP2,0.59,0.471,-0.372,0,0,0,0.5278246,0.7312446,-0.3884224,29.71675,310.5578,4.740859,0.3316089,0.4539397,-0.2493742,349.3061,294.105,44.0073-0.00640136,0.1159623,-0.2953229,19.86065,332.3949,59.97052
6,P1,SideBySide,120.1088,2,False,ViolationP2,0.59,0.471,-0.372,0,0,0,0.5278459,0.7311819,-0.3883897,29.71675,310.5578,4.740859,0.3316123,0.4539509,-0.2493519,349.3308,294.1733,44.33616-0.00640136,0.1159623,-0.2953229,19.86065,332.3949,59.97052
6,P1,SideBySide,120.1232,2,False,ViolationP2,0.59,0.471,-0.372,0,0,0,0.5278659,0.7311229,-0.388359,29.71675,310.5578,4.740859,0.3316156,0.4539614,-0.2493309,349.3538,294.2379,44.64606-0.00640136,0.1159623,-0.2953229,19.86065,332.3949,59.97052
