userId,collabType,currentTask,bPart,distance,timeElapsed
23,SideBySide,0,rightHandP1,0.4592709,5.666382
23,SideBySide,0,leftHandP1,0.3830594,0.4308472
23,SideBySide,0,leftHandP1,0.3839409,1.002441
23,SideBySide,0,leftHandP1,0.3865533,0.3897095
24,SideBySide,0,rightHandP2,0.4341089,4.191559
24,SideBySide,1,rightHandP2,0.330862,4.289032
23,SideBySide,1,leftHandP1,0.386936,0.6396179
23,SideBySide,1,leftHandP1,0.361028,1.947876
23,SideBySide,1,rightHandP1,0.4483606,0.6834412
24,SideBySide,1,leftHandP2,0.3939873,2.72876
23,SideBySide,2,rightHandP1,0.4677857,3.285431
24,SideBySide,2,rightHandP2,0.4285524,2.101715
23,SideBySide,2,rightHandP1,0.6028356,1.072205
24,SideBySide,2,rightHandP2,0.3746922,1.740417
23,SideBySide,2,leftHandP1,0.3849602,1.294739
23,SideBySide,2,leftHandP1,0.3598118,1.100098
24,SideBySide,2,rightHandP2,0.3916318,1.029785
23,SideBySide,2,leftHandP1,0.3682435,1.433472
23,SideBySide,2,leftHandP1,0.5417041,3.856506
23,SideBySide,2,leftHandP1,0.434691,1.516907
24,SideBySide,2,rightHandP2,0.3724816,0.9605103
24,SideBySide,2,rightHandP2,0.4634001,1.141602
24,SideBySide,2,rightHandP2,0.4393347,1.309204
23,SideBySide,2,leftHandP1,0.5209196,1.767517
24,SideBySide,2,rightHandP2,0.4537685,1.864624
23,SideBySide,2,leftHandP1,0.4950181,2.35321
23,SideBySide,2,leftHandP1,0.3590015,0.1391602
24,SideBySide,2,rightHandP2,0.4623345,3.872192
23,SideBySide,2,rightHandP1,0.4778953,2.839783
23,SideBySide,2,leftHandP1,0.3989807,7.058044
23,SideBySide,2,leftHandP1,0.363381,0.5984497
23,SideBySide,2,rightHandP1,0.3681379,0.9470215
23,SideBySide,2,leftHandP1,0.3653365,0.6686401
23,SideBySide,2,leftHandP1,0.3723359,1.364624
23,SideBySide,2,leftHandP1,0.3723368,2.93689
23,SideBySide,2,leftHandP1,0.4172952,6.877136
23,SideBySide,2,rightHandP1,0.3640088,0.3753052
23,SideBySide,2,leftHandP1,0.3637632,3.131836
23,SideBySide,2,leftHandP1,0.4208866,2.755981
23,SideBySide,2,leftHandP1,0.4684545,3.1604
23,SideBySide,2,leftHandP1,0.4037308,6.168335
23,SideBySide,3,leftHandP1,0.393221,0.06939697
23,SideBySide,3,leftHandP1,0.3912081,0.2923584
23,SideBySide,3,rightHandP1,0.4743108,2.090149
23,SideBySide,3,leftHandP1,0.384279,1.113647
23,SideBySide,3,leftHandP1,0.4305858,1.085449
23,SideBySide,3,rightHandP1,0.4041401,0.1945801
23,SideBySide,3,rightHandP1,0.5652488,1.252563
23,SideBySide,3,rightHandP1,0.4567063,1.141602
23,SideBySide,3,rightHandP1,0.4697959,1.169617
23,SideBySide,3,leftHandP1,0.4494808,0.3474731
23,SideBySide,3,leftHandP1,0.3916608,0.9042969
23,SideBySide,3,rightHandP1,0.5168481,1.476135
24,SideBySide,3,leftHandP2,0.4103142,4.509705
23,SideBySide,3,rightHandP1,0.4725473,0.793396
23,SideBySide,3,rightHandP1,0.4365526,0.2368164
23,SideBySide,3,rightHandP1,0.4794004,0.6540527
