UserId,collaborationType,dominantPlayer,currentTask,NameBlueprintObj,blueprintPosX,blueprintPosY,blueprintPosZ,NameUserPlacedObj,UserPlacedPosX,UserPlacedPosY,UserPlacedPosZ,AbsoluteDistance,RelativeDistanceX,RelativeDistanceY,RelativeDistanceZ,correctObject
11,FaceToFaceNoIntersect,P1,0,p08,0.252,0.511,-0.223,p08_root,0.2577954,0.5067695,-0.2196763,p08_root,0.005795419,-0.004230499,0.003323749,0.007907675,True
11,FaceToFaceNoIntersect,P1,0,p17,-0.108,0.421,-0.223,p17_root,-0.1174997,0.4179865,-0.215998,p17_root,-0.009499729,-0.003013462,0.007002011,0.01218006,True
11,FaceToFaceNoIntersect,P1,0,p26,-0.01800001,0.421,-0.133,p26_root,-0.02323604,0.4282818,-0.1400586,p26_root,-0.00523603,0.00728187,-0.007058635,0.01141341,True
11,FaceToFaceNoIntersect,P1,0,p27,0,-100,0,p27_root,0,-100,0,p27_root,0,0,0,0,True
11,FaceToFaceNoIntersect,P1,0,p04,0,-100,0,p04_root,0,-100,0,p04_root,0,0,0,0,True
11,FaceToFaceNoIntersect,P1,0,p15,0,-100,0,p15_root,0,-100,0,p15_root,0,0,0,0,True
11,FaceToFaceNoIntersect,P1,0,p13,0,-100,0,p13_root,0,-100,0,p13_root,0,0,0,0,True
11,FaceToFaceNoIntersect,P1,0,p22,0,-100,0,p22_root,0,-100,0,p22_root,0,0,0,0,True
11,FaceToFaceNoIntersect,P1,0,p25,0,-100,0,p25_root,0,-100,0,p25_root,0,0,0,0,True
11,FaceToFaceNoIntersect,P1,0,p14,0,-100,0,p14_root,0,-100,0,p14_root,0,0,0,0,True
11,FaceToFaceNoIntersect,P1,0,p06,0,-100,0,p06_root,0,-100,0,p06_root,0,0,0,0,True
11,FaceToFaceNoIntersect,P1,0,p20,0,-100,0,p20_root,0,-100,0,p20_root,0,0,0,0,True
11,FaceToFaceNoIntersect,P2,1,p22,-0.07200001,0.601,0.203,p22_root,-0.07898334,0.5996478,0.1927203,p22_root,-0.006983332,-0.001352191,-0.01027972,0.01250072,True
11,FaceToFaceNoIntersect,P2,1,p06,-0.162,0.816,0.293,p06_root,-0.1730555,0.8177487,0.2950981,p06_root,-0.01105548,0.001748681,0.002098083,0.01138787,True
11,FaceToFaceNoIntersect,P2,1,p20,-0.07200001,0.511,0.293,p20_root,-0.07809567,0.5054718,0.2747062,p20_root,-0.006095663,-0.005528271,-0.01829374,0.0200594,True
11,FaceToFaceNoIntersect,P2,1,p12,0,-100,0,p12_root,0,-100,0,p12_root,0,0,0,0,True
11,FaceToFaceNoIntersect,P2,1,p21,0,-100,0,p21_root,0,-100,0,p21_root,0,0,0,0,True
11,FaceToFaceNoIntersect,P2,1,p07,0,-100,0,p07_root,0,-100,0,p07_root,0,0,0,0,True
11,FaceToFaceNoIntersect,P2,1,p18,0,-100,0,p18_root,0,-100,0,p18_root,0,0,0,0,True
11,FaceToFaceNoIntersect,P2,1,p13,0,-100,0,p13_root,0,-100,0,p13_root,0,0,0,0,True
11,FaceToFaceNoIntersect,P2,1,p24,0,-100,0,p24_root,0,-100,0,p24_root,0,0,0,0,True
11,FaceToFaceNoIntersect,P2,1,p26,0,-100,0,p26_root,0,-100,0,p26_root,0,0,0,0,True
11,FaceToFaceNoIntersect,P2,1,p15,0,-100,0,p15_root,0,-100,0,p15_root,0,0,0,0,True
11,FaceToFaceNoIntersect,P2,1,p25,0,-100,0,p25_root,0,-100,0,p25_root,0,0,0,0,True
11,FaceToFaceNoIntersect,P1,2,p19,0.252,0.691,-0.04300001,p19_root,0.2499912,0.6955428,-0.04835707,p19_root,-0.002008796,0.004542828,-0.005357057,0.007305519,True
11,FaceToFaceNoIntersect,P1,2,p08,-0.198,0.691,-0.133,p08_root,-0.2022296,0.6920255,-0.1310275,p08_root,-0.00422965,0.001025558,0.001972467,0.004778319,True
11,FaceToFaceNoIntersect,P1,2,p20,-0.01800001,0.601,-0.223,p20_root,-0.01882795,0.601104,-0.2249949,p20_root,-0.000827942,0.0001040697,-0.001994908,0.0021624,True
11,FaceToFaceNoIntersect,P1,2,p12,-0.108,0.601,-0.133,p12_root,-0.1057431,0.6042637,-0.1275339,p12_root,0.002256893,0.003263712,0.005466133,0.006754553,True
