UserId,collaborationType,dominantPlayer,currentTask,NameBlueprintObj,blueprintPosX,blueprintPosY,blueprintPosZ,NameUserPlacedObj,UserPlacedPosX,UserPlacedPosY,UserPlacedPosZ,AbsoluteDistance,RelativeDistanceX,RelativeDistanceY,RelativeDistanceZ,correctObject
11,Angled90,P1,0,p14,0.162,0.421,-0.133,p14_root,0.1631772,0.4247991,-0.1418747,p14_root,0.001177162,0.003799111,-0.008874655,0.009725145,True
11,Angled90,P1,0,p23,0.072,0.601,-0.04300001,p23_root,0.07762353,0.6009469,-0.04646918,p23_root,0.005623534,-5.304813E-05,-0.003469169,0.006607729,True
11,Angled90,P1,0,p01,0.162,0.511,-0.133,p01_root,0.1635614,0.5090558,-0.1325315,p01_root,0.001561403,-0.001944244,0.0004684776,0.00253723,True
11,Angled90,P1,0,p06,0,-100,0,p06_root,0,-100,0,p06_root,0,0,0,0,True
11,Angled90,P1,0,p17,0,-100,0,p17_root,0,-100,0,p17_root,0,0,0,0,True
11,Angled90,P1,0,p15,0,-100,0,p15_root,0,-100,0,p15_root,0,0,0,0,True
11,Angled90,P1,0,p16,0,-100,0,p16_root,0,-100,0,p16_root,0,0,0,0,True
11,Angled90,P1,0,p19,0,-100,0,p19_root,0,-100,0,p19_root,0,0,0,0,True
11,Angled90,P1,0,p26,0,-100,0,p26_root,0,-100,0,p26_root,0,0,0,0,True
11,Angled90,P1,0,p27,0,-100,0,p27_root,0,-100,0,p27_root,0,0,0,0,True
11,Angled90,P1,0,p18,0,-100,0,p18_root,0,-100,0,p18_root,0,0,0,0,True
11,Angled90,P1,0,p05,0,-100,0,p05_root,0,-100,0,p05_root,0,0,0,0,True
11,Angled90,P2,1,p27,0.412,0.511,0.429,p27_root,0.4086641,0.497119,0.4277788,p27_root,-0.003335834,-0.01388103,-0.00122118,0.01432836,True
11,Angled90,P2,1,p18,0.502,0.601,0.159,p18_root,0.4988461,0.5938307,0.1456533,p18_root,-0.00315392,-0.007169247,-0.01334667,0.01547511,True
11,Angled90,P2,1,p23,0.322,0.421,0.1589999,p23_root,0.3179093,0.4207588,0.1574827,p23_root,-0.004090756,-0.0002411902,-0.001517236,0.004369721,True
