Id,Condition,Dominant,TimeInsideGazeBounds,TimeSecondzone,TimeOutsideGazeBounds,TotalTime,PercentageInsideGazeBounds,PercentageSecondZone,PercentageOutsideGazeBounds
13,Angled90,True,44.75378,42.91583,0,87.66962,51.04823,48.95177,0
14,Angled90,True,62.65683,29.98129,0,92.63812,67.63612,32.36388,0
13,FacetoFaceIntersect,True,40.50885,58.12166,0,98.63051,41.07132,58.92868,0
14,FacetoFaceIntersect,True,60.39978,27.70135,0,88.10114,68.55733,31.44268,0
13,CoupledView,True,94.74274,55.28818,0,150.0309,63.14881,36.85119,0
14,CoupledView,True,63.35042,49.38322,0,112.7336,56.19477,43.80523,0
15,FacetoFaceIntersect,True,59.26603,61.76995,0,121.036,48.96563,51.03437,0
16,FacetoFaceIntersect,True,71.88504,78.10426,0,149.9893,47.92678,52.07322,0
15,SideBySide,True,38.53261,47.79926,0,86.33186,44.63313,55.36687,0
16,SideBySide,True,26.32684,11.86392,0,38.19077,68.9351,31.0649,0
15,FaceToFaceNoIntersect,True,65.28069,68.96042,0,134.2411,48.62943,51.37056,0
16,FaceToFaceNoIntersect,True,40.04612,23.93196,0,63.97808,62.5935,37.4065,0
15,CoupledView,True,22.12863,36.32062,0,58.44925,37.85957,62.14043,0
16,CoupledView,True,48.23782,24.49182,0,72.72964,66.32484,33.67516,0
15,Angled90,True,26.11281,21.42887,0,47.54168,54.92614,45.07386,0
16,Angled90,True,16.97427,6.753799,0,23.72807,71.53667,28.46333,0
17,CoupledView,True,58.37766,46.09897,0,104.4766,55.87629,44.12371,0
18,CoupledView,True,69.2092,48.72656,0,117.9358,58.68381,41.31619,0
17,SideBySide,True,23.94363,41.46661,0,65.41025,36.60532,63.39468,0
18,SideBySide,True,17.83234,12.93274,0,30.76508,57.96292,42.03708,0
17,Angled90,True,28.8082,56.35887,0,85.16707,33.82551,66.17448,0
18,Angled90,True,16.48831,9.698578,0,26.18689,62.96399,37.03601,0
17,FacetoFaceIntersect,True,29.65047,16.64932,0,46.29979,64.04018,35.95982,0
18,FacetoFaceIntersect,True,31.20613,32.52002,0,63.72615,48.96911,51.03089,0
17,FaceToFaceNoIntersect,True,32.7659,10.88622,0,43.65211,75.06142,24.93857,0
18,FaceToFaceNoIntersect,True,31.09085,15.71907,0,46.80992,66.41936,33.58064,0
Id,Condition,Dominant,TimeInsideGazeBounds,TimeSecondzone,TimeOutsideGazeBounds,TotalTime,PercentageInsideGazeBounds,PercentageSecondZone,PercentageOutsideGazeBounds
19,Angled90,True,44.29333,66.28558,0.5704346,111.1494,39.85028,59.6365,0.5132145
20,Angled90,True,22.31793,36.00397,34.35742,92.67932,24.08081,38.8479,37.07129
19,FaceToFaceNoIntersect,True,38.37979,126.3553,4.662704,169.3978,22.6566,74.59088,2.752517
20,FaceToFaceNoIntersect,True,24.05162,31.85748,37.76929,93.67839,25.67467,34.00729,40.31804
19,CoupledView,True,24.58267,45.20828,0.6687927,70.45975,34.88896,64.16186,0.9491841
20,CoupledView,True,49.89819,25.50333,19.94861,95.35013,52.33154,26.74703,20.92143
19,FacetoFaceIntersect,True,29.0448,23.98514,0.1944351,53.22437,54.57048,45.06421,0.3653122
20,FacetoFaceIntersect,True,38.86093,48.76777,45.42952,133.0582,29.20596,36.65145,34.14259
19,SideBySide,True,27.95874,84.82289,17.77919,130.5608,21.41434,64.9681,13.61755
20,SideBySide,True,7.345566,18.36238,22.83061,48.53856,15.13346,37.8305,47.03603
21,FacetoFaceIntersect,True,73.97833,61.78912,18.28134,154.0488,48.02266,40.1101,11.86724
22,FacetoFaceIntersect,True,49.13449,34.03464,33.16226,116.3314,42.23666,29.25662,28.50672
21,FaceToFaceNoIntersect,True,36.5493,27.28526,12.37772,76.21228,47.95723,35.80166,16.2411
22,FaceToFaceNoIntersect,True,46.40359,18.94754,17.88676,83.2379,55.74816,22.76312,21.48873
21,SideBySide,True,32.11703,38.57639,1.595886,72.28931,44.42847,53.36389,2.207638
22,SideBySide,True,7.52652,9.952011,6.473099,23.95163,31.42383,41.55045,27.02571
21,Angled90,True,63.79913,31.67016,1.977005,97.44629,65.47107,32.50012,2.028815
22,Angled90,True,13.53519,15.52297,17.4458,46.50396,29.10545,33.37989,37.51466
21,CoupledView,True,35.79276,24.72641,0.09741211,60.61658,59.0478,40.7915,0.1607021
22,CoupledView,True,25.58258,9.775543,16.38885,51.74698,49.43782,18.89104,31.67113
23,SideBySide,True,34.29044,50.52658,81.96295,166.78,20.56028,30.29535,49.14436
24,SideBySide,True,22.73682,22.61191,32.55679,77.90552,29.18512,29.02478,41.7901
23,CoupledView,True,64.26648,52.20804,11.59637,128.0709,50.18039,40.76495,9.054653
24,CoupledView,True,27.5022,30.85046,25.28345,83.63611,32.88316,36.88654,30.2303
23,FacetoFaceIntersect,True,35.57016,20.89182,1.492004,57.95398,61.37656,36.04897,2.574464
24,FacetoFaceIntersect,True,46.20648,37.59473,18.43301,102.2342,45.19669,36.77313,18.03018
23,Angled90,True,36.88783,49.80998,5.401184,92.099,40.05237,54.08309,5.864542
24,Angled90,True,13.9099,21.27527,19.92183,55.10699,25.24162,38.6072,36.15118
23,FaceToFaceNoIntersect,True,61.03026,16.06207,0,77.09233,79.16515,20.83485,0
24,FaceToFaceNoIntersect,True,39.38652,23.9707,19.88231,83.23953,47.31709,28.79726,23.88566
3,SideBySide,True,66.86859,81.90344,19.27026,168.0423,39.79271,48.73978,11.46751
4,SideBySide,True,10.52118,31.37946,41.01669,82.91733,12.68876,37.84427,49.46697
3,CoupledView,True,52.50195,102.1968,37.65872,192.3575,27.29395,53.12859,19.57747
4,CoupledView,True,70.05423,54.99014,33.59128,158.6357,44.16046,34.66443,21.17511
3,FacetoFaceIntersect,True,22.68332,82.63519,77.8344,183.1529,12.38491,45.11814,42.49695
4,FacetoFaceIntersect,True,20.13286,32.3867,39.70073,92.22029,21.83127,35.11885,43.04988
3,Angled90,True,51.0089,47.4054,8.018234,106.4325,47.92604,44.54033,7.533631
4,Angled90,True,10.00598,10.00912,11.38811,31.40321,31.86292,31.87293,36.26414
3,FaceToFaceNoIntersect,True,53.4789,60.24125,26.35105,140.0712,38.1798,43.00759,18.81261
4,FaceToFaceNoIntersect,True,41.39878,8.797554,14.71446,64.9108,63.77796,13.5533,22.66874
5,Angled90,True,50.65964,102.2357,2.548401,155.4438,32.59033,65.77024,1.639436
6,Angled90,True,11.48495,18.89041,35.1832,65.55856,17.51862,28.81456,53.66682
5,CoupledView,True,42.15176,42.99411,1.309906,86.45578,48.75529,49.7296,1.515117
6,CoupledView,True,28.32896,19.65941,24.14844,72.13681,39.27116,27.25295,33.47589
5,FaceToFaceNoIntersect,True,33.8875,37.92946,2.505829,74.32278,45.59503,51.03342,3.371549
6,FaceToFaceNoIntersect,True,30.81714,16.22778,17.94357,64.98849,47.41938,24.97024,27.61038
5,SideBySide,True,20.48577,65.67611,21.95326,108.1151,18.9481,60.74645,20.30545
6,SideBySide,True,14.66463,13.4805,19.97776,48.12289,30.4733,28.01265,41.51405
5,FacetoFaceIntersect,True,27.71928,27.20072,38.01979,92.9398,29.82499,29.26703,40.90798
6,FacetoFaceIntersect,True,15.2863,20.68873,16.43983,52.41486,29.16406,39.47112,31.36482
7,FaceToFaceNoIntersect,False,0,0,0,0,NaN,NaN,NaN
8,FaceToFaceNoIntersect,False,1.72522,0,0,1.72522,100,0,0
7,FaceToFaceNoIntersect,True,63.24478,51.51018,8.854614,123.6096,51.16496,41.67167,7.163373
8,FaceToFaceNoIntersect,True,19.5491,17.68192,43.39748,80.62851,24.24589,21.93011,53.82399
7,FacetoFaceIntersect,True,56.20403,25.41095,0,81.61497,68.86485,31.13516,0
8,FacetoFaceIntersect,True,28.53796,32.83101,24.74226,86.11124,33.14081,38.12628,28.73291
7,Angled90,True,54.27066,63.87314,15.20119,133.345,40.69944,47.90067,11.39989
8,Angled90,True,10.84154,16.49385,28.30492,55.6403,19.48504,29.64371,50.87125
7,SideBySide,True,36.43333,121.302,18.55687,176.2922,20.66644,68.80736,10.5262
8,SideBySide,True,24.8656,15.22147,18.80746,58.89453,42.22056,25.8453,31.93414
7,CoupledView,True,29.34733,23.75189,0,53.09922,55.26885,44.73115,0
8,CoupledView,True,18.07326,13.02806,16.20582,47.30714,38.20408,27.53931,34.2566
9,SideBySide,True,40.97571,35.34564,2.46402,78.78537,52.00928,44.8632,3.127509
10,SideBySide,True,16.19934,12.46399,20.91058,49.57391,32.67715,25.14223,42.18062
9,FacetoFaceIntersect,True,33.37912,48.64372,0.5708008,82.59364,40.41367,58.89524,0.6910953
10,FacetoFaceIntersect,True,38.03732,22.81738,20.2888,81.14351,46.87661,28.11979,25.0036
