Id,Condition,Dominant,TimeInsideGazeBounds,TimeSecondzone,TimeOutsideGazeBounds,TotalTime,PercentageInsideGazeBounds,PercentageSecondZone,PercentageOutsideGazeBounds
8,FaceToFaceNoIntersect,True,76.4873,49.09856,44.92112,170.507,44.85875,28.79563,26.34562,58,45
7,FacetoFaceIntersect,True,196.425,10.10741,0,206.5324,95.10614,4.89386,0,16,0
8,FacetoFaceIntersect,True,97.18797,45.70259,31.48643,174.377,55.7344,26.20907,18.05653,58,41
7,Angled90,True,170.6098,29.2356,0.8626862,200.7081,85.00395,14.56623,0.4298213,20,2
8,Angled90,True,75.32288,55.92155,42.94008,174.1845,43.24315,32.10478,24.65207,55,44
7,SideBySide,True,134.8301,54.70522,0.5569153,190.0923,70.92879,28.77825,0.292971,32,2
8,SideBySide,True,84.78604,97.22647,6.853241,188.8658,44.89223,51.47914,3.628631,48,9
7,CoupledView,True,127.5266,8.398296,0,135.9249,93.82137,6.178631,0,12,0
8,CoupledView,True,82.29401,49.74662,3.441418,135.482,60.74163,36.71824,2.540128,28,5
9,SideBySide,True,132.7147,13.24115,0.9050293,146.8608,90.36763,9.01612,0.6162496,16,2
10,SideBySide,True,57.55035,68.19638,20.04062,145.7874,39.47555,46.77798,13.74647,54,22
9,FacetoFaceIntersect,True,168.6781,13.42093,0,182.099,92.62988,7.370126,0,24,0
10,FacetoFaceIntersect,True,86.08563,34.06039,22.30183,142.4479,60.43308,23.91078,15.65614,55,44
9,CoupledView,True,89.02957,26.03,1.057922,116.1175,76.67197,22.41695,0.9110792,31,1
10,CoupledView,True,66.82037,43.62054,5.704102,116.145,57.53185,37.55696,4.911189,30,10
9,CoupledView,True,1.555893,0,0,1.555893,100,0,0,0,0
10,CoupledView,True,1.556107,0,0,1.556107,100,0,0,0,0
9,FaceToFaceNoIntersect,True,77.57387,22.17694,0.4172974,100.1681,77.44368,22.13972,0.416597,24,3
10,FaceToFaceNoIntersect,True,48.01976,18.62999,16.53877,83.18852,57.72402,22.3949,19.88107,40,32
9,Angled90,True,41.7686,50.43849,0,92.20709,45.29869,54.70131,0,23,0
10,Angled90,True,47.24719,21.70971,9.3312,78.2881,60.35041,27.73054,11.91905,34,18
11,CoupledView,True,178.6587,52.68286,7.740295,239.0818,74.727,22.03549,3.237509,33,1
12,CoupledView,True,126.8469,99.40656,12.57355,238.827,53.11246,41.62283,5.264709,42,12
11,Angled90,True,120.967,116.8185,0.9884949,238.774,50.66171,48.9243,0.4139877,44,3
12,Angled90,True,76.28888,68.67703,53.28868,198.2546,38.48026,34.64083,26.87891,51,45
11,SideBySide,True,126.5937,62.52591,3.466278,192.5859,65.73364,32.4665,1.799861,50,6
12,SideBySide,TRUE,107.1769,62.55016,23.2516,192.9786,55.5382,32.413,12.0488,36,12
11,FaceToFaceNoIntersect,True,114.4367,6.070511,0.1952972,120.7025,94.80888,5.029315,0.1618005,7,1
12,FaceToFaceNoIntersect,True,58.51273,25.61267,20.22772,104.3531,56.07185,24.54423,19.38392,30,22
11,FacetoFaceIntersect,True,184.784,20.41993,1.935974,207.1399,89.20734,9.858037,0.9346215,38,7
12,FacetoFaceIntersect,True,88.18127,61.41721,26.53806,176.1365,50.06416,34.86909,15.06676,50,37
13,FaceToFaceNoIntersect,True,222.8296,16.84583,0,239.6754,92.97141,7.028599,0,11,0
14,FaceToFaceNoIntersect,True,153.2894,80.04269,4.846344,238.1784,64.35905,33.60619,2.034754,42,10
13,SideBySide,True,147.3488,28.48499,0,175.8338,83.80006,16.19995,0,23,0
14,SideBySide,True,56.91577,93.41576,24.90558,175.2371,32.47929,53.3082,14.2125,45,10
13,Angled90,True,129.427,39.1076,3.709503,172.2441,75.14161,22.70476,2.153631,32,11
14,Angled90,True,121.9866,42.53641,15.53409,180.0571,67.74884,23.62385,8.627314,46,17
13,FacetoFaceIntersect,True,107.6448,44.88144,0.9893036,153.5155,70.1198,29.23576,0.6444322,21,2
14,FacetoFaceIntersect,True,88.8064,59.91074,3.944489,152.6616,58.17205,39.24414,2.583812,29,8
13,CoupledView,True,112.0292,63.23535,7.237488,182.502,61.38517,34.64912,3.965703,29,4
14,CoupledView,True,91.88434,82.87114,6.958954,181.7144,50.56524,45.60515,3.82961,43,10
15,FacetoFaceIntersect,True,200.2557,39.17591,0,239.4316,83.63796,16.36204,0,20,0
16,FacetoFaceIntersect,True,134.8757,96.01105,7.742996,238.6297,56.5209,40.23432,3.244775,49,8
15,SideBySide,True,119.2108,28.33466,0.2317047,147.7772,80.6693,19.1739,0.1567933,33,1
16,SideBySide,True,41.07076,100.2771,6.389587,147.7375,27.79982,67.87521,4.324961,35,9
15,FaceToFaceNoIntersect,True,172.1824,7.435463,0,179.6179,95.8604,4.1396,0,8,0
16,FaceToFaceNoIntersect,True,119.4358,55.79702,3.43811,178.6709,66.84679,31.22893,1.92427,42,7
15,CoupledView,True,117.7923,7.235703,0,125.028,94.21273,5.787267,0,13,0
16,CoupledView,True,86.39825,35.83781,2.535995,124.7721,69.24487,28.72263,2.032503,22,3
15,Angled90,True,73.21501,17.8913,0,91.10632,80.36217,19.63783,0,16,0
16,Angled90,True,54.28232,34.11189,2.524185,90.9184,59.70444,37.51924,2.77632,23,5
17,CoupledView,True,223.3917,16.0943,0.05560303,239.5416,93.258,6.718792,0.02321227,16,1
18,CoupledView,True,169.7524,68.78824,0.7231445,239.2638,70.94781,28.74995,0.3022373,26,3
17,SideBySide,True,89.67447,6.439087,0,96.11356,93.30054,6.699458,0,12,0
18,SideBySide,True,31.82236,63.18759,0.9190979,95.92905,33.17281,65.86909,0.9581017,19,1
17,Angled90,True,132.3258,9.673889,1.935089,143.9348,91.93456,6.721023,1.344421,17,3
18,Angled90,True,86.45726,54.71689,2.52095,143.6951,60.16716,38.07846,1.754375,26,5
17,FacetoFaceIntersect,True,97.96664,14.36655,1.64299,113.9762,85.95361,12.60487,1.441521,15,3
18,FacetoFaceIntersect,True,73.04358,40.73775,0,113.7813,64.19646,35.80354,0,22,0
17,FaceToFaceNoIntersect,True,77.40042,3.969498,0.6268158,81.99673,94.39452,4.841043,0.7644399,12,3
18,FaceToFaceNoIntersect,True,53.80762,29.5845,0,83.39212,64.52362,35.47638,0,16,0
