Id,Condition,Dominant,TimeInsideGazeBounds,TimeSecondzone,TimeOutsideGazeBounds,TotalTime,PercentageInsideGazeBounds,PercentageSecondZone,PercentageOutsideGazeBounds
7,FacetoFaceIntersect,True,29.8295,13.53018,11.401,54.76068,54.47247,24.70784,20.81968,14,12
8,FacetoFaceIntersect,True,71.21277,2.118073,0,73.33084,97.11162,2.888379,0,3,0
7,Angled90,True,48.35355,17.44244,8.812134,74.60812,64.81003,23.37875,11.81123,16,7
8,Angled90,True,89.42661,1.14212,0.2785034,90.84723,98.43625,1.257188,0.3065624,4,1
7,SideBySide,True,30.47244,68.69199,12.0986,111.263,27.38775,61.73837,10.87387,26,9
8,SideBySide,True,55.79712,5.806641,0,61.60376,90.57421,9.425789,0,9,0
7,CoupledView,True,94.19708,16.56889,0,110.766,85.04153,14.95847,0,12,0
8,CoupledView,True,83.93629,2.589676,5.611084,92.13705,91.09939,2.810678,6.089932,3,1
9,SideBySide,True,79.28873,53.06583,14.97961,147.3342,53.81557,36.01733,10.1671,45,16
10,SideBySide,True,112.9923,41.10791,0.0970459,154.1973,73.27777,26.65929,0.06293619,12,1
9,FacetoFaceIntersect,True,38.26941,9.161804,7.528839,54.96005,69.63132,16.66993,13.69875,20,12
10,FacetoFaceIntersect,True,58.70392,20.21414,0,78.91806,74.38591,25.61409,0,12,0
9,CoupledView,True,13.69659,13.46356,1.421448,28.5816,47.92101,47.10569,4.973296,11,3
10,CoupledView,True,25.88568,5.191956,0.194397,31.27203,82.77582,16.60255,0.621632,5,1
9,CoupledView,True,39.48579,28.88469,6.374329,74.74481,52.82747,38.64441,8.528122,24,10
10,CoupledView,True,59.62151,21.80536,0.9764862,82.40335,72.35326,26.46174,1.185008,18,2
9,FaceToFaceNoIntersect,True,25.91602,21.47348,17.71988,65.10938,39.80381,32.98063,27.21556,18,16
10,FaceToFaceNoIntersect,True,36.23563,23.06848,4.858795,64.1629,56.47442,35.95299,7.572593,13,1
9,Angled90,True,27.10332,9.885956,12.47055,49.45982,54.79865,19.98785,25.2135,15,10
10,Angled90,True,30.83588,2.242798,0,33.07867,93.21981,6.780193,0,6,0
11,CoupledView,True,34.90179,22.02289,0.4042969,57.32898,60.87984,38.41493,0.7052225,13,1
12,CoupledView,True,69.98309,3.52179,0,73.50488,95.20877,4.791232,0,5,0
11,Angled90,True,33.80115,57.59253,15.29968,106.6934,31.68065,53.97949,14.33986,32,21
12,Angled90,True,95.65308,2.295959,0,97.94904,97.65597,2.344035,0,4,0
11,SideBySide,True,55.6514,55.24579,16.5383,127.4355,43.67025,43.35197,12.97778,38,12
12,SideBySide,TRUE,86.34689,3.088318,0,89.43521,96.54687,3.453134,0,3,0
11,FaceToFaceNoIntersect,True,42.42206,11.25018,11.16357,64.83582,65.42998,17.3518,17.21822,20,16
12,FaceToFaceNoIntersect,True,58.16293,2.462494,0,60.62543,95.93819,4.061817,0,3,0
11,FacetoFaceIntersect,True,29.56494,11.68018,15.75842,57.00354,51.8651,20.49026,27.64464,15,14
12,FacetoFaceIntersect,True,60.71182,0,0,60.71182,100,0,0,0,0
13,FaceToFaceNoIntersect,True,112.6284,14.96588,0.5430298,128.1373,87.89665,11.67956,0.4237874,12,1
14,FaceToFaceNoIntersect,True,123.0264,10.17804,0.08349609,133.2879,92.30122,7.636131,0.06264342,13,1
13,SideBySide,True,15.28314,58.66843,1.377808,75.32938,20.28842,77.88253,1.829044,12,2
14,SideBySide,True,36.77991,1.977478,0,38.75739,94.8978,5.102197,0,3,0
13,Angled90,True,88.82199,50.3634,12.15387,151.3393,58.69065,33.27848,8.030877,30,6
14,Angled90,True,98.90195,6.084503,0.6123657,105.5988,93.6582,5.761905,0.5798983,11,2
