Id,Condition,Dominant,TimeInsideGazeBounds,TimeSecondzone,TimeOutsideGazeBounds,TotalTime,PercentageInsideGazeBounds,PercentageSecondZone,PercentageOutsideGazeBounds
8,FacetoFaceIntersect,True,52.73376,15.91492,12.47595,81.12463,65.0034,19.61786,15.37875,27,18
7,Angled90,True,106.4148,18.19569,0,124.6105,85.39795,14.60205,0,9,0
8,Angled90,True,24.08224,11.2869,17.80823,53.17737,45.28664,21.225,33.48836,28,20
7,SideBySide,True,122.8141,27.38319,0,150.1973,81.76852,18.23148,0,25,0
8,SideBySide,True,36.38901,19.74173,0,56.13074,64.82902,35.17098,0,10,0
7,CoupledView,True,49.07634,0,0,49.07634,100,0,0,0,0
8,CoupledView,True,27.39745,16.76186,0.1392059,44.29852,61.84732,37.83843,0.3142451,8,1
9,SideBySide,True,69.1521,4.094421,0.6541138,73.90063,93.57443,5.540442,0.8851261,6,1
10,SideBySide,True,26.05688,14.74368,7.237701,48.03827,54.24193,30.69154,15.06653,16,6
9,FacetoFaceIntersect,True,76.45862,0.6957703,0,77.15439,99.09821,0.9017896,0,2,0
10,FacetoFaceIntersect,True,55.81749,11.85133,9.49765,77.16647,72.33386,15.35814,12.308,25,21
9,CoupledView,True,48.53571,11.69638,1.057922,61.29001,79.19024,19.08367,1.726093,13,1
10,CoupledView,True,34.63034,18.25787,2.503723,55.39194,62.51874,32.96125,4.520014,12,5
9,CoupledView,True,0.5950928,0,0,0.5950928,100,0,0,0,0
10,CoupledView,True,1.438202,0,0,1.438202,100,0,0,0,0
9,FaceToFaceNoIntersect,True,58.53094,1.949631,0.08319092,60.56377,96.6435,3.219137,0.1373609,8,2
10,FaceToFaceNoIntersect,True,26.28523,7.671661,8.684708,42.6416,61.64223,17.99103,20.36675,17,13
9,Angled90,True,22.77737,24.4183,0,47.19568,48.26157,51.73843,0,9,0
10,Angled90,True,9.922264,6.988129,5.182793,22.09319,44.91097,31.63025,23.45878,16,8
11,CoupledView,True,126.4412,41.8703,7.740295,176.0518,71.82045,23.78295,4.396602,27,1
12,CoupledView,True,71.92566,53.39093,12.57355,137.8901,52.16157,38.71991,9.118526,29,12
11,Angled90,True,99.74847,82.51059,0.5007935,182.7599,54.57898,45.147,0.2740172,30,2
12,Angled90,True,47.94902,28.83306,27.56215,104.3442,45.95273,27.63264,26.41464,24,19
11,SideBySide,True,78.41374,38.4631,1.98999,118.8668,65.96772,32.35815,1.674134,37,2
12,SideBySide,TRUE,48.06313,17.12062,15.24486,80.4286,59.75875,21.28673,18.95452,17,7
11,FaceToFaceNoIntersect,True,61.24181,4.803986,0,66.04579,92.72628,7.273719,0,5,0
12,FaceToFaceNoIntersect,True,26.97032,13.90889,8.338821,49.21803,54.79764,28.25974,16.94261,14,9
11,FacetoFaceIntersect,True,110.6374,4.078033,1.698593,116.414,95.03786,3.503044,1.459097,14,4
12,FacetoFaceIntersect,True,44.83325,25.14305,13.08665,83.06295,53.97503,30.26987,15.7551,25,19
13,FaceToFaceNoIntersect,True,78.6568,1.0448,0,79.7016,98.68911,1.310889,0,4,0
14,FaceToFaceNoIntersect,True,123.1239,27.841,4.094543,155.0595,79.40433,17.95505,2.640628,25,8
13,SideBySide,True,98.02553,14.42313,0,112.4487,87.17359,12.82641,0,12,0
14,SideBySide,True,32.2157,27.12686,4.259888,63.60245,50.65166,42.65066,6.697679,20,4
13,Angled90,True,72.83801,5.680664,0.6268921,79.14557,92.03043,7.177488,0.7920748,6,1
14,Angled90,True,53.33124,20.21295,12.52747,86.07166,61.96144,23.48387,14.55469,29,13
13,FacetoFaceIntersect,True,61.43794,23.95932,0.6408081,86.03807,71.40786,27.84735,0.744796,9,1
14,FacetoFaceIntersect,True,46.36063,32.29834,3.944489,82.60345,56.12432,39.10047,4.77521,19,8
