userId,collabType,currentTask,bPart,distance,timeElapsed
6,FacetoFaceIntersect,0,rightHandP2,0.5772049,0.6546249
6,FacetoFaceIntersect,0,rightHandP2,0.4911051,2.227295
5,FacetoFaceIntersect,0,HeadP1,0.4508054,1.767376
5,FacetoFaceIntersect,0,rightHandP1,0.5386726,2.129993
6,FacetoFaceIntersect,0,rightHandP2,0.4607623,1.197868
6,FacetoFaceIntersect,0,rightHandP2,0.4031323,0.5013275
6,FacetoFaceIntersect,0,rightHandP2,0.4402871,0.1949234
6,FacetoFaceIntersect,0,rightHandP2,0.4266514,0.05657959
6,FacetoFaceIntersect,0,rightHandP2,0.4236771,1.22467
6,FacetoFaceIntersect,0,leftHandP2,0.6392713,39.64484
5,FacetoFaceIntersect,1,rightHandP1,0.3783815,0.3619843
6,FacetoFaceIntersect,1,leftHandP2,0.6392713,36.91624
6,FacetoFaceIntersect,2,rightHandP2,0.5169652,2.60379
6,FacetoFaceIntersect,2,rightHandP2,0.4835863,0.8628845
5,FacetoFaceIntersect,2,rightHandP1,0.4098315,0.4455719
6,FacetoFaceIntersect,2,rightHandP2,0.4755151,0.9331818
5,FacetoFaceIntersect,2,rightHandP1,0.3269682,0.1810608
6,FacetoFaceIntersect,2,rightHandP2,0.5264441,3.675308
6,FacetoFaceIntersect,2,rightHandP2,0.4983914,1.573044
6,FacetoFaceIntersect,2,rightHandP2,0.4464465,0.4025726
6,FacetoFaceIntersect,2,rightHandP2,0.4684658,1.127426
6,FacetoFaceIntersect,2,rightHandP2,0.6646524,3.884476
6,FacetoFaceIntersect,2,rightHandP2,0.450307,0.4456482
6,FacetoFaceIntersect,2,rightHandP2,0.4836975,0.6264038
6,FacetoFaceIntersect,2,rightHandP2,0.5811932,1.558777
6,FacetoFaceIntersect,2,rightHandP2,0.4958182,1.948013
5,FacetoFaceIntersect,2,rightHandP1,0.3470773,0.5281982
6,FacetoFaceIntersect,2,rightHandP2,0.6598581,2.129761
6,FacetoFaceIntersect,2,rightHandP2,0.6322022,0.807373
6,FacetoFaceIntersect,2,leftHandP2,0.7470406,143.4194
5,FacetoFaceIntersect,3,rightHandP1,0.3612754,0.1810303
5,FacetoFaceIntersect,3,rightHandP1,0.5254186,0.1253052
5,FacetoFaceIntersect,3,rightHandP1,0.5369276,0.7929382
6,FacetoFaceIntersect,3,rightHandP2,0.4354433,0.4459229
5,FacetoFaceIntersect,3,rightHandP1,0.4003344,0.9604187
5,FacetoFaceIntersect,3,rightHandP1,0.4477825,0.1531067
6,FacetoFaceIntersect,3,rightHandP2,0.8101725,2.26947
6,FacetoFaceIntersect,3,leftHandP2,0.7015625,187.2485
