userId,collabType,currentTask,bPart,distance,timeElapsed
10,FacetoFaceIntersect,0,HeadP2,0.5407531,0.4316483
10,FacetoFaceIntersect,0,rightHandP2,0.7123139,1.642746
10,FacetoFaceIntersect,0,rightHandP2,0.6040548,0.07026672
10,FacetoFaceIntersect,0,leftHandP2,0.6905158,1.73983
9,FacetoFaceIntersect,0,rightHandP1,0.5596521,0.06902313
9,FacetoFaceIntersect,0,leftHandP1,0.5484104,0.09706116
9,FacetoFaceIntersect,0,leftHandP1,0.6353022,0.1525879
9,FacetoFaceIntersect,0,rightHandP1,0.6180674,0.16642
10,FacetoFaceIntersect,0,rightHandP2,0.6067471,0.1252975
9,FacetoFaceIntersect,0,rightHandP1,0.4246536,0.3191757
9,FacetoFaceIntersect,0,leftHandP1,0.6275342,0.111702
9,FacetoFaceIntersect,0,rightHandP1,0.6259259,0.1673737
9,FacetoFaceIntersect,0,rightHandP1,0.5843083,0.06963348
9,FacetoFaceIntersect,0,leftHandP1,0.5564283,0.0272522
9,FacetoFaceIntersect,0,leftHandP1,0.5961425,0.02807617
10,FacetoFaceIntersect,0,rightHandP2,0.4770788,1.183197
9,FacetoFaceIntersect,0,rightHandP1,0.5244852,0.02796173
9,FacetoFaceIntersect,0,leftHandP1,0.4427381,0.056427
9,FacetoFaceIntersect,0,rightHandP1,0.4709054,1.183311
9,FacetoFaceIntersect,0,HeadP1,0.5176097,0.5426254
9,FacetoFaceIntersect,0,leftHandP1,0.4517085,0.1811218
9,FacetoFaceIntersect,0,leftHandP1,0.4269204,0.2362061
9,FacetoFaceIntersect,0,leftHandP1,0.4281438,0.1401291
9,FacetoFaceIntersect,0,rightHandP1,0.5609646,1.475136
10,FacetoFaceIntersect,0,rightHandP2,0.3492436,0.1259384
9,FacetoFaceIntersect,0,rightHandP1,0.4516182,2.116051
9,FacetoFaceIntersect,0,rightHandP1,0.4526483,0.6818695
9,FacetoFaceIntersect,0,rightHandP1,0.4340909,0.3767776
10,FacetoFaceIntersect,0,leftHandP2,0.4544071,11.20737
10,FacetoFaceIntersect,0,rightHandP2,0.3739478,1.488861
9,FacetoFaceIntersect,0,leftHandP1,0.4531073,4.106888
9,FacetoFaceIntersect,0,leftHandP1,0.4269435,0.8906097
9,FacetoFaceIntersect,0,rightHandP1,0.4592373,0.3901215
9,FacetoFaceIntersect,0,HeadP1,0.5408417,0.5984955
9,FacetoFaceIntersect,0,rightHandP1,0.5004846,0.9325256
9,FacetoFaceIntersect,0,rightHandP1,0.4978605,0.1664124
10,FacetoFaceIntersect,0,leftHandP2,0.4116904,0.3340454
9,FacetoFaceIntersect,0,leftHandP1,0.4314201,0.8909302
9,FacetoFaceIntersect,1,rightHandP1,0.6552224,0.2227783
9,FacetoFaceIntersect,1,rightHandP1,0.4772968,1.211304
10,FacetoFaceIntersect,1,HeadP2,0.8550691,1.753677
9,FacetoFaceIntersect,1,rightHandP1,0.5586767,3.841965
