UserId,collaborationType,dominantPlayer,currentTask,NameBlueprintObj,blueprintPosX,blueprintPosY,blueprintPosZ,NameUserPlacedObj,UserPlacedPosX,UserPlacedPosY,UserPlacedPosZ,AbsoluteDistance,RelativeDistanceX,RelativeDistanceY,RelativeDistanceZ,correctObject
11,FacetoFaceIntersect,P1,0,p10,0.072,0.511,-0.04300001,p10_root,0.156459,0.5277873,-1.835213,p10_root,0.08445898,0.01678729,-1.792213,1.794281,False
11,FacetoFaceIntersect,P1,0,p06,0.162,0.4261,-0.223,p06_root,0.5620257,0.6683694,-1.781007,p06_root,0.4000257,0.2422694,-1.558007,1.626684,False
11,FacetoFaceIntersect,P1,0,p21,0.162,0.601,-0.223,p21_root,0.4703528,0.5348585,-1.244884,p21_root,0.3083528,-0.06614149,-1.021884,1.069441,False
11,FacetoFaceIntersect,P1,0,p08,0,-100,0,p08_root,0,-100,0,p08_root,0,0,0,0,True
11,FacetoFaceIntersect,P1,0,p19,0,-100,0,p19_root,0,-100,0,p19_root,0,0,0,0,True
11,FacetoFaceIntersect,P1,0,p13,0,-100,0,p13_root,0,-100,0,p13_root,0,0,0,0,True
11,FacetoFaceIntersect,P1,0,p15,0,-100,0,p15_root,0,-100,0,p15_root,0,0,0,0,True
11,FacetoFaceIntersect,P1,0,p14,0,-100,0,p14_root,0,-100,0,p14_root,0,0,0,0,True
11,FacetoFaceIntersect,P1,0,p11,0,-100,0,p11_root,0,-100,0,p11_root,0,0,0,0,True
11,FacetoFaceIntersect,P1,0,p20,0,-100,0,p20_root,0,-100,0,p20_root,0,0,0,0,True
11,FacetoFaceIntersect,P1,0,p23,0,-100,0,p23_root,0,-100,0,p23_root,0,0,0,0,True
11,FacetoFaceIntersect,P1,0,p03,0,-100,0,p03_root,0,-100,0,p03_root,0,0,0,0,True
11,FacetoFaceIntersect,P2,1,p19,-0.252,0.691,-0.211,p19_root,-0.262688,0.691475,-0.19404,p19_root,-0.01068798,0.000475049,0.01695995,0.02005239,True
11,FacetoFaceIntersect,P2,1,p20,0.198,0.691,-0.121,p20_root,0.1990984,0.6914886,-0.1013789,p20_root,0.001098439,0.0004886389,0.01962116,0.01965796,True
11,FacetoFaceIntersect,P2,1,p04,0.01799999,0.601,-0.03100002,p04_root,0.01052946,0.5930024,-0.04883847,p04_root,-0.007470532,-0.007997513,-0.01783845,0.02092795,True
11,FacetoFaceIntersect,P2,1,p10,0,-100,0,p10_root,0,-100,0,p10_root,0,0,0,0,True
11,FacetoFaceIntersect,P2,1,p03,0,-100,0,p03_root,0,-100,0,p03_root,0,0,0,0,True
11,FacetoFaceIntersect,P2,1,p25,0,-100,0,p25_root,0,-100,0,p25_root,0,0,0,0,True
11,FacetoFaceIntersect,P2,1,p14,0,-100,0,p14_root,0,-100,0,p14_root,0,0,0,0,True
11,FacetoFaceIntersect,P2,1,p05,0,-100,0,p05_root,0,-100,0,p05_root,0,0,0,0,True
11,FacetoFaceIntersect,P2,1,p16,0,-100,0,p16_root,0,-100,0,p16_root,0,0,0,0,True
11,FacetoFaceIntersect,P2,1,p08,0,-100,0,p08_root,0,-100,0,p08_root,0,0,0,0,True
11,FacetoFaceIntersect,P2,1,p27,0,-100,0,p27_root,0,-100,0,p27_root,0,0,0,0,True
11,FacetoFaceIntersect,P2,1,p13,0,-100,0,p13_root,0,-100,0,p13_root,0,0,0,0,True
11,FacetoFaceIntersect,P1,2,p16,-0.108,0.511,-0.223,p16_root,-0.1077519,0.5130205,-0.2265429,p16_root,0.0002480969,0.002020478,-0.003542855,0.004086038,True
11,FacetoFaceIntersect,P1,2,p02,-0.198,0.691,-0.223,p02_root,-1.540042,0.8296685,2.667214,p02_root,-1.342042,0.1386685,2.890214,3.189615,False
