UserId,collaborationType,dominantPlayer,currentTask,NameBlueprintObj,blueprintPosX,blueprintPosY,blueprintPosZ,NameUserPlacedObj,UserPlacedPosX,UserPlacedPosY,UserPlacedPosZ,AbsoluteDistance,RelativeDistanceX,RelativeDistanceY,RelativeDistanceZ,correctObject
12,CoupledView,P1,0,p09,-0.198,0.601,-0.133,p09_root,-0.2010036,0.6007136,-0.1342323,p09_root,-0.003003642,-0.0002863407,-0.001232281,0.003259198,True
12,CoupledView,P1,0,p05,0.162,0.511,-0.133,p05_root,0.1611405,0.5111625,-0.1357128,p05_root,-0.000859499,0.0001624823,-0.002712801,0.002850338,True
12,CoupledView,P1,0,p18,0.252,0.421,-0.223,p18_root,0.2540792,0.4212036,-0.2220366,p18_root,0.002079219,0.0002036691,0.0009634197,0.002300611,True
12,CoupledView,P1,0,p08,0,-100,0,p08_root,0,-100,0,p08_root,0,0,0,0,True
12,CoupledView,P1,0,p23,0,-100,0,p23_root,0,-100,0,p23_root,0,0,0,0,True
12,CoupledView,P1,0,p03,0,-100,0,p03_root,0,-100,0,p03_root,0,0,0,0,True
12,CoupledView,P1,0,p27,0,-100,0,p27_root,0,-100,0,p27_root,0,0,0,0,True
12,CoupledView,P1,0,p01,0,-100,0,p01_root,0,-100,0,p01_root,0,0,0,0,True
12,CoupledView,P1,0,p21,0,-100,0,p21_root,0,-100,0,p21_root,0,0,0,0,True
12,CoupledView,P1,0,p24,0,-100,0,p24_root,0,-100,0,p24_root,0,0,0,0,True
12,CoupledView,P1,0,p10,0,-100,0,p10_root,0,-100,0,p10_root,0,0,0,0,True
12,CoupledView,P1,0,p04,0,-100,0,p04_root,0,-100,0,p04_root,0,0,0,0,True
12,CoupledView,P2,1,p22,-0.01800001,0.601,-0.133,p22_root,-0.02479689,0.5626402,-0.15298,p22_root,-0.006796882,-0.03835976,-0.01997995,0.04378204,True
12,CoupledView,P2,1,p05,0.162,0.421,-0.133,p05_root,0.1648032,0.4062545,-0.1183614,p05_root,0.002803192,-0.0147455,0.01463856,0.02096605,True
12,CoupledView,P2,1,p12,-0.198,0.691,-0.133,p12_root,-0.1925955,0.6815295,-0.1570649,p12_root,0.005404487,-0.009470463,-0.02406494,0.02642006,True
12,CoupledView,P2,1,p13,0,-100,0,p13_root,0,-100,0,p13_root,0,0,0,0,True
12,CoupledView,P2,1,p04,0,-100,0,p04_root,0,-100,0,p04_root,0,0,0,0,True
12,CoupledView,P2,1,p02,0,-100,0,p02_root,0,-100,0,p02_root,0,0,0,0,True
12,CoupledView,P2,1,p14,0,-100,0,p14_root,0,-100,0,p14_root,0,0,0,0,True
12,CoupledView,P2,1,p25,0,-100,0,p25_root,0,-100,0,p25_root,0,0,0,0,True
12,CoupledView,P2,1,p08,0,-100,0,p08_root,0,-100,0,p08_root,0,0,0,0,True
12,CoupledView,P2,1,p20,0,-100,0,p20_root,0,-100,0,p20_root,0,0,0,0,True
12,CoupledView,P2,1,p01,0,-100,0,p01_root,0,-100,0,p01_root,0,0,0,0,True
12,CoupledView,P2,1,p06,0,-100,0,p06_root,0,-100,0,p06_root,0,0,0,0,True
12,CoupledView,P1,2,p08,0.252,0.511,-0.223,p08_root,0.2535516,0.5127201,-0.2215191,p08_root,0.001551628,0.001720071,0.001480937,0.00274943,True
12,CoupledView,P1,2,p20,-0.108,0.421,-0.223,p20_root,-0.1103097,0.4184681,-0.2176545,p20_root,-0.00230974,-0.002531826,0.005345464,0.006349727,True
12,CoupledView,P1,2,p12,-0.01800001,0.421,-0.133,p12_root,-0.0183743,0.425371,-0.1315185,p12_root,-0.000374293,0.004370987,0.001481459,0.004630372,True
12,CoupledView,P1,2,p04,-0.198,0.421,-0.133,p04_root,-0.1943958,0.4249133,-0.1325375,p04_root,0.003604233,0.003913313,0.0004624575,0.005340261,True
12,CoupledView,P1,2,p27,-0.01800001,0.601,-0.133,p27_root,-0.0198266,0.6054667,-0.1364979,p27_root,-0.001826596,0.004466772,-0.003497913,0.005960193,True
12,CoupledView,P1,2,p22,-0.198,0.511,-0.04300001,p22_root,-0.1908305,0.5109871,-0.04210463,p22_root,0.00716947,-1.293421E-05,0.000895381,0.007225177,True
12,CoupledView,P1,2,p23,0.252,0.601,-0.04300001,p23_root,0.2498033,0.6054053,-0.04241148,p23_root,-0.00219667,0.004405379,0.0005885363,0.004957731,True
12,CoupledView,P1,2,p09,0.162,0.601,-0.04300001,p09_root,0.163752,0.6092734,-0.04579571,p09_root,0.001751959,0.008273482,-0.002795696,0.008907064,True
12,CoupledView,P1,2,p07,0.072,0.421,-0.04300001,p07_root,0.07116278,0.4174814,-0.03925991,p07_root,-0.0008372217,-0.003518581,0.003740102,0.005202857,True
12,CoupledView,P1,2,p16,-0.108,0.691,-0.04300001,p16_root,-0.1090417,0.693362,-0.04799369,p16_root,-0.001041725,0.002362013,-0.004993677,0.005621486,True
12,CoupledView,P1,2,p03,0.072,0.601,-0.133,p03_root,0.06996863,0.6054022,-0.1307243,p03_root,-0.002031371,0.00440228,0.002275735,0.005355885,True
12,CoupledView,P1,2,p25,-0.108,0.421,-0.223,p25_root,-0.1121972,0.4153792,-0.2182623,p25_root,-0.00419721,-0.005620778,0.004737735,0.008464977,True
12,CoupledView,P2,3,p08,0.252,0.511,-0.223,p08_root,0.2338039,0.5011262,-0.2204159,p08_root,-0.01819612,-0.009873807,0.002584055,0.02086308,True
12,CoupledView,P2,3,p07,-0.108,0.421,-0.223,p07_root,-0.04942914,0.4902127,-0.328129,p07_root,0.05857085,0.06921276,-0.105129,0.1388274,True
12,CoupledView,P2,3,p27,-0.01800001,0.421,-0.133,p27_root,0.0004810955,0.4111096,-0.1071406,p27_root,0.0184811,-0.009890348,0.02585943,0.03328784,True
12,CoupledView,P2,3,p18,-0.198,0.421,-0.133,p18_root,-0.197058,0.4282669,-0.134794,p18_root,0.0009419918,0.007266939,-0.001793981,0.007544144,True
12,CoupledView,P2,3,p20,-0.01800001,0.601,-0.133,p20_root,-0.03417652,0.5700072,-0.1467526,p20_root,-0.01617651,-0.03099275,-0.01375262,0.03756813,True
12,CoupledView,P2,3,p23,-0.198,0.511,-0.04300001,p23_root,-0.1852134,0.5084848,-0.05595437,p23_root,0.01278661,-0.002515256,-0.01295435,0.01837496,True
12,CoupledView,P2,3,p11,0.252,0.601,-0.04300001,p11_root,0.2464462,0.5903929,-0.07564917,p11_root,-0.005553797,-0.010607,-0.03264916,0.03477529,True
12,CoupledView,P2,3,p26,0.162,0.601,-0.04300001,p26_root,0.1643783,0.6021776,-0.07453933,p26_root,0.002378345,0.001177669,-0.03153932,0.03165079,True
12,CoupledView,P2,3,p06,0.072,0.421,-0.04300001,p06_root,0.0685756,0.4060808,-0.05890673,p06_root,-0.003424399,-0.01491913,-0.01590672,0.02207557,True
12,CoupledView,P2,3,p01,-0.108,0.691,-0.04300001,p01_root,-0.08508299,0.6784049,-0.05530384,p01_root,0.022917,-0.01259506,-0.01230383,0.02889998,True
12,CoupledView,P2,3,p21,0.072,0.601,-0.133,p21_root,0.06654747,0.5933871,-0.1720787,p21_root,-0.005452529,-0.007612824,-0.03907871,0.04018496,True
12,CoupledView,P2,3,p09,-0.108,0.421,-0.223,p09_root,-0.1075085,0.4276299,-0.215136,p09_root,0.0004914775,0.006629914,0.007864028,0.01029758,True
