userId,collabType,currentTask,bPart,distance,timeElapsed
24,CoupledView,0,rightHandP2,0.4007249,1.670135
24,CoupledView,0,rightHandP2,0.3755231,2.853607
24,CoupledView,0,rightHandP2,0.3609233,3.04834
23,CoupledView,0,leftHandP1,0.3485647,0.4321899
23,CoupledView,1,rightHandP1,0.3954821,0.3352051
23,CoupledView,1,rightHandP1,0.3368785,0.4174194
23,CoupledView,1,rightHandP1,0.3891824,1.671143
24,CoupledView,2,rightHandP2,0.4673604,17.93277
24,CoupledView,2,rightHandP2,0.4141675,4.705994
24,CoupledView,2,rightHandP2,0.3961764,0.3344727
23,CoupledView,2,leftHandP1,0.3399152,0.1810303
23,CoupledView,2,leftHandP1,0.3475031,3.062744
24,CoupledView,2,rightHandP2,0.4603116,1.003174
23,CoupledView,2,leftHandP1,0.403735,8.548218
23,CoupledView,2,leftHandP1,0.4097542,3.229492
23,CoupledView,2,rightHandP1,0.6130896,0.5985718
24,CoupledView,2,rightHandP2,0.4391099,7.712341
24,CoupledView,2,rightHandP2,0.4936811,3.494446
23,CoupledView,2,rightHandP1,0.4990788,0.4299316
23,CoupledView,2,leftHandP1,0.3356171,0.05535889
23,CoupledView,2,leftHandP1,0.3873283,4.858948
23,CoupledView,2,leftHandP1,0.3403515,0.09747314
24,CoupledView,2,rightHandP2,0.4145165,0.3476563
23,CoupledView,2,leftHandP1,0.3350048,0.1530151
23,CoupledView,2,leftHandP1,0.3330988,0.05517578
23,CoupledView,2,leftHandP1,0.3336008,0.02752686
23,CoupledView,2,leftHandP1,0.3578291,0.1525269
23,CoupledView,2,leftHandP1,0.3621086,1.364502
23,CoupledView,2,HeadP1,0.3578534,0.5150757
23,CoupledView,2,leftHandP1,0.4441831,2.64447
23,CoupledView,3,rightHandP1,0.3831675,1.404114
23,CoupledView,3,leftHandP1,0.3658297,0.9185791
23,CoupledView,3,leftHandP1,0.3568642,0.737915
23,CoupledView,3,rightHandP1,0.4668089,0.4317017
23,CoupledView,3,leftHandP1,0.3479031,6.139282
23,CoupledView,3,leftHandP1,0.3395072,0.124939
23,CoupledView,3,leftHandP1,0.3387466,3.550415
23,CoupledView,3,leftHandP1,0.33483,0.09802246
23,CoupledView,3,leftHandP1,0.3348297,0.04223633
23,CoupledView,3,leftHandP1,0.339701,0.08276367
23,CoupledView,3,leftHandP1,0.4311173,3.38269
23,CoupledView,3,leftHandP1,0.4110887,2.005432
24,CoupledView,3,rightHandP2,0.3974235,0.3761597
24,CoupledView,3,rightHandP2,0.420532,7.044739
