userId,collabType,currentTask,bPart,distance,timeElapsed
10,Angled90,0,leftHandP2,0.5792869,0.6819763
9,Angled90,0,leftHandP1,0.4740079,0.08362579
9,Angled90,0,rightHandP1,0.3287113,0.3621445
10,Angled90,0,rightHandP2,0.6521862,0.655159
9,Angled90,1,rightHandP1,0.7271233,1.307869
9,Angled90,1,leftHandP1,0.4571661,0.3067551
9,Angled90,1,leftHandP1,0.488725,0.5705795
9,Angled90,1,leftHandP1,0.4871776,0.1956406
9,Angled90,1,rightHandP1,0.3560672,0.3488312
9,Angled90,1,leftHandP1,0.545672,2.158195
9,Angled90,1,rightHandP1,0.7071887,0.5566025
9,Angled90,1,rightHandP1,0.6310024,1.976196
9,Angled90,1,leftHandP1,0.4737993,4.314819
9,Angled90,1,rightHandP1,0.4432904,1.363274
9,Angled90,1,rightHandP1,0.5896111,1.545578
9,Angled90,1,rightHandP1,0.605749,0.5844955
9,Angled90,1,rightHandP1,0.5756168,3.007072
9,Angled90,1,leftHandP1,0.507404,7.15657
9,Angled90,2,leftHandP1,0.416303,0.08314514
9,Angled90,2,rightHandP1,0.4782284,0.6266403
9,Angled90,2,rightHandP1,0.4380186,0.6263123
10,Angled90,2,leftHandP2,0.5450112,0.4176483
10,Angled90,2,leftHandP2,0.5955256,0.6565399
10,Angled90,2,rightHandP2,0.6699573,0.5709076
10,Angled90,2,rightHandP2,0.6230658,0.8214722
9,Angled90,2,rightHandP1,0.360716,0.3761749
10,Angled90,2,HeadP2,0.6116384,4.788071
10,Angled90,2,rightHandP2,0.627007,5.526688
10,Angled90,2,leftHandP2,0.6478593,0.8352661
10,Angled90,2,leftHandP2,0.5463135,0.5843201
9,Angled90,2,leftHandP1,0.4784917,0.2223511
9,Angled90,2,rightHandP1,0.4459995,0.4309235
10,Angled90,2,rightHandP2,0.5342842,0.293396
10,Angled90,2,rightHandP2,0.3533143,0.05552673
10,Angled90,2,rightHandP2,0.6168051,0.7519989
10,Angled90,2,leftHandP2,0.5987561,0.7380829
10,Angled90,2,rightHandP2,0.5611257,0.612915
10,Angled90,2,rightHandP2,0.6805272,0.8901978
10,Angled90,2,rightHandP2,0.6255649,1.865768
9,Angled90,2,rightHandP1,0.3953144,0.2228088
9,Angled90,2,rightHandP1,0.39601,0.792923
9,Angled90,2,leftHandP1,0.5001002,1.462143
9,Angled90,2,leftHandP1,0.4454204,0.3894196
9,Angled90,2,rightHandP1,0.5055944,2.798462
9,Angled90,2,rightHandP1,0.5691072,0.1112366
9,Angled90,2,rightHandP1,0.6846991,1.656311
9,Angled90,2,rightHandP1,0.4289398,0.09741211
10,Angled90,2,rightHandP2,0.6753864,1.113266
10,Angled90,3,rightHandP2,0.4945044,0.3482819
9,Angled90,3,rightHandP1,0.4333782,0.445755
9,Angled90,3,rightHandP1,0.4529477,0.2089386
9,Angled90,3,rightHandP1,0.6315305,1.403824
9,Angled90,3,rightHandP1,0.4820497,0.09762573
9,Angled90,3,rightHandP1,0.4691264,1.281616
9,Angled90,3,rightHandP1,0.4558301,0.3216248
9,Angled90,3,leftHandP1,0.4683591,3.605316
9,Angled90,3,leftHandP1,0.4904032,1.294586
9,Angled90,3,leftHandP1,0.4855729,0.361969
9,Angled90,3,rightHandP1,0.5883484,0.3478699
9,Angled90,3,rightHandP1,0.6652231,3.327087
9,Angled90,3,rightHandP1,0.6653302,1.85112
9,Angled90,3,rightHandP1,0.5916057,2.534073
9,Angled90,3,rightHandP1,0.6825353,7.211807
9,Angled90,3,rightHandP1,0.5749987,1.238876
9,Angled90,3,rightHandP1,0.7660885,1.448044
9,Angled90,3,rightHandP1,0.6949505,1.545776
9,Angled90,3,rightHandP1,0.7175696,1.475555
9,Angled90,3,rightHandP1,0.5487487,0.3348389
10,Angled90,3,leftHandP2,0.7312387,1.406158
9,Angled90,3,rightHandP1,0.7605204,1.475159
9,Angled90,3,rightHandP1,0.6898376,1.851318
9,Angled90,3,rightHandP1,0.6279783,1.309662
9,Angled90,3,rightHandP1,0.5315081,0.8222046
9,Angled90,3,leftHandP1,0.4965469,28.01123
9,Angled90,3,leftHandP1,0.468489,0.6259155
10,Angled90,3,leftHandP2,0.6156672,2.895782
9,Angled90,3,rightHandP1,0.6070615,0.1253967
9,Angled90,3,rightHandP1,0.6415704,0.4176636
9,Angled90,3,rightHandP1,0.6963913,0.6681519
9,Angled90,3,rightHandP1,0.703803,1.030853
9,Angled90,3,rightHandP1,0.5201677,1.280792
9,Angled90,3,rightHandP1,0.5038329,2.38031
9,Angled90,3,rightHandP1,0.6393388,0.3899841
10,Angled90,3,leftHandP2,0.6194466,0.5986023
9,Angled90,3,leftHandP1,0.4256676,0.2094116
9,Angled90,3,leftHandP1,0.4391378,0.278656
9,Angled90,3,rightHandP1,0.485021,1.267761
9,Angled90,3,rightHandP1,0.4975382,0.2080688
10,Angled90,3,leftHandP2,0.7931336,1.392029
9,Angled90,3,rightHandP1,0.4702057,0.3621521
9,Angled90,3,rightHandP1,0.451334,0.8762207
10,Angled90,3,leftHandP2,0.6908382,1.364136
10,Angled90,3,leftHandP2,0.5526525,0.7793884
9,Angled90,3,rightHandP1,0.4861357,1.476715
9,Angled90,3,leftHandP1,0.4677481,0.1957092
