1,P1,SideBySide,274.2044,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0,-1.069,-0.372,0,0,0,0,-1.069,-0.372,0,0,00,-1.069,-0.372,0,0,0
1,P1,SideBySide,274.2384,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0,-1.069,-0.372,0,0,0,0,-1.069,-0.372,0,0,00,-1.069,-0.372,0,0,0
1,P1,SideBySide,274.2923,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0,-1.069,-0.372,0,0,0,0,-1.069,-0.372,0,0,00,-1.069,-0.372,0,0,0
1,P1,SideBySide,274.3152,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0,-1.069,-0.372,0,0,0,0,-1.069,-0.372,0,0,00,-1.069,-0.372,0,0,0
1,P1,SideBySide,274.332,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0,-1.069,-0.372,0,0,0,0,-1.069,-0.372,0,0,00,-1.069,-0.372,0,0,0
1,P1,SideBySide,274.3493,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0,-1.069,-0.372,0,0,0,0,-1.069,-0.372,0,0,00,-1.069,-0.372,0,0,0
1,P1,SideBySide,274.3657,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0,-1.069,-0.372,0,0,0,0,-1.069,-0.372,0,0,00,-1.069,-0.372,0,0,0
1,P1,SideBySide,274.3792,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0,-1.069,-0.372,0,0,0,0,-1.069,-0.372,0,0,00,-1.069,-0.372,0,0,0
1,P1,SideBySide,274.396,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0,-1.069,-0.372,0,0,0,0,-1.069,-0.372,0,0,00,-1.069,-0.372,0,0,0
1,P1,SideBySide,274.4446,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0,-1.069,-0.372,0,0,0,0,-1.069,-0.372,0,0,00,-1.069,-0.372,0,0,0
1,P1,SideBySide,274.4655,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0,-1.069,-0.372,0,0,0,0,-1.069,-0.372,0,0,00,-1.069,-0.372,0,0,0
1,P1,SideBySide,274.4776,2,False,NoViolationP2,0,0.471,-0.372,0,0,0,0,-1.069,-0.372,0,0,0,0,-1.069,-0.372,0,0,00,-1.069,-0.372,0,0,0
