userId,collabType,currentTask,bPart,distance,timeElapsed
6,FaceToFaceNoIntersect,0,rightHandP2,0.3452311,0.5988998
6,FaceToFaceNoIntersect,0,rightHandP2,0.8717865,5.624611
6,FaceToFaceNoIntersect,0,HeadP2,1.216986,7.406982
6,FaceToFaceNoIntersect,0,rightHandP2,0.4084743,0.8499222
6,FaceToFaceNoIntersect,0,HeadP2,0.4190508,0.333252
5,FaceToFaceNoIntersect,0,rightHandP1,0.6765928,0.9603577
6,FaceToFaceNoIntersect,0,rightHandP2,0.4029901,0.9329987
5,FaceToFaceNoIntersect,0,rightHandP1,0.4178123,0.2640686
5,FaceToFaceNoIntersect,0,leftHandP1,0.7021399,69.59605
6,FaceToFaceNoIntersect,0,leftHandP2,0.8130099,69.59541
6,FaceToFaceNoIntersect,1,rightHandP2,0.5653384,0.7796021
6,FaceToFaceNoIntersect,1,rightHandP2,0.4239964,0.2361298
5,FaceToFaceNoIntersect,1,rightHandP1,0.352888,0.292572
5,FaceToFaceNoIntersect,1,rightHandP1,0.3637244,0.6402435
5,FaceToFaceNoIntersect,1,leftHandP1,0.7021399,55.79985
6,FaceToFaceNoIntersect,1,leftHandP2,0.6349838,55.79984
5,FaceToFaceNoIntersect,2,rightHandP1,0.4028674,0.1256104
5,FaceToFaceNoIntersect,2,rightHandP1,0.4330685,0.5987396
6,FaceToFaceNoIntersect,2,rightHandP2,0.4829465,3.368469
5,FaceToFaceNoIntersect,2,rightHandP1,0.6919568,3.244049
6,FaceToFaceNoIntersect,2,rightHandP2,0.4070292,1.044708
5,FaceToFaceNoIntersect,2,rightHandP1,0.4198694,0.3620453
5,FaceToFaceNoIntersect,2,rightHandP1,0.4449493,0.5982666
6,FaceToFaceNoIntersect,2,rightHandP2,0.5121202,2.910736
6,FaceToFaceNoIntersect,2,rightHandP2,0.4478802,0.9888916
5,FaceToFaceNoIntersect,2,rightHandP1,0.4744527,0.6820374
6,FaceToFaceNoIntersect,2,rightHandP2,0.4702106,3.216553
6,FaceToFaceNoIntersect,2,leftHandP2,0.7476898,113.1756
5,FaceToFaceNoIntersect,2,rightHandP1,0.4980329,2.116364
5,FaceToFaceNoIntersect,2,HeadP1,0.5006847,3.661926
5,FaceToFaceNoIntersect,2,rightHandP1,0.5289999,4.427826
5,FaceToFaceNoIntersect,2,HeadP1,0.5206552,4.455597
6,FaceToFaceNoIntersect,2,rightHandP2,0.3717112,0.1811218
5,FaceToFaceNoIntersect,2,rightHandP1,0.4641837,0.9465332
5,FaceToFaceNoIntersect,2,leftHandP1,0.7021399,166.2801
6,FaceToFaceNoIntersect,2,leftHandP2,0.6453993,53.06189
6,FaceToFaceNoIntersect,3,rightHandP2,0.4504051,0.6673584
6,FaceToFaceNoIntersect,3,rightHandP2,0.4296823,0.682312
6,FaceToFaceNoIntersect,3,rightHandP2,0.4391254,0.4035339
6,FaceToFaceNoIntersect,3,rightHandP2,0.4606348,1.308594
6,FaceToFaceNoIntersect,3,rightHandP2,0.4447388,2.590546
5,FaceToFaceNoIntersect,3,rightHandP1,0.3925838,0.4732361
5,FaceToFaceNoIntersect,3,rightHandP1,0.4347624,2.185242
5,FaceToFaceNoIntersect,3,rightHandP1,0.40382,1.740875
6,FaceToFaceNoIntersect,3,rightHandP2,0.4476299,0.5010681
5,FaceToFaceNoIntersect,3,rightHandP1,0.4050229,0.4456177
5,FaceToFaceNoIntersect,3,rightHandP1,0.3599638,0.1529846
5,FaceToFaceNoIntersect,3,rightHandP1,0.407517,0.3889771
5,FaceToFaceNoIntersect,3,rightHandP1,0.4197335,3.035919
5,FaceToFaceNoIntersect,3,rightHandP1,0.4672641,0.6541443
6,FaceToFaceNoIntersect,3,rightHandP2,0.4161837,0.3337097
5,FaceToFaceNoIntersect,3,rightHandP1,0.3820792,0.236908
6,FaceToFaceNoIntersect,3,rightHandP2,0.4917052,3.313873
6,FaceToFaceNoIntersect,3,rightHandP2,0.4302985,0.7514038
5,FaceToFaceNoIntersect,3,rightHandP1,0.4979461,1.322632
6,FaceToFaceNoIntersect,3,rightHandP2,0.5302333,0.01397705
6,FaceToFaceNoIntersect,3,rightHandP2,0.5165327,0.1529541
5,FaceToFaceNoIntersect,3,leftHandP1,0.7021399,150.9107
6,FaceToFaceNoIntersect,3,leftHandP2,0.7697084,150.9107
