userId,collabType,currentTask,bPart,distance,timeElapsed
16,CoupledView,0,rightHandP2,0.5732359,1.336411
16,CoupledView,0,rightHandP2,0.5525087,2.687546
15,CoupledView,0,leftHandP1,0.6176685,30.60923
16,CoupledView,0,leftHandP2,0.6057056,30.60884
16,CoupledView,1,rightHandP2,0.4768656,1.113586
15,CoupledView,1,leftHandP1,0.6176685,26.712
16,CoupledView,1,leftHandP2,0.6057056,26.71199
16,CoupledView,2,rightHandP2,0.4830053,1.294418
16,CoupledView,2,rightHandP2,0.5676143,1.490631
16,CoupledView,2,rightHandP2,0.5637672,0.9190216
16,CoupledView,2,rightHandP2,0.5033022,0.7235718
16,CoupledView,2,rightHandP2,0.5525702,1.378464
16,CoupledView,2,rightHandP2,0.4956695,1.224335
16,CoupledView,2,rightHandP2,0.4364218,0.0561676
16,CoupledView,2,rightHandP2,0.5330906,1.753906
16,CoupledView,2,rightHandP2,0.4581057,2.686813
16,CoupledView,2,rightHandP2,0.5879284,1.394379
16,CoupledView,2,rightHandP2,0.5182972,4.329575
16,CoupledView,2,rightHandP2,0.5121331,0.4597015
16,CoupledView,2,rightHandP2,0.504244,0.682663
16,CoupledView,2,rightHandP2,0.6101598,19.84969
15,CoupledView,2,leftHandP1,0.6176685,125.403
16,CoupledView,2,rightHandP2,0.5306794,9.800995
16,CoupledView,2,leftHandP2,0.6057056,125.403
16,CoupledView,3,rightHandP2,0.5135784,3.631256
16,CoupledView,3,rightHandP2,0.4403649,0.3055115
16,CoupledView,3,rightHandP2,0.4341616,6.347748
15,CoupledView,3,rightHandP1,0.4963606,0.4039001
15,CoupledView,3,leftHandP1,0.6176685,126.702
16,CoupledView,3,leftHandP2,0.6057056,126.702
