UserId,collaborationType,dominantPlayer,currentTask,NameBlueprintObj,blueprintPosX,blueprintPosY,blueprintPosZ,NameUserPlacedObj,UserPlacedPosX,UserPlacedPosY,UserPlacedPosZ,AbsoluteDistance,RelativeDistanceX,RelativeDistanceY,RelativeDistanceZ,correctObject
9,FacetoFaceIntersect,P1,0,p13,0.162,0.421,-0.133,p13_root,0.1632655,0.4223912,-0.1350527,p13_root,0.001265511,0.001391262,-0.00205265,0.002783972,True
9,FacetoFaceIntersect,P1,0,p21,-0.016,0.421,-0.223,p21_root,-0.01227016,0.4242292,-0.2299558,p21_root,0.003729843,0.00322926,-0.006955788,0.008527768,True
9,FacetoFaceIntersect,P1,0,p19,0.162,0.601,-0.133,p19_root,0.1693531,0.6005104,-0.1334059,p19_root,0.007353097,-0.0004895926,-0.0004059225,0.00738055,True
9,FacetoFaceIntersect,P1,0,p23,0,-100,0,p23_root,0,-100,0,p23_root,0,0,0,0,True
9,FacetoFaceIntersect,P1,0,p08,0,-100,0,p08_root,0,-100,0,p08_root,0,0,0,0,True
9,FacetoFaceIntersect,P1,0,p20,0,-100,0,p20_root,0,-100,0,p20_root,0,0,0,0,True
9,FacetoFaceIntersect,P1,0,p02,0,-100,0,p02_root,0,-100,0,p02_root,0,0,0,0,True
9,FacetoFaceIntersect,P1,0,p25,0,-100,0,p25_root,0,-100,0,p25_root,0,0,0,0,True
9,FacetoFaceIntersect,P1,0,p06,0,-100,0,p06_root,0,-100,0,p06_root,0,0,0,0,True
9,FacetoFaceIntersect,P1,0,p03,0,-100,0,p03_root,0,-100,0,p03_root,0,0,0,0,True
9,FacetoFaceIntersect,P1,0,p15,0,-100,0,p15_root,0,-100,0,p15_root,0,0,0,0,True
9,FacetoFaceIntersect,P1,0,p01,0,-100,0,p01_root,0,-100,0,p01_root,0,0,0,0,True
9,FacetoFaceIntersect,P2,1,p12,-0.162,0.601,-0.03099999,p12_root,-0.1563253,0.5946453,-0.04451194,p12_root,0.005674705,-0.00635469,-0.01351196,0.01597364,True
9,FacetoFaceIntersect,P2,1,p23,0.198,0.601,-0.211,p23_root,0.1832875,0.5970718,-0.1827694,p23_root,-0.01471247,-0.003928185,0.02823064,0.03207579,True
9,FacetoFaceIntersect,P2,1,p22,0.01799998,0.601,-0.121,p22_root,-1.23257E-05,0.5781406,-0.09641635,p22_root,-0.0180123,-0.02285933,0.02458367,0.03809657,True
9,FacetoFaceIntersect,P2,1,p27,0,-100,0,p27_root,0,-100,0,p27_root,0,0,0,0,True
9,FacetoFaceIntersect,P2,1,p11,0,-100,0,p11_root,0,-100,0,p11_root,0,0,0,0,True
9,FacetoFaceIntersect,P2,1,p03,0,-100,0,p03_root,0,-100,0,p03_root,0,0,0,0,True
9,FacetoFaceIntersect,P2,1,p01,0,-100,0,p01_root,0,-100,0,p01_root,0,0,0,0,True
9,FacetoFaceIntersect,P2,1,p08,0,-100,0,p08_root,0,-100,0,p08_root,0,0,0,0,True
9,FacetoFaceIntersect,P2,1,p18,0,-100,0,p18_root,4.269606E-07,-99.99991,-8.046627E-07,p18_root,4.269606E-07,9.155273E-05,-8.046627E-07,9.155727E-05,True
9,FacetoFaceIntersect,P2,1,p25,0,-100,0,p25_root,0,-100,0,p25_root,0,0,0,0,True
9,FacetoFaceIntersect,P2,1,p05,0,-100,0,p05_root,0,-100,0,p05_root,0,0,0,0,True
9,FacetoFaceIntersect,P2,1,p04,0,-100,0,p04_root,0,-100,0,p04_root,0,0,0,0,True
9,FacetoFaceIntersect,P1,2,p03,0.162,0.511,-0.223,p03_root,0.1644644,0.5121314,-0.223062,p03_root,0.002464429,0.001131356,-6.203353E-05,0.00271242,True
9,FacetoFaceIntersect,P1,2,p04,0.072,0.511,-0.223,p04_root,0.07809551,0.5126871,-0.2195742,p04_root,0.006095514,0.001687109,0.003425837,0.007192912,True
9,FacetoFaceIntersect,P1,2,p12,-0.108,0.511,-0.223,p12_root,-0.1096277,0.5157694,-0.2180311,p12_root,-0.001627706,0.004769385,0.004968941,0.007077205,True
9,FacetoFaceIntersect,P1,2,p08,-0.198,0.601,-0.223,p08_root,-0.1966891,0.612798,-0.2341592,p08_root,0.001310945,0.01179802,-0.01115923,0.01629234,True
9,FacetoFaceIntersect,P1,2,p09,0.252,0.691,-0.223,p09_root,0.2598042,0.6963944,-0.2228218,p09_root,0.007804215,0.005394459,0.0001781881,0.00948882,True
9,FacetoFaceIntersect,P1,2,p18,-0.198,0.421,-0.04300001,p18_root,-0.2080002,0.4224028,-0.03738731,p18_root,-0.01000024,0.001402855,0.005612701,0.01155315,True
9,FacetoFaceIntersect,P1,2,p17,-0.0298,0.421,-0.133,p17_root,-0.02818318,0.4158356,-0.1328407,p17_root,0.001616813,-0.005164325,0.0001593083,0.005413845,True
9,FacetoFaceIntersect,P1,2,p07,-0.108,0.596,-0.223,p07_root,-0.1018813,0.5965694,-0.2214321,p07_root,0.00611873,0.0005694628,0.001567915,0.006342042,True
9,FacetoFaceIntersect,P1,2,p06,0.072,0.601,-0.133,p06_root,0.07640221,0.5971173,-0.1289779,p06_root,0.004402213,-0.003882647,0.004022136,0.007115617,True
9,FacetoFaceIntersect,P1,2,p05,-0.198,0.511,-0.133,p05_root,-0.1785342,0.5240355,0.05312765,p05_root,0.01946576,0.01303542,0.1861276,0.1875962,True
9,FacetoFaceIntersect,P1,2,p24,0.252,0.511,-0.133,p24_root,0.2574387,0.5077886,-0.1344405,p24_root,0.005438745,-0.003211439,-0.00144054,0.006478305,True
9,FacetoFaceIntersect,P1,2,p20,-0.108,0.421,-0.133,p20_root,-0.1135395,0.4247631,-0.1335182,p20_root,-0.005539484,0.003763139,-0.0005181879,0.006716816,True
