userId,collabType,currentTask,bPart,distance,timeElapsed
4,SideBySide,0,rightHandP2,0.6190598,1.044403
3,SideBySide,0,leftHandP1,0.6905412,100.3086
3,SideBySide,1,rightHandP1,0.4825299,0.5015869
3,SideBySide,1,rightHandP1,0.4350567,0.05453491
3,SideBySide,1,rightHandP1,0.6299891,6.139832
4,SideBySide,1,rightHandP2,0.3371538,0.1807556
4,SideBySide,1,rightHandP2,0.3416685,2.450623
4,SideBySide,1,rightHandP2,0.3499316,1.209076
4,SideBySide,1,rightHandP2,0.3447414,2.560944
3,SideBySide,1,rightHandP1,0.5088096,1.587677
4,SideBySide,1,leftHandP2,0.425149,3.996307
3,SideBySide,1,leftHandP1,0.6905398,120.0181
3,SideBySide,2,rightHandP1,0.4426287,0.05529785
3,SideBySide,2,rightHandP1,0.5388507,0.4040222
4,SideBySide,2,rightHandP2,0.3904549,0.7933655
4,SideBySide,2,rightHandP2,0.4325665,0.8222351
4,SideBySide,2,rightHandP2,0.4174158,0.5840454
4,SideBySide,2,rightHandP2,0.4750446,0.696106
4,SideBySide,2,rightHandP2,0.4682215,0.8069458
4,SideBySide,2,rightHandP2,0.4367719,0.2084351
4,SideBySide,2,rightHandP2,0.4314283,0.5853882
4,SideBySide,2,rightHandP2,0.470749,0.821167
4,SideBySide,2,rightHandP2,0.4129687,0.6818848
4,SideBySide,2,rightHandP2,0.4685792,0.5283813
4,SideBySide,2,rightHandP2,0.4529042,0.6133423
3,SideBySide,2,leftHandP1,0.6905398,240.011
3,SideBySide,3,rightHandP1,0.4627029,0.8352051
3,SideBySide,3,rightHandP1,0.4248866,0.4732666
3,SideBySide,3,rightHandP1,0.4940811,1.294189
3,SideBySide,3,rightHandP1,0.4752786,1.058777
3,SideBySide,3,rightHandP1,0.4925322,0.8074951
3,SideBySide,3,rightHandP1,0.4848534,0.8213501
3,SideBySide,3,rightHandP1,0.4876955,1.169312
3,SideBySide,3,rightHandP1,0.5011395,1.002258
3,SideBySide,3,rightHandP1,0.3991661,0.5429077
3,SideBySide,3,rightHandP1,0.4430024,0.6269531
3,SideBySide,3,rightHandP1,0.3887347,0.1665649
3,SideBySide,3,rightHandP1,0.5044305,0.8504028
3,SideBySide,3,rightHandP1,0.4875645,0.821106
3,SideBySide,3,leftHandP1,0.6905398,240.013
