userId,collabType,currentTask,bPart,distance,timeElapsed
16,FaceToFaceNoIntersect,0,rightHandP2,0.50258,1.366928
16,FaceToFaceNoIntersect,0,rightHandP2,0.4630695,0.5841904
16,FaceToFaceNoIntersect,0,rightHandP2,0.442163,0.3758469
15,FaceToFaceNoIntersect,0,leftHandP1,0.6835555,42.67951
16,FaceToFaceNoIntersect,0,leftHandP2,0.6663054,42.67912
15,FaceToFaceNoIntersect,1,rightHandP1,0.4983824,0.6962051
15,FaceToFaceNoIntersect,1,rightHandP1,0.3339422,0.7927856
15,FaceToFaceNoIntersect,1,rightHandP1,0.5251457,0.655159
15,FaceToFaceNoIntersect,1,rightHandP1,0.3203308,0.2513657
15,FaceToFaceNoIntersect,1,rightHandP1,0.4556525,0.2924423
15,FaceToFaceNoIntersect,1,leftHandP1,0.6826751,31.05814
16,FaceToFaceNoIntersect,1,leftHandP2,0.6663054,31.05814
16,FaceToFaceNoIntersect,2,rightHandP2,0.4224162,0.4181824
16,FaceToFaceNoIntersect,2,rightHandP2,0.4297154,0.3763123
16,FaceToFaceNoIntersect,2,rightHandP2,0.4006269,2.324966
16,FaceToFaceNoIntersect,2,rightHandP2,0.4803228,0.4310455
16,FaceToFaceNoIntersect,2,HeadP2,0.4638067,2.895859
16,FaceToFaceNoIntersect,2,rightHandP2,0.570878,2.131805
16,FaceToFaceNoIntersect,2,rightHandP2,0.5207288,0.8207092
16,FaceToFaceNoIntersect,2,rightHandP2,0.4592473,1.044144
16,FaceToFaceNoIntersect,2,rightHandP2,0.453016,0.3204498
16,FaceToFaceNoIntersect,2,rightHandP2,0.6190479,1.935135
16,FaceToFaceNoIntersect,2,rightHandP2,0.4128665,0.2227478
16,FaceToFaceNoIntersect,2,rightHandP2,0.6322711,0.6827545
16,FaceToFaceNoIntersect,2,rightHandP2,0.5619999,3.731064
16,FaceToFaceNoIntersect,2,rightHandP2,0.6478847,1.002594
15,FaceToFaceNoIntersect,2,rightHandP1,0.4333989,0.07028198
16,FaceToFaceNoIntersect,2,rightHandP2,0.5380718,1.656479
16,FaceToFaceNoIntersect,2,rightHandP2,0.6640716,0.7797394
16,FaceToFaceNoIntersect,2,rightHandP2,0.431529,0.8502502
16,FaceToFaceNoIntersect,2,rightHandP2,0.6398488,1.934784
16,FaceToFaceNoIntersect,2,rightHandP2,0.6447375,0.8068848
16,FaceToFaceNoIntersect,2,rightHandP2,0.4359514,2.365479
16,FaceToFaceNoIntersect,2,rightHandP2,0.4825816,2.353149
16,FaceToFaceNoIntersect,2,rightHandP2,0.5930273,0.459259
16,FaceToFaceNoIntersect,2,rightHandP2,0.6469631,3.60556
15,FaceToFaceNoIntersect,2,leftHandP1,0.6849188,179.867
16,FaceToFaceNoIntersect,2,leftHandP2,0.6663054,179.867
15,FaceToFaceNoIntersect,3,rightHandP1,0.5076296,0.5569763
16,FaceToFaceNoIntersect,3,rightHandP2,0.4277761,2.477631
15,FaceToFaceNoIntersect,3,rightHandP1,0.4812803,0.557312
15,FaceToFaceNoIntersect,3,rightHandP1,0.5137287,0.4176025
15,FaceToFaceNoIntersect,3,rightHandP1,0.3091853,0.1253662
15,FaceToFaceNoIntersect,3,rightHandP1,0.4815003,0.3201599
15,FaceToFaceNoIntersect,3,rightHandP1,0.3249199,0.5568237
15,FaceToFaceNoIntersect,3,rightHandP1,0.3408218,0.3202515
15,FaceToFaceNoIntersect,3,rightHandP1,0.3497475,0.5566406
15,FaceToFaceNoIntersect,3,rightHandP1,0.4302017,0.2221069
15,FaceToFaceNoIntersect,3,rightHandP1,0.5167699,0.4317017
15,FaceToFaceNoIntersect,3,rightHandP1,0.3218264,0.8488159
15,FaceToFaceNoIntersect,3,HeadP1,0.4146194,0.6264343
15,FaceToFaceNoIntersect,3,rightHandP1,0.4431746,1.601654
15,FaceToFaceNoIntersect,3,rightHandP1,0.4491857,0.3348083
15,FaceToFaceNoIntersect,3,rightHandP1,0.5223003,0.5706787
15,FaceToFaceNoIntersect,3,rightHandP1,0.3673871,2.422119
15,FaceToFaceNoIntersect,3,HeadP1,0.4121485,0.1817627
15,FaceToFaceNoIntersect,3,rightHandP1,0.4024286,0.417511
15,FaceToFaceNoIntersect,3,rightHandP1,0.4597743,0.4039001
15,FaceToFaceNoIntersect,3,rightHandP1,0.3534,4.732635
15,FaceToFaceNoIntersect,3,rightHandP1,0.4253391,1.322662
15,FaceToFaceNoIntersect,3,rightHandP1,0.5082498,0.7378845
15,FaceToFaceNoIntersect,3,rightHandP1,0.4733516,0.5286865
15,FaceToFaceNoIntersect,3,rightHandP1,0.5240094,0.7522888
15,FaceToFaceNoIntersect,3,rightHandP1,0.3886837,0.208252
15,FaceToFaceNoIntersect,3,rightHandP1,0.3560244,0.1675415
15,FaceToFaceNoIntersect,3,rightHandP1,0.521387,0.5851135
15,FaceToFaceNoIntersect,3,leftHandP1,0.672082,140.9722
16,FaceToFaceNoIntersect,3,leftHandP2,0.6663054,140.9722
