UserId,collaborationType,dominantPlayer,currentTask,NameBlueprintObj,blueprintPosX,blueprintPosY,blueprintPosZ,NameUserPlacedObj,UserPlacedPosX,UserPlacedPosY,UserPlacedPosZ,AbsoluteDistance,RelativeDistanceX,RelativeDistanceY,RelativeDistanceZ,correctObject
8,FaceToFaceNoIntersect,P1,0,p07,-0.108,0.511,-0.04300001,p07_root,-0.1035181,0.5176854,-0.05067015,p07_root,0.004481867,0.006685317,-0.007670134,0.01111807,True
8,FaceToFaceNoIntersect,P1,0,p15,-0.108,0.691,-0.04300001,p15_root,-0.1091385,0.6900895,-0.04451945,p15_root,-0.001138479,-0.0009105206,-0.001519442,0.002105679,True
8,FaceToFaceNoIntersect,P1,0,p19,-0.198,0.511,-0.223,p19_root,-0.200035,0.5097146,-0.2209288,p19_root,-0.002035037,-0.001285434,0.002071247,0.003175496,True
8,FaceToFaceNoIntersect,P1,0,p26,0,-100,0,p26_root,0,-100,0,p26_root,0,0,0,0,True
8,FaceToFaceNoIntersect,P1,0,p10,0,-100,0,p10_root,0,-100,0,p10_root,0,0,0,0,True
8,FaceToFaceNoIntersect,P1,0,p27,0,-100,0,p27_root,0,-100,0,p27_root,0,0,0,0,True
8,FaceToFaceNoIntersect,P1,0,p22,0,-100,0,p22_root,0,-100,0,p22_root,0,0,0,0,True
8,FaceToFaceNoIntersect,P1,0,p08,0,-100,0,p08_root,0,-100,0,p08_root,0,0,0,0,True
8,FaceToFaceNoIntersect,P1,0,p25,0,-100,0,p25_root,0,-100,0,p25_root,0,0,0,0,True
8,FaceToFaceNoIntersect,P1,0,p14,0,-100,0,p14_root,0,-100,0,p14_root,0,0,0,0,True
8,FaceToFaceNoIntersect,P1,0,p18,0,-100,0,p18_root,0,-100,0,p18_root,0,0,0,0,True
8,FaceToFaceNoIntersect,P1,0,p13,0,-100,0,p13_root,0,-100,0,p13_root,0,0,0,0,True
8,FaceToFaceNoIntersect,P2,1,p17,0.108,0.511,0.293,p17_root,0.1012535,0.5054922,0.2869349,p17_root,-0.006746449,-0.005507886,-0.006065011,0.010613,True
8,FaceToFaceNoIntersect,P2,1,p04,0.198,0.691,0.293,p04_root,0.1809909,0.6715838,0.2739392,p04_root,-0.01700906,-0.01941621,-0.01906073,0.03208752,True
8,FaceToFaceNoIntersect,P2,1,p18,-0.266,0.511,0.203,p18_root,-0.2422322,0.5199449,0.2065221,p18_root,0.0237678,0.008944869,0.003522038,0.02563833,True
8,FaceToFaceNoIntersect,P2,1,p23,0,-100,0,p23_root,0,-100,0,p23_root,0,0,0,0,True
8,FaceToFaceNoIntersect,P2,1,p25,0,-100,0,p25_root,0,-100,0,p25_root,0,0,0,0,True
8,FaceToFaceNoIntersect,P2,1,p14,0,-100,0,p14_root,0,-100,0,p14_root,0,0,0,0,True
8,FaceToFaceNoIntersect,P2,1,p11,0,-100,0,p11_root,0,-100,0,p11_root,0,0,0,0,True
8,FaceToFaceNoIntersect,P2,1,p08,0,-100,0,p08_root,0,-100,0,p08_root,0,0,0,0,True
8,FaceToFaceNoIntersect,P2,1,p22,0,-100,0,p22_root,0,-100,0,p22_root,0,0,0,0,True
8,FaceToFaceNoIntersect,P2,1,p26,0,-100,0,p26_root,0,-100,0,p26_root,0,0,0,0,True
8,FaceToFaceNoIntersect,P2,1,p03,0,-100,0,p03_root,0,-100,0,p03_root,0,0,0,0,True
8,FaceToFaceNoIntersect,P2,1,p02,0,-100,0,p02_root,0,-100,0,p02_root,0,0,0,0,True
8,FaceToFaceNoIntersect,P1,2,p20,-0.108,0.601,-0.133,p20_root,-0.1047476,0.6050966,-0.1403104,p20_root,0.003252417,0.004096627,-0.007310376,0.008989003,True
8,FaceToFaceNoIntersect,P1,2,p05,0.03999999,0.601,-0.223,p05_root,0.04277694,0.5982227,-0.2147375,p05_root,0.002776947,-0.002777219,0.008262455,0.009148363,True
8,FaceToFaceNoIntersect,P1,2,p04,0.252,0.601,-0.133,p04_root,0.2533361,0.604441,-0.1395749,p04_root,0.001336098,0.003441095,-0.006574944,0.007540304,True
8,FaceToFaceNoIntersect,P1,2,p21,-0.01800001,0.691,-0.223,p21_root,-0.02128715,0.6915202,-0.2298638,p21_root,-0.003287148,0.0005202293,-0.006863758,0.00762805,True
8,FaceToFaceNoIntersect,P1,2,p07,0.162,0.691,-0.223,p07_root,0.1607736,0.6891229,-0.2195074,p07_root,-0.00122641,-0.001877069,0.003492638,0.004150421,True
8,FaceToFaceNoIntersect,P1,2,p13,0.162,0.421,-0.04300001,p13_root,0.1661151,0.4261546,-0.0487161,p13_root,0.004115134,0.00515458,-0.005716085,0.008727982,True
8,FaceToFaceNoIntersect,P1,2,p16,0.252,0.511,-0.223,p16_root,0.2480307,0.5107371,-0.2310202,p16_root,-0.003969312,-0.0002629757,-0.008020237,0.008952586,True
8,FaceToFaceNoIntersect,P1,2,p17,0.252,0.684,-0.133,p17_root,0.2529829,0.6805383,-0.1291946,p17_root,0.0009828508,-0.003461719,0.003805399,0.005237419,True
