userId,collabType,currentTask,bPart,distance,timeElapsed
17,FaceToFaceNoIntersect,0,rightHandP1,0.4191845,0.1943054
17,FaceToFaceNoIntersect,0,rightHandP1,0.5122349,0.7386627
17,FaceToFaceNoIntersect,0,leftHandP1,0.7419725,32.80885
18,FaceToFaceNoIntersect,0,leftHandP2,0.7138177,32.80839
17,FaceToFaceNoIntersect,1,rightHandP1,0.5438727,0.4034271
17,FaceToFaceNoIntersect,1,rightHandP1,0.357754,1.224068
17,FaceToFaceNoIntersect,1,rightHandP1,0.3580967,0.4187317
17,FaceToFaceNoIntersect,1,leftHandP1,0.7420325,22.23029
18,FaceToFaceNoIntersect,1,leftHandP2,0.7138179,22.23029
17,FaceToFaceNoIntersect,2,rightHandP1,0.4341492,0.3766632
17,FaceToFaceNoIntersect,2,rightHandP1,0.4981401,0.6962128
17,FaceToFaceNoIntersect,2,rightHandP1,0.4367186,0.09814453
17,FaceToFaceNoIntersect,2,rightHandP1,0.4199547,0.06916809
17,FaceToFaceNoIntersect,2,rightHandP1,0.4256154,0.2914276
17,FaceToFaceNoIntersect,2,rightHandP1,0.430912,0.4317322
17,FaceToFaceNoIntersect,2,rightHandP1,0.4764356,0.7102203
17,FaceToFaceNoIntersect,2,rightHandP1,0.4376406,0.4045258
17,FaceToFaceNoIntersect,2,leftHandP1,0.7220862,83.86183
18,FaceToFaceNoIntersect,2,leftHandP2,0.7138183,83.86183
17,FaceToFaceNoIntersect,3,rightHandP1,0.3332505,0.5020142
17,FaceToFaceNoIntersect,3,rightHandP1,0.3621525,0.3338776
17,FaceToFaceNoIntersect,3,rightHandP1,0.3909425,1.725937
17,FaceToFaceNoIntersect,3,rightHandP1,0.3456728,0.3069
17,FaceToFaceNoIntersect,3,HeadP1,0.3340664,0.8489075
17,FaceToFaceNoIntersect,3,rightHandP1,0.4514368,0.1669617
17,FaceToFaceNoIntersect,3,rightHandP1,0.6278137,0.6824188
17,FaceToFaceNoIntersect,3,rightHandP1,0.3138344,0.02746582
17,FaceToFaceNoIntersect,3,rightHandP1,0.3522419,0.4173431
17,FaceToFaceNoIntersect,3,rightHandP1,0.3765521,1.879959
17,FaceToFaceNoIntersect,3,HeadP1,0.4189626,1.126251
17,FaceToFaceNoIntersect,3,rightHandP1,0.4605924,1.434326
17,FaceToFaceNoIntersect,3,HeadP1,0.4030822,1.656738
17,FaceToFaceNoIntersect,3,rightHandP1,0.4361601,2.882294
17,FaceToFaceNoIntersect,3,rightHandP1,0.3836803,1.587189
17,FaceToFaceNoIntersect,3,leftHandP1,0.8443869,112.2508
18,FaceToFaceNoIntersect,3,leftHandP2,0.7138181,112.2508
