UserId,collaborationType,dominantPlayer,currentTask,NameBlueprintObj,blueprintPosX,blueprintPosY,blueprintPosZ,NameUserPlacedObj,UserPlacedPosX,UserPlacedPosY,UserPlacedPosZ,AbsoluteDistance,RelativeDistanceX,RelativeDistanceY,RelativeDistanceZ,correctObject
6,CoupledView,P1,0,p03,0.162,0.511,-0.223,p03_root,-0.1337713,0.6825594,1.570762,p03_root,-0.2957713,0.1715593,1.793762,1.82606,False
6,CoupledView,P1,0,p05,0.072,0.511,-0.223,p05_root,-0.2872869,0.5714754,1.487965,p05_root,-0.3592869,0.06047535,1.710965,1.749328,False
6,CoupledView,P1,0,p13,-0.108,0.511,-0.223,p13_root,-0.1058114,0.5057721,-0.2176385,p13_root,0.002188623,-0.005227923,0.005361483,0.007801714,True
6,CoupledView,P1,0,p18,0,-100,0,p18_root,0,-100,0,p18_root,0,0,0,0,True
6,CoupledView,P1,0,p10,0,-100,0,p10_root,0,-100,0,p10_root,0,0,0,0,True
6,CoupledView,P1,0,p07,0,-100,0,p07_root,0,-100,0,p07_root,0,0,0,0,True
6,CoupledView,P1,0,p15,0,-100,0,p15_root,0,-100,0,p15_root,0,0,0,0,True
6,CoupledView,P1,0,p14,0,-100,0,p14_root,0,-100,0,p14_root,0,0,0,0,True
6,CoupledView,P1,0,p26,0,-100,0,p26_root,0,-100,0,p26_root,0,0,0,0,True
6,CoupledView,P1,0,p11,0,-100,0,p11_root,0,-100,0,p11_root,0,0,0,0,True
6,CoupledView,P1,0,p21,0,-100,0,p21_root,0,-100,0,p21_root,0,0,0,0,True
6,CoupledView,P1,0,p06,0,-100,0,p06_root,0,-100,0,p06_root,0,0,0,0,True
6,CoupledView,P2,1,p14,0.162,0.421,-0.133,p14_root,-0.09346128,0.3996425,-0.1253872,p14_root,-0.2554613,-0.02135748,0.00761281,0.2564655,True
6,CoupledView,P2,1,p06,0.072,0.601,-0.04300001,p06_root,-0.03340045,0.5059955,1.110982,p06_root,-0.1054004,-0.0950045,1.153982,1.162674,False
6,CoupledView,P2,1,p26,0.162,0.511,-0.133,p26_root,-1.042825,0.05123833,0.6587365,p26_root,-1.204825,-0.4597617,0.7917365,1.513219,False
6,CoupledView,P2,1,p18,0,-100,0,p18_root,0,-100,0,p18_root,0,0,0,0,True
6,CoupledView,P2,1,p03,0,-100,0,p03_root,0,-100,0,p03_root,0,0,0,0,True
6,CoupledView,P2,1,p19,0,-100,0,p19_root,0,-100,0,p19_root,0,0,0,0,True
6,CoupledView,P2,1,p24,0,-100,0,p24_root,0,-100,0,p24_root,0,0,0,0,True
6,CoupledView,P2,1,p23,0,-100,0,p23_root,0,-100,0,p23_root,0,0,0,0,True
6,CoupledView,P2,1,p05,0,-100,0,p05_root,-2.556048E-05,-99.99105,0.0001323819,p05_root,-2.556048E-05,0.00894928,0.0001323819,0.008950295,True
