userId,collabType,currentTask,bPart,distance,timeElapsed
24,FaceToFaceNoIntersect,0,rightHandP2,0.512401,1.322601
24,FaceToFaceNoIntersect,0,rightHandP2,0.3936054,2.339706
24,FaceToFaceNoIntersect,0,rightHandP2,0.4682782,1.141571
24,FaceToFaceNoIntersect,0,rightHandP2,0.4947966,1.085449
23,FaceToFaceNoIntersect,1,rightHandP1,0.3343846,0.9326324
23,FaceToFaceNoIntersect,1,leftHandP1,0.4122828,0.7930145
23,FaceToFaceNoIntersect,1,leftHandP1,0.3196216,0.09739685
24,FaceToFaceNoIntersect,2,rightHandP2,0.4030507,1.04454
24,FaceToFaceNoIntersect,2,rightHandP2,0.3715577,0.2524872
24,FaceToFaceNoIntersect,2,rightHandP2,0.5660126,1.239059
24,FaceToFaceNoIntersect,2,rightHandP2,0.5242559,1.698486
24,FaceToFaceNoIntersect,2,rightHandP2,0.5363777,1.058151
24,FaceToFaceNoIntersect,2,rightHandP2,0.3533599,2.339142
24,FaceToFaceNoIntersect,2,rightHandP2,0.5277273,1.125748
24,FaceToFaceNoIntersect,2,rightHandP2,0.3786207,0.2508545
24,FaceToFaceNoIntersect,2,rightHandP2,0.4877506,1.239273
24,FaceToFaceNoIntersect,2,rightHandP2,0.340397,0.4176788
24,FaceToFaceNoIntersect,2,rightHandP2,0.4496652,1.6427
24,FaceToFaceNoIntersect,2,rightHandP2,0.446656,0.9189453
24,FaceToFaceNoIntersect,2,rightHandP2,0.3221492,0.01333618
24,FaceToFaceNoIntersect,2,rightHandP2,0.4165976,0.6269836
24,FaceToFaceNoIntersect,2,rightHandP2,0.6951077,2.561829
24,FaceToFaceNoIntersect,2,rightHandP2,0.4353946,0.8632202
24,FaceToFaceNoIntersect,2,rightHandP2,0.3247377,0.2647095
24,FaceToFaceNoIntersect,2,rightHandP2,0.4339056,0.7817078
24,FaceToFaceNoIntersect,2,rightHandP2,0.4672795,1.740112
24,FaceToFaceNoIntersect,2,rightHandP2,0.4687118,0.9467468
24,FaceToFaceNoIntersect,2,rightHandP2,0.5163527,1.241791
23,FaceToFaceNoIntersect,3,leftHandP1,0.3435074,2.477966
23,FaceToFaceNoIntersect,3,leftHandP1,0.3886989,0.8347168
23,FaceToFaceNoIntersect,3,leftHandP1,0.3409675,0.1945496
23,FaceToFaceNoIntersect,3,rightHandP1,0.3383429,1.586456
23,FaceToFaceNoIntersect,3,leftHandP1,0.5243536,0.5290527
24,FaceToFaceNoIntersect,3,rightHandP2,0.4768854,9.021454
24,FaceToFaceNoIntersect,3,HeadP2,0.4869622,10.76147
24,FaceToFaceNoIntersect,3,leftHandP2,0.5003786,10.28818
23,FaceToFaceNoIntersect,3,rightHandP1,0.33377,0.75177
