userId,collabType,currentTask,bPart,distance,timeElapsed
19,FaceToFaceNoIntersect,0,leftHandP1,0.4583853,1.127655
20,FaceToFaceNoIntersect,0,rightHandP2,0.5103933,0.696167
20,FaceToFaceNoIntersect,0,rightHandP2,0.5118352,1.47496
20,FaceToFaceNoIntersect,0,rightHandP2,0.5132328,0.9458923
19,FaceToFaceNoIntersect,0,leftHandP1,0.4756907,4.873337
19,FaceToFaceNoIntersect,1,leftHandP1,0.4587016,4.826248
19,FaceToFaceNoIntersect,1,rightHandP1,0.5065387,0.8350677
19,FaceToFaceNoIntersect,1,rightHandP1,0.4941357,0.6404266
19,FaceToFaceNoIntersect,1,leftHandP1,0.4430071,0.1692963
19,FaceToFaceNoIntersect,1,leftHandP1,0.4374814,0.1527405
19,FaceToFaceNoIntersect,1,rightHandP1,0.4005976,0.5715332
19,FaceToFaceNoIntersect,1,HeadP1,0.4114816,0.9190674
19,FaceToFaceNoIntersect,1,rightHandP1,0.4713872,2.67363
19,FaceToFaceNoIntersect,1,leftHandP1,0.4879202,2.951233
19,FaceToFaceNoIntersect,1,rightHandP1,0.4274689,0.4875183
19,FaceToFaceNoIntersect,1,rightHandP1,0.4765687,0.6124878
19,FaceToFaceNoIntersect,1,leftHandP1,0.4581779,30.50314
19,FaceToFaceNoIntersect,2,leftHandP1,0.4539706,2.989899
19,FaceToFaceNoIntersect,2,leftHandP1,0.4604388,8.171997
19,FaceToFaceNoIntersect,2,leftHandP1,0.4398073,0.1257629
19,FaceToFaceNoIntersect,2,leftHandP1,0.4683267,2.895325
20,FaceToFaceNoIntersect,2,rightHandP2,0.5355918,1.22467
20,FaceToFaceNoIntersect,2,HeadP2,0.3826872,3.509216
20,FaceToFaceNoIntersect,2,rightHandP2,0.3781186,2.032104
20,FaceToFaceNoIntersect,2,rightHandP2,0.6854084,0.9878845
20,FaceToFaceNoIntersect,2,rightHandP2,0.547471,1.141449
20,FaceToFaceNoIntersect,2,rightHandP2,0.5548347,1.601074
20,FaceToFaceNoIntersect,2,rightHandP2,0.3746895,2.798218
20,FaceToFaceNoIntersect,2,rightHandP2,0.5594683,0.8768921
20,FaceToFaceNoIntersect,2,rightHandP2,0.5006475,2.826324
20,FaceToFaceNoIntersect,2,rightHandP2,0.5120926,0.9598389
20,FaceToFaceNoIntersect,2,rightHandP2,0.5563481,1.044891
19,FaceToFaceNoIntersect,2,rightHandP1,0.41563,0.3623047
20,FaceToFaceNoIntersect,2,rightHandP2,0.5398029,3.883972
20,FaceToFaceNoIntersect,2,rightHandP2,0.6099719,2.311188
20,FaceToFaceNoIntersect,2,rightHandP2,0.5379958,0.9882507
20,FaceToFaceNoIntersect,2,rightHandP2,0.607593,1.906921
20,FaceToFaceNoIntersect,2,HeadP2,0.3597097,0.2782593
19,FaceToFaceNoIntersect,2,rightHandP1,0.3881633,3.730377
19,FaceToFaceNoIntersect,2,rightHandP1,0.4111874,2.158173
19,FaceToFaceNoIntersect,2,rightHandP1,0.3715442,0.4040833
20,FaceToFaceNoIntersect,2,rightHandP2,0.4908774,0.7794189
20,FaceToFaceNoIntersect,2,rightHandP2,0.4683747,0.4869995
20,FaceToFaceNoIntersect,2,rightHandP2,0.3615113,2.395264
19,FaceToFaceNoIntersect,2,rightHandP1,0.37573,0.1526184
20,FaceToFaceNoIntersect,2,rightHandP2,0.4503617,1.126892
20,FaceToFaceNoIntersect,2,rightHandP2,0.3940335,7.197144
19,FaceToFaceNoIntersect,2,rightHandP1,0.428638,3.745209
19,FaceToFaceNoIntersect,2,rightHandP1,0.350083,0.5712585
19,FaceToFaceNoIntersect,2,rightHandP1,0.3475394,0.2368164
19,FaceToFaceNoIntersect,2,leftHandP1,0.504496,223.6291
19,FaceToFaceNoIntersect,3,rightHandP1,0.3461109,0.1364136
19,FaceToFaceNoIntersect,3,rightHandP1,0.3573368,0.1393433
19,FaceToFaceNoIntersect,3,rightHandP1,0.34005,0.2223816
19,FaceToFaceNoIntersect,3,rightHandP1,0.4033161,1.740234
19,FaceToFaceNoIntersect,3,rightHandP1,0.5148457,2.840149
19,FaceToFaceNoIntersect,3,HeadP1,0.3999543,0.3760681
19,FaceToFaceNoIntersect,3,rightHandP1,0.5134274,0.8493042
19,FaceToFaceNoIntersect,3,rightHandP1,0.4710645,5.165466
19,FaceToFaceNoIntersect,3,rightHandP1,0.4950372,1.099487
19,FaceToFaceNoIntersect,3,rightHandP1,0.4835533,3.6474
19,FaceToFaceNoIntersect,3,rightHandP1,0.4893535,0.724762
19,FaceToFaceNoIntersect,3,rightHandP1,0.4808042,4.287048
19,FaceToFaceNoIntersect,3,rightHandP1,0.4928197,3.383362
19,FaceToFaceNoIntersect,3,rightHandP1,0.4533612,0.4457397
19,FaceToFaceNoIntersect,3,rightHandP1,0.476256,0.9608765
19,FaceToFaceNoIntersect,3,rightHandP1,0.4643233,0.5285034
19,FaceToFaceNoIntersect,3,rightHandP1,0.4737606,0.5296631
19,FaceToFaceNoIntersect,3,rightHandP1,0.5391768,0.7371216
19,FaceToFaceNoIntersect,3,HeadP1,0.4456967,1.100525
19,FaceToFaceNoIntersect,3,rightHandP1,0.5645776,0.8626099
19,FaceToFaceNoIntersect,3,rightHandP1,0.4480228,0.3898926
19,FaceToFaceNoIntersect,3,HeadP1,0.4279266,3.021057
19,FaceToFaceNoIntersect,3,rightHandP1,0.5021994,3.983643
19,FaceToFaceNoIntersect,3,rightHandP1,0.4679656,0.77948
19,FaceToFaceNoIntersect,3,HeadP1,0.4071996,0.6408691
19,FaceToFaceNoIntersect,3,HeadP1,0.5032892,2.435974
19,FaceToFaceNoIntersect,3,leftHandP1,0.6141319,155.3524
19,FaceToFaceNoIntersect,3,rightHandP1,0.545711,0.5710449
20,FaceToFaceNoIntersect,3,rightHandP2,0.4431214,0.3071289
19,FaceToFaceNoIntersect,3,leftHandP1,0.4998113,40.16437
